scenario,timestamp,event_type,side,position_id,session_type,breakout_type,breakout_state,execution_trigger,range_tf,execution_tf,partial_target_label,final_target_label,volatility_bucket,breakout_level,range_height_pips,range_atr_pips,setup_to_entry_pips,bars_from_setup_to_entry,stop_distance_pips,planned_risk_amount,partial_hit,be_move,runner_target_enabled,runner_target_hit,runner_stop_at_breakeven,bars_since_entry,bars_to_partial,bars_to_final,bars_to_time_stop,mfe_pips,mae_pips,max_unrealized_r,min_unrealized_r,event_r_multiple,price,entry_price,stop_loss_price,initial_risk_price_distance,target_reward_multiple,target_price,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_price,nearest_obstacle_distance_r,obstacle_buffer_r,hard_obstacle_present_before_target,soft_obstacle_present_before_target,clean_path_to_target,obstacle_blocked,obstacle_block_reason,obstacle_count_before_target,hard_obstacle_count_before_target,soft_obstacle_count_before_target,volume,net_profit,outcome,reason
session_one_shot_target_1_2_clean_path_reference,2025.09.22 11:45:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,147.829,53.89999999999873,11.342857142857234,50.30000000000143,57,55.29999999999973,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,147.825,147.825,148.378,0.5529999999999973,1.2,147.161,147.822,recent_rejection_zone,0.002999999999985903,0.005424954792017934,0.2,1,1,0,1,previous_day_level_blocked,7,2,5,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.09.23 11:50:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,147.592,26.800000000000068,8.114285714285822,17.199999999999704,58,28.700000000000614,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,147.583,147.583,147.87,0.28700000000000614,1.2,147.239,147.5,round_number,0.08299999999999841,0.28919860627176525,0.2,0,1,0,1,no_clean_path_to_target,1,0,1,0.0,0.0,,no_clean_path_to_target
session_one_shot_target_1_2_clean_path_reference,2025.09.24 07:05:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,147.871,37.10000000000093,6.214285714285892,2.7999999999991587,1,41.89999999999827,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,147.909,147.909,147.49,0.4189999999999827,1.2,148.412,147.919,previous_day_high,0.010000000000019327,0.023866348448734462,0.2,1,1,0,1,previous_day_level_blocked,3,2,1,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.09.25 14:15:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,148.862,31.299999999998818,7.5999999999996914,21.19999999999891,87,35.80000000000041,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,148.897,148.897,148.539,0.3580000000000041,1.2,149.327,148.904,previous_day_high,0.007000000000005002,0.019553072625712074,0.2,1,1,0,1,previous_day_level_blocked,3,2,1,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.09.30 07:25:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,148.495,34.29999999999893,9.257142857142949,1.5999999999991132,5,35.50000000000182,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,148.493,148.493,148.848,0.3550000000000182,1.2,148.067,148.484,current_day_low,0.00899999999998613,0.02535211267601597,0.2,1,1,0,1,opening_range_level_blocked,3,2,1,0.0,0.0,,opening_range_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.10.01 07:45:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,147.749,47.100000000000364,7.835714285713884,17.40000000000066,9,48.49999999999852,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,147.745,147.745,148.23,0.4849999999999852,1.2,147.163,147.742,current_day_low,0.0030000000000143245,0.006185567010339002,0.2,1,1,0,1,opening_range_level_blocked,5,3,2,0.0,0.0,,opening_range_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.10.02 11:40:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,146.932,38.50000000000193,13.478571428571986,17.10000000000207,56,42.00000000000159,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,146.908,146.908,147.328,0.4200000000000159,1.2,146.404,146.901,recent_rejection_zone,0.0069999999999765805,0.016666666666610274,0.2,1,1,0,1,previous_day_level_blocked,9,2,7,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.10.09 09:10:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,152.759,35.99999999999852,7.742857142857315,28.700000000000614,26,41.89999999999827,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,152.808,152.808,152.389,0.4189999999999827,1.2,153.311,152.82,current_day_high,0.012000000000000455,0.028639618138427088,0.2,1,1,0,1,previous_day_level_blocked,4,2,2,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.10.31 09:55:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,154.159,51.39999999999816,10.721428571428378,16.100000000000136,35,57.60000000000218,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,154.211,154.211,153.635,0.5760000000000218,1.2,154.902,154.212,current_day_high,0.0009999999999763531,0.0017361111110699918,0.2,1,1,0,1,previous_day_level_blocked,4,2,2,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.11.03 09:15:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,154.244,26.099999999999568,5.807142857142343,18.199999999998795,27,29.299999999997794,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,154.266,154.266,153.973,0.29299999999997794,1.2,154.618,154.404,previous_day_high,0.13800000000000523,0.4709897610922035,0.2,1,1,0,1,previous_day_level_blocked,3,2,1,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.11.07 08:00:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,153.299,48.500000000001364,8.450000000000134,23.699999999999477,12,55.89999999999975,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,153.363,153.363,152.804,0.5589999999999975,1.2,154.034,153.5,round_number,0.13700000000000045,0.2450805008944563,0.2,0,1,0,1,no_clean_path_to_target,1,0,1,0.0,0.0,,no_clean_path_to_target
session_one_shot_target_1_2_clean_path_reference,2025.11.11 15:25:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,153.964,52.29999999999961,5.371428571427601,37.60000000000048,101,58.00000000000125,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,153.917,153.917,154.497,0.5800000000000125,1.2,153.221,153.888,current_day_low,0.028999999999996362,0.04999999999999265,0.2,1,1,0,1,h1_h4_swing_blocked,4,2,2,0.0,0.0,,h1_h4_swing_blocked
session_one_shot_target_1_2_clean_path_reference,2025.11.13 10:35:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,154.616,39.3999999999977,8.928571428570807,23.999999999998067,43,44.599999999999795,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,154.574,154.574,155.02,0.44599999999999795,1.2,154.039,154.571,current_day_low,0.0030000000000143245,0.006726457399135288,0.2,0,1,0,1,no_clean_path_to_target,2,0,2,0.0,0.0,,no_clean_path_to_target
session_one_shot_target_1_2_clean_path_reference,2025.11.14 13:00:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,154.736,43.199999999998795,9.371428571428641,32.49999999999886,72,46.4999999999975,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,154.759,154.759,154.294,0.464999999999975,1.2,155.317,155.0,round_number,0.24100000000001387,0.5182795698925309,0.2,1,1,0,1,previous_day_level_blocked,2,1,1,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.11.19 10:30:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,155.585,37.90000000000191,8.65714285714276,33.799999999999386,42,47.59999999999991,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,155.672,155.672,155.196,0.4759999999999991,1.2,156.243,155.727,previous_day_high,0.05500000000000682,0.11554621848740951,0.2,1,1,0,1,previous_day_level_blocked,3,2,1,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.11.21 08:15:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,157.07,46.700000000001296,11.057142857143461,21.399999999999864,15,49.69999999999857,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,157.05,157.05,157.547,0.4969999999999857,1.2,156.454,157.047,current_day_low,0.0030000000000143245,0.006036217303851934,0.2,1,1,0,1,previous_day_level_blocked,5,1,4,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.11.24 09:50:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,156.793,51.600000000001955,6.649999999999865,28.300000000001546,34,58.00000000000125,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,156.847,156.847,156.267,0.5800000000000125,1.2,157.543,157.0,round_number,0.1529999999999916,0.2637931034482557,0.2,1,1,0,1,previous_day_level_blocked,2,1,1,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.11.25 09:35:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,156.55,42.69999999999925,7.228571428571623,27.600000000001046,31,46.60000000000082,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,156.521,156.521,156.987,0.4660000000000082,1.2,155.962,156.518,current_day_low,0.002999999999985903,0.006437768240312983,0.2,1,1,0,1,previous_day_level_blocked,4,2,2,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.11.28 15:55:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,156.087,48.500000000001364,7.349999999999951,15.299999999999159,107,51.59999999999911,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,156.066,156.066,156.582,0.5159999999999911,1.2,155.447,156.055,current_day_low,0.01099999999999568,0.021317829457356337,0.2,1,1,0,1,previous_day_level_blocked,4,2,2,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.12.02 08:30:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,155.769,37.90000000000191,6.885714285714253,14.099999999999113,18,41.200000000000614,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,155.792,155.792,155.38,0.41200000000000614,1.2,156.286,156.0,round_number,0.2079999999999984,0.5048543689320274,0.2,1,1,0,1,previous_day_level_blocked,2,1,1,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.12.03 08:25:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,155.6,29.800000000000182,5.300000000000312,10.400000000001342,17,35.69999999999993,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,155.551,155.551,155.908,0.3569999999999993,1.2,155.123,155.538,current_day_low,0.012999999999976808,0.036414565826265635,0.2,1,1,0,1,previous_day_level_blocked,3,1,2,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.12.04 10:10:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,155.016,51.900000000000546,9.73571428571405,44.599999999999795,38,53.49999999999966,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,155.01,155.01,155.545,0.5349999999999966,1.2,154.368,155.004,previous_day_low,0.006000000000000227,0.011214953271028534,0.2,1,1,0,1,previous_day_level_blocked,4,2,2,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.12.05 07:25:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,154.792,43.199999999998795,8.278571428571137,13.800000000000523,5,45.60000000000173,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,154.778,154.778,155.234,0.4560000000000173,1.2,154.231,154.776,current_day_low,0.001999999999981128,0.00438596491223915,0.2,1,1,0,1,opening_range_level_blocked,5,3,2,0.0,0.0,,opening_range_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.12.08 10:30:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,155.373,47.79999999999802,9.928571428571903,37.09999999999809,42,57.20000000000027,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,155.457,155.457,154.885,0.5720000000000027,1.2,156.143,155.486,previous_day_high,0.028999999999996362,0.0506993006992941,0.2,1,1,0,1,previous_day_level_blocked,3,2,1,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.12.09 07:10:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,156.029,29.399999999998272,6.1500000000003014,13.100000000000023,2,35.20000000000039,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,156.077,156.077,155.725,0.35200000000000387,1.2,156.499,156.105,current_day_high,0.027999999999991587,0.07954545454542977,0.2,1,1,0,1,opening_range_level_blocked,2,1,1,0.0,0.0,,opening_range_level_blocked
session_one_shot_target_1_2_clean_path_reference,2025.12.11 08:00:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,156.027,54.39999999999827,10.564285714285571,21.999999999999886,12,60.29999999999802,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,156.076,156.076,155.473,0.6029999999999802,1.2,156.8,156.5,round_number,0.4240000000000066,0.70315091210617,0.2,1,1,0,1,h1_h4_swing_blocked,2,1,1,0.0,0.0,,h1_h4_swing_blocked
session_one_shot_target_1_2_clean_path_reference,2025.12.12 08:25:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,155.764,32.500000000001705,5.642857142857043,2.899999999999636,17,35.599999999999454,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,155.785,155.785,155.429,0.35599999999999454,1.2,156.212,156.0,round_number,0.2150000000000034,0.6039325842696818,0.2,1,1,0,1,previous_day_level_blocked,3,2,1,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.01.08 10:35:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,158.255,36.099999999999,9.642857142857281,5.3999999999973625,43,40.500000000000114,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,158.289,158.289,157.884,0.40500000000000114,1.5,158.897,158.418,previous_day_high,0.1290000000000191,0.3185185185185648,0.2,1,1,0,1,previous_day_level_blocked,3,2,1,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.01.10 07:30:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,158.397,46.89999999999941,6.65714285714214,2.5000000000005684,6,50.499999999999545,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,158.423,158.423,157.918,0.5049999999999955,1.5,159.181,158.5,round_number,0.07699999999999818,0.15247524752475025,0.2,1,1,0,1,h1_h4_swing_blocked,2,1,1,0.0,0.0,,h1_h4_swing_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.01.15 07:05:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,157.582,49.200000000001864,8.714285714286103,10.099999999999909,1,58.899999999999864,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,157.495,157.495,158.084,0.5889999999999986,1.5,156.612,157.48,current_day_low,0.01500000000001478,0.025466893039074387,0.2,1,1,0,1,opening_range_level_blocked,5,3,2,0.0,0.0,,opening_range_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.01.17 07:35:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,155.488,51.900000000000546,8.835714285714042,18.700000000001182,7,62.700000000000955,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,155.586,155.586,154.959,0.6270000000000095,1.5,156.527,156.0,round_number,0.41399999999998727,0.6602870813396825,0.2,1,1,0,1,h1_h4_swing_blocked,3,2,1,0.0,0.0,,h1_h4_swing_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.02.11 10:10:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,152.053,37.700000000000955,6.299999999999802,7.900000000000773,38,41.200000000000614,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,152.078,152.078,151.666,0.41200000000000614,1.5,152.696,152.091,current_day_high,0.01300000000000523,0.03155339805826465,0.2,1,1,0,1,previous_day_level_blocked,4,2,2,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.03.13 07:20:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,148.011,35.50000000000182,11.807142857143193,6.999999999999318,4,41.100000000000136,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,147.965,147.965,148.376,0.41100000000000136,1.5,147.349,147.931,current_day_low,0.033999999999991815,0.08272506082723041,0.2,1,1,0,1,opening_range_level_blocked,4,2,2,0.0,0.0,,opening_range_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.03.17 07:10:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,148.891,43.59999999999786,10.900000000000253,22.700000000000387,2,52.1000000000015,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,148.966,148.966,148.445,0.521000000000015,1.5,149.748,149.0,round_number,0.033999999999991815,0.065259117082516,0.2,1,1,0,1,previous_day_level_blocked,3,2,1,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.03.19 08:35:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,149.637,45.40000000000077,12.471428571429014,37.999999999999545,19,54.49999999999875,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,149.718,149.718,149.173,0.5449999999999875,1.5,150.536,149.731,current_day_high,0.01300000000000523,0.023853211009184454,0.2,1,1,0,1,previous_day_level_blocked,4,2,2,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.03.25 07:20:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,150.579,35.599999999999454,9.971428571428858,6.60000000000025,4,39.59999999999866,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,150.549,150.549,150.945,0.3959999999999866,1.5,149.955,150.531,current_day_low,0.018000000000000682,0.04545454545454872,0.2,1,1,0,1,opening_range_level_blocked,3,1,2,0.0,0.0,,opening_range_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.03.27 07:25:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,150.078,53.600000000000136,10.964285714285671,7.600000000002183,5,55.50000000000068,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,150.069,150.069,150.624,0.5550000000000068,1.5,149.237,150.052,current_day_low,0.016999999999995907,0.03063063063062288,0.2,1,1,0,1,opening_range_level_blocked,5,3,2,0.0,0.0,,opening_range_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.03.28 09:35:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,150.695,50.40000000000191,9.36428571428533,14.499999999998181,31,55.19999999999925,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,150.657,150.657,151.209,0.5519999999999925,1.5,149.829,150.651,current_day_low,0.006000000000000227,0.010869565217391864,0.2,1,1,0,1,previous_day_level_blocked,4,2,2,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.04.01 07:05:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,149.629,50.30000000000143,11.59285714285705,5.099999999998772,1,53.89999999999873,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,149.603,149.603,150.142,0.5389999999999873,1.5,148.795,149.568,current_day_low,0.03499999999999659,0.06493506493506014,0.2,1,1,0,1,opening_range_level_blocked,3,1,2,0.0,0.0,,opening_range_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.04.02 09:30:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,normal,149.943,43.20000000000164,6.878571428570945,21.800000000001774,30,47.800000000000864,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,149.979,149.979,149.501,0.47800000000000864,1.5,150.696,150.0,round_number,0.020999999999986585,0.04393305439327658,0.2,1,1,0,1,previous_day_level_blocked,3,2,1,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.04.28 08:00:00,obstacle_blocked,short,0,tokyo_range_london_break,session_low_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,143.338,53.10000000000059,10.728571428572037,25.799999999998136,12,56.19999999999834,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,143.317,143.317,143.879,0.5619999999999834,1.5,142.474,143.312,current_day_low,0.0049999999999954525,0.008896797153017081,0.2,1,1,0,1,opening_range_level_blocked,4,2,2,0.0,0.0,,opening_range_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.04.30 09:05:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,142.541,41.499999999999204,9.178571428571134,6.60000000000025,25,47.59999999999991,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,142.592,142.592,142.116,0.4759999999999991,1.5,143.306,142.749,previous_day_high,0.15699999999998226,0.3298319327730726,0.2,1,1,0,1,previous_day_level_blocked,3,2,1,0.0,0.0,,previous_day_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.06.05 07:35:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,143.021,50.0,13.74999999999981,6.200000000001182,7,55.60000000000116,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,143.066,143.066,142.51,0.5560000000000116,1.5,143.9,143.069,current_day_high,0.002999999999985903,0.005395683453211943,0.2,1,1,0,1,opening_range_level_blocked,3,1,2,0.0,0.0,,opening_range_level_blocked
session_one_shot_target_1_5_soft_obstacle_diagnostics,2025.06.06 08:25:00,obstacle_blocked,long,0,tokyo_range_london_break,session_high_breakout,session_box_ready,exec_range_close_confirm,m15,m5,partial_box_382,final_fixed_r,expanded,143.895,51.30000000000052,9.185714285714434,19.499999999999318,17,58.9999999999975,0.0,0,0,1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,143.962,143.962,143.372,0.589999999999975,1.5,144.847,143.965,previous_day_high,0.0030000000000143245,0.005084745762736359,0.2,1,1,0,1,previous_day_level_blocked,3,2,1,0.0,0.0,,previous_day_level_blocked
