entry_time,exit_time,strategy,symbol,direction,base_currency,quote_currency,wave_stage,setup_type,wave_tf,fib_zone,divergence_type,m15_confirmation_type,failure_type,wave_size_atr,retracement_ratio,extension_ratio,wave_rule_validity,wave3_break_confirmed,pivot_confirmation_delay_bars,entry_delay_from_pivot,pivot_time,pivot_confirmed_time,room_to_1r,room_to_2r,entry,exit,stop_loss,take_profit,risk_price,result_r,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,exit_reason,position_id
2025.01.07 14:15:00,2025.01.07 17:48:11,wave3_start_pullback_only,GBPJPY,LONG,GBP,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,candle_reversal,wave3_unconfirmed_too_early,8.8471,0.3826,0.1807,valid_wave2,false,3,3,2025.01.07 10:00:00,2025.01.07 13:00:00,0.4838,0.4838,197.92500000,197.27000000,197.27800000,198.83000000,0.64700000,-1.0124,-24.83,0.00,0.00,-24.83,0.060,1.400,14,0.27150000,38.00,1.0242,DEAL_REASON_SL,96
2025.01.07 17:15:00,2025.01.08 01:15:00,wave3_start_pullback_only,GBPUSD,SHORT,GBP,USD,possible_wave3_start,wave3_start_pullback,H4,wave2_other,none,micro_bos,other,5.3535,0.9162,0.0405,valid_wave2,false,3,6,2025.01.06 12:00:00,2025.01.07 00:00:00,1.7967,1.7967,1.24957000,1.24750000,1.25562000,1.24110000,0.00605000,0.3421,8.28,0.00,-0.04,8.24,0.040,1.400,32,0.00405714,20.00,1.0898,DEAL_REASON_EXPERT,103
2025.01.07 20:45:00,2025.01.08 04:45:00,wave3_start_pullback_only,USDJPY,LONG,USD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,ma_reclaim,other,9.1969,0.4777,0.1473,valid_wave2,false,3,8,2025.01.07 11:00:00,2025.01.07 14:00:00,0.9324,0.9324,157.89400000,158.04700000,157.33200000,158.68000000,0.56200000,0.2722,6.78,0.00,0.33,7.11,0.070,1.400,32,0.23692857,20.00,1.0466,DEAL_REASON_EXPERT,105
2025.01.07 21:45:02,2025.01.08 05:45:03,wave3_start_pullback_only,AUDJPY,LONG,AUD,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_50_618,none,ma_reclaim,other,2.3968,0.5540,1.0031,valid_wave2,true,3,14,2025.01.03 08:00:00,2025.01.03 20:00:00,0.6255,0.6255,98.48900000,98.53100000,97.42100000,99.98500000,1.06800000,0.0393,0.80,0.00,0.05,0.85,0.030,1.400,32,0.40971429,28.00,1.5813,DEAL_REASON_EXPERT,106
2025.01.08 04:00:00,2025.01.08 12:00:00,wave3_start_pullback_only,EURJPY,SHORT,EUR,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_other,none,ma_reclaim,other,6.2208,0.9123,0.2505,valid_wave2,false,3,3,2025.01.07 12:00:00,2025.01.08 00:00:00,1.1191,1.1191,163.53300000,163.23500000,164.63300000,161.99400000,1.10000000,0.2709,5.65,0.00,0.00,5.65,0.030,1.400,32,0.64364286,30.00,1.0560,DEAL_REASON_EXPERT,108
2025.01.08 05:00:00,2025.01.08 13:00:00,wave3_start_pullback_only,USDJPY,LONG,USD,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_382_786,none,candle_reversal,other,3.7615,0.4777,0.2735,valid_wave2,false,3,4,2025.01.07 08:00:00,2025.01.07 20:00:00,0.3699,0.3699,158.11100000,158.32000000,157.28100000,159.27300000,0.83000000,0.2518,5.28,0.00,0.00,5.28,0.040,1.400,32,0.57928571,17.00,1.0185,DEAL_REASON_EXPERT,110
2025.01.08 12:00:00,2025.01.08 20:00:00,wave3_start_pullback_only,EURJPY,SHORT,EUR,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,candle_reversal,wave3_unconfirmed_too_early,7.2885,0.4459,0.4399,valid_wave2,false,3,4,2025.01.08 07:00:00,2025.01.08 10:00:00,1.0081,1.0081,163.20500000,163.24800000,163.82200000,162.34200000,0.61700000,-0.0697,-1.63,0.00,0.00,-1.63,0.060,1.400,32,0.18371429,30.00,1.0504,DEAL_REASON_EXPERT,113
2025.01.08 13:00:00,2025.01.08 21:00:00,wave3_start_pullback_only,USDJPY,LONG,USD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,micro_bos,other,3.4285,0.4825,0.6085,valid_wave2,true,3,3,2025.01.08 09:00:00,2025.01.08 12:00:00,0.1839,0.1839,158.33600000,158.44200000,157.89000000,158.96000000,0.44600000,0.2377,5.35,0.00,0.00,5.35,0.080,1.400,32,0.19221429,16.00,1.2092,DEAL_REASON_EXPERT,115
2025.01.08 21:15:00,2025.01.09 02:05:53,wave3_start_pullback_only,USDJPY,LONG,USD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,candle_reversal,wave3_unconfirmed_too_early,2.9935,0.6512,0.4720,valid_wave2,false,3,4,2025.01.08 16:00:00,2025.01.08 19:00:00,0.1318,0.1318,158.49300000,158.10500000,158.10600000,159.03500000,0.38700000,-1.0026,-24.54,0.00,1.43,-23.11,0.100,1.400,19,0.20878571,19.00,1.0066,DEAL_REASON_SL,118
2025.01.09 01:45:01,2025.01.09 03:09:24,wave3_start_pullback_only,AUDJPY,SHORT,AUD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,candle_reversal,other,3.4473,0.7589,0.2988,valid_wave2,false,3,3,2025.01.08 21:00:00,2025.01.09 00:00:00,1.5707,1.5707,98.33300000,98.07500000,98.51700000,98.07600000,0.18400000,1.4022,34.25,0.00,0.00,34.25,0.210,1.400,5,0.17085714,28.00,1.0785,DEAL_REASON_TP,122
2025.01.09 01:45:00,2025.01.09 05:54:47,wave3_start_pullback_only,GBPJPY,SHORT,GBP,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,ma_reclaim,other,5.0413,0.3685,0.1481,valid_wave2,false,3,3,2025.01.08 21:00:00,2025.01.09 00:00:00,1.2500,1.2500,195.64600000,195.04700000,196.07400000,195.04700000,0.42800000,1.3995,34.13,0.00,0.00,34.13,0.090,1.400,16,0.47964286,38.00,1.0625,DEAL_REASON_TP,121
2025.01.08 22:00:00,2025.01.09 06:00:00,wave3_start_pullback_only,EURJPY,SHORT,EUR,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_other,none,ma_reclaim,other,6.2208,0.9123,0.3292,valid_wave2,false,3,7,2025.01.07 12:00:00,2025.01.08 00:00:00,0.4113,0.4113,163.35400000,162.90900000,164.63300000,161.56400000,1.27900000,0.3479,8.45,0.00,-0.58,7.87,0.030,1.400,32,0.64364286,30.00,1.0206,DEAL_REASON_EXPERT,119
2025.01.09 02:00:00,2025.01.09 08:08:05,wave3_start_pullback_only,GBPUSD,SHORT,GBP,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,ma_reclaim,other,5.0522,0.3253,0.1096,valid_wave2,false,3,4,2025.01.08 21:00:00,2025.01.09 00:00:00,1.5625,1.5625,1.23574000,1.23237000,1.23814000,1.23237000,0.00240000,1.4042,33.70,0.00,0.00,33.70,0.100,1.400,24,0.00343214,20.00,1.0781,DEAL_REASON_TP,123
2025.01.09 01:15:00,2025.01.09 08:10:56,wave3_start_pullback_only,EURUSD,SHORT,EUR,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_50_618,none,ma_reclaim,other,4.4388,0.6055,0.0853,valid_wave2,false,3,3,2025.01.08 21:00:00,2025.01.09 00:00:00,3.6957,3.6957,1.03149000,1.02987000,1.03264000,1.02989000,0.00115000,1.4087,34.02,0.00,0.00,34.02,0.210,1.400,27,0.00190143,18.00,1.5000,DEAL_REASON_TP,120
2025.01.09 02:15:00,2025.01.09 10:15:00,wave3_start_pullback_only,USDJPY,SHORT,USD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,micro_bos,wave3_unconfirmed_too_early,1.9031,0.9165,0.7985,valid_wave2,false,3,4,2025.01.08 21:00:00,2025.01.09 00:00:00,1.7430,1.7430,158.11400000,158.19100000,158.54200000,157.51500000,0.42800000,-0.1799,-4.38,0.00,0.00,-4.38,0.090,1.400,32,0.21385714,17.00,1.0871,DEAL_REASON_EXPERT,125
2025.01.09 03:15:01,2025.01.09 11:15:00,wave3_start_pullback_only,AUDJPY,SHORT,AUD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,micro_bos,other,3.4473,0.7589,0.5671,valid_wave2,false,3,5,2025.01.08 21:00:00,2025.01.09 00:00:00,0.0582,0.0582,98.07000000,97.91300000,98.51700000,97.44500000,0.44700000,0.3512,7.94,0.00,0.00,7.94,0.080,1.400,32,0.17085714,28.00,1.0029,DEAL_REASON_EXPERT,127
2025.01.09 06:00:00,2025.01.09 14:00:00,wave3_start_pullback_only,EURJPY,SHORT,EUR,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,micro_bos,other,3.6492,0.6936,0.6408,valid_wave2,false,3,8,2025.01.08 21:00:00,2025.01.09 00:00:00,0.0774,0.0774,162.87900000,162.68600000,163.53800000,161.95700000,0.65900000,0.2929,7.32,0.00,0.00,7.32,0.060,1.400,32,0.26471429,30.00,1.0039,DEAL_REASON_EXPERT,130
2025.01.09 06:00:00,2025.01.09 14:00:01,wave3_start_pullback_only,GBPJPY,SHORT,GBP,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,micro_bos,other,5.0413,0.3685,0.4198,valid_wave2,true,3,8,2025.01.08 21:00:00,2025.01.09 00:00:00,0.0000,0.0000,194.98700000,194.07400000,196.07400000,193.46500000,1.08700000,0.8399,17.31,0.00,0.00,17.31,0.030,1.400,32,0.47964286,38.00,1.2000,DEAL_REASON_EXPERT,131
2025.01.09 08:15:00,2025.01.09 16:15:01,wave3_start_pullback_only,GBPUSD,SHORT,GBP,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,micro_bos,other,5.0522,0.3253,0.2630,valid_wave2,false,3,10,2025.01.08 21:00:00,2025.01.09 00:00:00,0.0000,0.0000,1.23122000,1.23039000,1.23814000,1.22153000,0.00692000,0.1199,2.49,0.00,0.00,2.49,0.030,1.400,32,0.00343214,20.00,1.0000,DEAL_REASON_EXPERT,134
2025.01.09 09:00:00,2025.01.09 17:00:00,wave3_start_pullback_only,EURUSD,SHORT,EUR,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,candle_reversal,target_blocked,1.6988,0.8615,1.1026,valid_wave2,true,3,3,2025.01.09 05:00:00,2025.01.09 08:00:00,1.1595,1.1595,1.02993000,1.03085000,1.03225000,1.02668000,0.00232000,-0.3966,-9.20,0.00,0.00,-9.20,0.100,1.400,32,0.00114786,18.00,1.2580,DEAL_REASON_EXPERT,135
2025.01.09 11:15:00,2025.01.09 19:15:05,wave3_start_pullback_only,AUDJPY,SHORT,AUD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,candle_reversal,target_blocked,3.4473,0.7589,0.9440,valid_wave2,true,3,13,2025.01.08 21:00:00,2025.01.09 00:00:00,0.2816,0.2816,97.88500000,97.95600000,98.51700000,97.00100000,0.63200000,-0.1123,-2.70,0.00,0.00,-2.70,0.060,1.400,32,0.17085714,28.00,1.2141,DEAL_REASON_EXPERT,138
2025.01.09 14:15:00,2025.01.09 22:15:00,wave3_start_pullback_only,USDJPY,SHORT,USD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,micro_bos,wave3_unconfirmed_too_early,4.1429,0.6910,0.4973,valid_wave2,false,3,3,2025.01.09 10:00:00,2025.01.09 13:00:00,0.4007,0.4007,157.75000000,158.10100000,158.30400000,156.97400000,0.55400000,-0.6336,-15.54,0.00,0.00,-15.54,0.070,1.400,32,0.18200000,20.00,1.0200,DEAL_REASON_EXPERT,141
2025.01.09 15:30:00,2025.01.09 23:30:00,wave3_start_pullback_only,EURJPY,LONG,EUR,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_382_786,none,ma_reclaim,other,5.5523,0.4676,0.0227,valid_wave2,false,3,5,2025.01.08 12:00:00,2025.01.09 00:00:00,7.1087,7.1087,162.67700000,162.83100000,162.44700000,162.99900000,0.23000000,0.6696,16.56,0.00,0.00,16.56,0.170,1.400,32,0.65792857,30.00,1.1500,DEAL_REASON_EXPERT,142
2025.01.09 17:00:00,2025.01.10 01:00:00,wave3_start_pullback_only,EURUSD,SHORT,EUR,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,ma_reclaim,other,3.6289,0.8974,0.2684,valid_wave2,false,3,5,2025.01.09 11:00:00,2025.01.09 14:00:00,2.9068,2.9068,1.03067000,1.03028000,1.03185000,1.02902000,0.00118000,0.3305,8.19,0.00,0.57,8.76,0.210,1.400,32,0.00104714,18.00,1.1453,DEAL_REASON_EXPERT,145
2025.01.10 01:15:00,2025.01.10 02:06:19,wave3_start_pullback_only,USDJPY,SHORT,USD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,ma_reclaim,wave3_unconfirmed_too_early,3.7997,0.8296,0.0704,valid_wave2,false,3,4,2025.01.09 20:00:00,2025.01.09 23:00:00,4.1849,4.1849,158.06500000,158.18800000,158.18400000,157.89800000,0.11900000,-1.0336,-25.66,0.00,0.00,-25.66,0.330,1.400,3,0.18685714,16.00,1.1500,DEAL_REASON_SL,153
2025.01.09 23:45:00,2025.01.10 02:55:09,wave3_start_pullback_only,EURJPY,LONG,EUR,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_382_786,none,ma_reclaim,wave3_unconfirmed_too_early,5.5523,0.4676,0.0068,valid_wave2,false,3,7,2025.01.08 12:00:00,2025.01.09 00:00:00,3.8783,3.8783,162.90200000,162.66800000,162.67200000,163.22400000,0.23000000,-1.0174,-25.15,0.00,0.18,-24.97,0.170,1.400,12,0.65792857,34.00,1.1500,DEAL_REASON_SL,150
2025.01.10 03:00:00,2025.01.10 03:38:03,wave3_start_pullback_only,EURJPY,SHORT,EUR,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,micro_bos,wave3_unconfirmed_too_early,3.7827,0.7386,0.3217,valid_wave2,false,3,4,2025.01.09 22:00:00,2025.01.10 01:00:00,1.1519,1.1519,162.66900000,162.94000000,162.93900000,162.29200000,0.27000000,-1.0037,-23.99,0.00,0.00,-23.99,0.140,1.400,2,0.19721429,30.00,1.0576,DEAL_REASON_SL,158
2025.01.09 19:45:00,2025.01.10 03:45:00,wave3_start_pullback_only,GBPUSD,SHORT,GBP,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_50_618,none,ma_reclaim,wave3_unconfirmed_too_early,5.1093,0.6120,0.1613,valid_wave2,false,3,3,2025.01.09 15:00:00,2025.01.09 18:00:00,2.2637,2.2637,1.22992000,1.23065000,1.23265000,1.22610000,0.00273000,-0.2674,-6.57,0.00,-0.09,-6.66,0.090,1.400,32,0.00271857,20.00,1.4632,DEAL_REASON_EXPERT,147
2025.01.10 03:00:00,2025.01.10 04:06:42,wave3_start_pullback_only,USDJPY,SHORT,USD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,ma_reclaim,wave3_unconfirmed_too_early,3.7997,0.8296,0.2225,valid_wave2,false,3,6,2025.01.09 20:00:00,2025.01.09 23:00:00,2.2995,2.2995,157.99700000,158.18400000,158.18400000,157.73500000,0.18700000,-1.0000,-24.83,0.00,0.00,-24.83,0.210,1.400,4,0.18685714,19.00,1.1150,DEAL_REASON_SL,157
2025.01.10 02:00:00,2025.01.10 04:32:38,wave3_start_pullback_only,GBPJPY,SHORT,GBP,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,micro_bos,wave3_unconfirmed_too_early,6.1394,0.4846,0.1353,valid_wave2,false,3,3,2025.01.09 22:00:00,2025.01.10 01:00:00,2.1877,2.1877,194.35200000,194.77400000,194.75700000,193.78500000,0.40500000,-1.0420,-24.00,0.00,0.00,-24.00,0.090,1.400,10,0.41307143,38.00,1.1094,DEAL_REASON_SL,154
2025.01.10 06:00:00,2025.01.10 06:53:41,wave3_start_pullback_only,GBPJPY,SHORT,GBP,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,ma_reclaim,wave3_unconfirmed_too_early,6.1394,0.4846,0.0272,valid_wave2,false,3,7,2025.01.09 22:00:00,2025.01.10 01:00:00,7.9724,7.9724,194.62200000,194.76700000,194.76700000,194.42000000,0.14500000,-1.0000,-24.71,0.00,0.00,-24.71,0.270,1.400,3,0.41307143,38.00,1.1500,DEAL_REASON_SL,167
2025.01.10 01:00:00,2025.01.10 07:50:03,wave3_start_pullback_only,EURUSD,LONG,EUR,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,ma_reclaim,wave3_unconfirmed_too_early,2.7905,0.7875,0.2691,valid_wave2,false,3,6,2025.01.09 18:00:00,2025.01.09 21:00:00,3.7500,3.7500,1.03028000,1.02884000,1.02884000,1.03230000,0.00144000,-1.0000,-24.48,0.00,0.00,-24.48,0.170,1.400,27,0.00126500,20.00,1.1500,DEAL_REASON_SL,152
2025.01.10 04:00:00,2025.01.10 07:50:03,wave3_start_pullback_only,GBPUSD,SHORT,GBP,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,candle_reversal,other,1.3611,0.7750,0.3222,valid_wave2,false,3,5,2025.01.09 22:00:00,2025.01.10 01:00:00,4.2194,4.2194,1.23028000,1.22811000,1.23183000,1.22811000,0.00155000,1.4000,34.72,0.00,0.00,34.72,0.160,1.400,15,0.00264500,20.00,1.1500,DEAL_REASON_TP,162
2025.01.10 09:15:00,2025.01.10 10:21:12,wave3_start_pullback_only,GBPUSD,LONG,GBP,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,ma_reclaim,other,1.7207,0.7599,0.9319,valid_wave2,false,3,6,2025.01.10 02:00:00,2025.01.10 05:00:00,36.4386,36.4386,1.22856000,1.22935000,1.22799000,1.22935000,0.00057000,1.3860,34.76,0.00,0.00,34.76,0.440,1.400,4,0.00162143,20.00,1.1500,DEAL_REASON_TP,172
2025.01.10 03:45:00,2025.01.10 10:36:33,wave3_start_pullback_only,EURJPY,LONG,EUR,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_382_786,none,candle_reversal,wave3_unconfirmed_too_early,5.5523,0.4676,0.0082,valid_wave2,false,3,8,2025.01.08 12:00:00,2025.01.09 00:00:00,3.5513,3.5513,162.96300000,162.71500000,162.72900000,163.29000000,0.23400000,-1.0598,-26.70,0.00,0.00,-26.70,0.170,1.400,27,0.65792857,30.00,1.1500,DEAL_REASON_SL,161
2025.01.10 07:30:00,2025.01.10 10:36:33,wave3_start_pullback_only,GBPJPY,LONG,GBP,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,ma_reclaim,wave3_unconfirmed_too_early,4.0705,0.3897,0.3857,valid_wave2,false,3,3,2025.01.10 03:00:00,2025.01.10 06:00:00,4.5596,4.5596,194.77500000,194.16900000,194.17100000,195.62100000,0.60400000,-1.0033,-23.03,0.00,0.00,-23.03,0.060,1.400,12,0.30192857,38.00,1.1500,DEAL_REASON_SL,169
2025.01.10 10:30:00,2025.01.10 10:47:58,wave3_start_pullback_only,GBPUSD,LONG,GBP,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,micro_bos,wave3_unconfirmed_too_early,1.7207,0.7599,0.1219,valid_wave2,false,3,7,2025.01.10 02:00:00,2025.01.10 05:00:00,23.4568,23.4568,1.22988000,1.22907000,1.22907000,1.23102000,0.00081000,-1.0000,-25.11,0.00,0.00,-25.11,0.310,1.400,1,0.00162143,20.00,1.1500,DEAL_REASON_SL,175
2025.01.10 04:15:00,2025.01.10 10:55:05,wave3_start_pullback_only,AUDJPY,LONG,AUD,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_other,none,candle_reversal,wave3_unconfirmed_too_early,4.7297,0.8943,0.2197,valid_wave2,false,3,3,2025.01.09 12:00:00,2025.01.10 00:00:00,1.0832,1.0832,98.09900000,97.60500000,97.60600000,98.78900000,0.49300000,-1.0020,-25.04,0.00,0.00,-25.04,0.080,1.400,26,0.35414286,28.00,1.0542,DEAL_REASON_SL,165
2025.01.10 11:30:01,2025.01.10 12:08:23,wave3_start_pullback_only,GBPUSD,LONG,GBP,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,candle_reversal,wave3_unconfirmed_too_early,1.7207,0.7599,0.1971,valid_wave2,false,3,8,2025.01.10 02:00:00,2025.01.10 05:00:00,13.2857,13.2857,1.23033000,1.22907000,1.22907000,1.23210000,0.00126000,-1.0000,-23.94,0.00,0.00,-23.94,0.190,1.400,2,0.00162143,20.00,1.1500,DEAL_REASON_SL,180
2025.01.10 04:15:00,2025.01.10 12:15:00,wave3_start_pullback_only,USDJPY,LONG,USD,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_other,none,candle_reversal,wave3_unconfirmed_too_early,2.8894,0.8308,0.4694,valid_wave2,false,3,3,2025.01.09 12:00:00,2025.01.10 00:00:00,0.4579,0.4579,158.21800000,157.90700000,157.50600000,159.21500000,0.71200000,-0.4368,-9.85,0.00,0.00,-9.85,0.050,1.400,32,0.40700000,20.00,1.0229,DEAL_REASON_EXPERT,164
2025.01.10 12:45:00,2025.01.10 14:52:07,wave3_start_pullback_only,USDJPY,LONG,USD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,ma_reclaim,wave3_unconfirmed_too_early,3.7077,0.3871,0.0034,valid_wave2,false,3,8,2025.01.10 03:00:00,2025.01.10 06:00:00,4.2893,4.2893,158.02500000,157.90300000,157.90400000,158.19400000,0.12100000,-1.0083,-24.72,0.00,0.00,-24.72,0.320,1.400,8,0.15885714,17.00,1.1500,DEAL_REASON_SL,183
2025.01.10 12:45:00,2025.01.10 15:30:01,wave3_start_pullback_only,AUDJPY,LONG,AUD,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_other,none,ma_reclaim,wave3_unconfirmed_too_early,4.7297,0.8943,0.0119,valid_wave2,false,3,5,2025.01.09 12:00:00,2025.01.10 00:00:00,5.1458,5.1458,97.75000000,97.59200000,97.60600000,97.95200000,0.14400000,-1.0972,-27.02,0.00,0.00,-27.02,0.270,1.400,11,0.35414286,28.00,1.1500,DEAL_REASON_SL,185
2025.01.10 12:45:00,2025.01.10 15:30:03,wave3_start_pullback_only,EURJPY,LONG,EUR,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_50_618,none,ma_reclaim,wave3_unconfirmed_too_early,3.0098,0.5572,0.1107,valid_wave2,false,3,8,2025.01.10 03:00:00,2025.01.10 06:00:00,2.4312,2.4312,162.84400000,162.48200000,162.57500000,163.22100000,0.26900000,-1.3457,-32.10,0.00,0.00,-32.10,0.140,1.400,11,0.18307143,30.00,1.4716,DEAL_REASON_SL,184
2025.01.10 09:30:00,2025.01.10 15:30:03,wave3_start_pullback_only,EURUSD,LONG,EUR,USD,possible_wave3_start,wave3_start_pullback,H4,wave2_382_786,none,ma_reclaim,wave3_unconfirmed_too_early,5.1983,0.7699,0.0584,valid_wave2,false,3,10,2025.01.08 12:00:00,2025.01.09 00:00:00,2.9009,2.9009,1.02895000,1.02612000,1.02663000,1.03220000,0.00232000,-1.2198,-28.30,0.00,0.00,-28.30,0.100,1.400,24,0.00408786,18.00,1.1450,DEAL_REASON_SL,173
2025.01.13 01:15:00,2025.01.13 03:35:55,wave3_start_pullback_only,USDJPY,LONG,USD,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_other,none,ma_reclaim,wave3_unconfirmed_too_early,2.8894,0.8308,0.1293,valid_wave2,false,3,8,2025.01.09 12:00:00,2025.01.10 00:00:00,4.1509,4.1509,157.77100000,157.50500000,157.50600000,158.14200000,0.26500000,-1.0038,-23.64,0.00,0.00,-23.64,0.140,1.400,9,0.40700000,18.00,1.1500,DEAL_REASON_SL,190
2025.01.13 03:45:00,2025.01.13 05:32:00,wave3_start_pullback_only,EURUSD,SHORT,EUR,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,ma_reclaim,other,4.6075,0.3611,0.0659,valid_wave2,false,3,3,2025.01.10 23:00:00,2025.01.13 02:00:00,2.7670,2.7670,1.02410000,1.02266000,1.02513000,1.02266000,0.00103000,1.3981,33.12,0.00,0.00,33.12,0.230,1.400,7,0.00214000,18.00,1.1383,DEAL_REASON_TP,196
2025.01.13 02:45:00,2025.01.13 10:45:00,wave3_start_pullback_only,GBPJPY,SHORT,GBP,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_other,none,candle_reversal,other,6.7798,0.2712,0.4725,valid_wave2,true,3,4,2025.01.10 04:00:00,2025.01.10 16:00:00,0.1908,0.1908,192.61700000,191.41600000,194.86600000,189.46900000,2.24900000,0.5340,7.62,0.00,0.00,7.62,0.010,1.400,32,0.70385714,40.00,1.2095,DEAL_REASON_EXPERT,191
2025.01.13 03:00:00,2025.01.13 11:00:00,wave3_start_pullback_only,EURJPY,SHORT,EUR,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_other,none,ma_reclaim,other,5.0845,0.3756,0.7635,valid_wave2,true,3,3,2025.01.10 08:00:00,2025.01.10 20:00:00,0.2465,0.2465,161.60100000,161.11400000,163.24000000,159.30600000,1.63900000,0.2971,6.18,0.00,0.00,6.18,0.020,1.400,32,0.42835714,30.00,1.2123,DEAL_REASON_EXPERT,192
2025.01.13 03:30:00,2025.01.13 11:30:00,wave3_start_pullback_only,AUDJPY,SHORT,AUD,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_other,none,ma_reclaim,other,4.8002,0.3538,0.8758,valid_wave2,true,3,4,2025.01.10 04:00:00,2025.01.10 16:00:00,0.2719,0.2719,97.09600000,96.59400000,98.23600000,95.50000000,1.14000000,0.4404,9.57,0.00,0.00,9.57,0.030,1.400,32,0.31207143,28.00,1.2136,DEAL_REASON_EXPERT,193
2025.01.13 03:45:00,2025.01.13 11:45:00,wave3_start_pullback_only,USDJPY,SHORT,USD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,micro_bos,other,4.0552,0.4572,0.1164,valid_wave2,false,3,5,2025.01.10 21:00:00,2025.01.13 00:00:00,0.3252,0.3252,157.42200000,157.15600000,158.03700000,156.56100000,0.61500000,0.4325,10.16,0.00,0.00,10.16,0.060,1.400,32,0.40664286,18.00,1.0163,DEAL_REASON_EXPERT,195
2025.01.13 14:45:00,2025.01.13 18:18:10,wave3_start_pullback_only,USDJPY,SHORT,USD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_50_618,none,ma_reclaim,wave3_unconfirmed_too_early,3.0027,0.5639,0.4931,valid_wave2,false,3,3,2025.01.13 10:00:00,2025.01.13 13:00:00,0.1945,0.1945,157.11700000,157.69800000,157.69800000,156.30400000,0.58100000,-1.0000,-22.11,0.00,0.00,-22.11,0.060,1.400,14,0.23978571,20.00,1.3597,DEAL_REASON_SL,205
2025.01.13 14:00:00,2025.01.13 18:24:13,wave3_start_pullback_only,AUDJPY,SHORT,AUD,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,candle_reversal,wave3_unconfirmed_too_early,3.1783,0.6555,0.4203,valid_wave2,false,3,3,2025.01.13 10:00:00,2025.01.13 13:00:00,0.8154,0.8154,96.66400000,97.02800000,97.02700000,96.15600000,0.36300000,-1.0028,-23.08,0.00,0.00,-23.08,0.100,1.400,17,0.24478571,28.00,1.0408,DEAL_REASON_SL,204
