entry_time,exit_time,strategy,run_id,symbol,direction,parent_tf,child_tf,top_context_tf,entry_parent_event_id,entry_child_flip_event_id,entry_signal_age_bars,entry_on_first_child_flip,entry_signal_consumed,entry_signal_reused_blocked,entry_parent_wave2_age,entry_child_trend_before_flip,entry_reason,entry_reject_reason,h1_bias_state,h1_alignment_with_parent,h4_bias_state,h4_alignment_with_parent,fractal_alignment_count,full_fractal_alignment,session_label,utc_hour,weekday,stop_mode,entry,exit,stop_loss,take_profit,risk_price,result_r,max_favorable_r_before_exit,max_adverse_r_before_exit,reached_0_5r,reached_0_8r,reached_1_0r,reached_1_3r,bars_to_0_5r,bars_to_1_0r,bars_to_1_3r,exit_type,full_sl_exit,tp_exit,time_exit,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,deal_reason
"2025.01.02 03:20:00","2025.01.02 03:25:53","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_g_parent_stop","USDJPY","LONG","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|LONG|1735781400|157.374","USDJPY|CHILD_FLIP|LONG|1735787700|157.563","0","true","true","false","0","falling","first_child_trend_flip_after_parent_wave2","none","rising","true","falling","false","2","false","tokyo","0","4","parent_wave2_extreme","157.65200000","157.56600000","157.56550000","157.76445000","0.08650000","-0.994220","0.000000","-0.982659","false","false","false","false","-1","-1","-1","full_sl","true","false","false","-24.56","0.00","0.00","-24.56","0.4500","1.30","1","0.09500000","DEAL_REASON_SL"
"2025.01.02 16:50:00","2025.01.02 16:50:13","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_g_parent_stop","USDJPY","LONG","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|LONG|1735823700|157.206","USDJPY|CHILD_FLIP|LONG|1735836300|157.088","0","true","true","false","2","falling","first_child_trend_flip_after_parent_wave2","none","falling","false","falling","false","1","false","london_newyork_overlap","13","4","parent_wave2_extreme","157.12300000","157.07300000","157.07707857","157.18269786","0.04592143","-1.088816","0.000000","-0.914606","false","false","false","false","-1","-1","-1","full_sl","true","false","false","-27.06","0.00","0.00","-27.06","0.8500","1.30","0","0.16921429","DEAL_REASON_SL"
"2025.01.07 16:10:00","2025.01.07 16:23:58","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_g_parent_stop","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1736262000|157.614","USDJPY|CHILD_FLIP|SHORT|1736265900|157.626","0","true","true","false","1","rising","first_child_trend_flip_after_parent_wave2","none","rising","false","range","false","1","false","london_newyork_overlap","13","2","parent_wave2_extreme","157.59300000","157.71900000","157.71904286","157.42914429","0.12604286","-0.999660","0.007934","-0.991726","false","false","false","false","-1","-1","-1","full_sl","true","false","false","-23.97","0.00","0.00","-23.97","0.3000","1.30","2","0.08042857","DEAL_REASON_SL"
"2025.01.15 17:35:00","2025.01.15 17:42:39","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_g_parent_stop","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1736956800|156.850","USDJPY|CHILD_FLIP|SHORT|1736962200|156.197","0","true","true","false","0","rising","first_child_trend_flip_after_parent_wave2","none","falling","true","falling","true","3","true","london_newyork_overlap","14","3","parent_wave2_extreme","156.12800000","156.33000000","156.33042857","155.86484286","0.20242857","-0.997883","0.034580","-0.983063","false","false","false","false","-1","-1","-1","full_sl","true","false","false","-24.55","0.00","0.00","-24.55","0.1900","1.30","1","0.14428571","DEAL_REASON_SL"
"2025.01.16 06:05:00","2025.01.16 06:20:02","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_g_parent_stop","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1736998200|156.185","USDJPY|CHILD_FLIP|SHORT|1737007200|155.698","0","true","true","false","1","rising","first_child_trend_flip_after_parent_wave2","none","falling","true","falling","true","3","true","tokyo","3","4","parent_wave2_extreme","155.64400000","155.77900000","155.77662857","155.47158286","0.13262857","-1.017880","0.218656","-0.995261","false","false","false","false","-1","-1","-1","full_sl","true","false","false","-25.13","0.00","0.00","-25.13","0.2900","1.30","3","0.08628571","DEAL_REASON_SL"
"2025.01.17 03:10:00","2025.01.17 03:15:35","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_g_parent_stop","USDJPY","LONG","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|LONG|1737078300|155.308","USDJPY|CHILD_FLIP|LONG|1737083100|155.250","0","true","true","false","0","falling","first_child_trend_flip_after_parent_wave2","none","range","false","falling","false","1","false","tokyo","0","5","parent_wave2_extreme","155.28600000","155.19700000","155.20241429","155.39466143","0.08358571","-1.064775","0.011964","-0.969065","false","false","false","false","-1","-1","-1","full_sl","true","false","false","-26.38","0.00","0.00","-26.38","0.4600","1.30","1","0.11585714","DEAL_REASON_SL"
"2025.01.21 17:50:00","2025.01.21 20:20:00","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_g_parent_stop","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1737468900|155.801","USDJPY|CHILD_FLIP|SHORT|1737481500|155.328","0","true","true","false","9","rising","first_child_trend_flip_after_parent_wave2","none","falling","true","falling","true","3","true","london_newyork_overlap","14","2","parent_wave2_extreme","155.29700000","155.58400000","155.91695714","154.49105571","0.61995714","-0.462935","0.053229","-0.498422","false","false","false","false","-1","-1","-1","time","false","false","true","-11.07","0.00","0.00","-11.07","0.0600","1.30","30","0.12957143","DEAL_REASON_EXPERT"
"2025.01.23 18:15:00","2025.01.23 20:45:00","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_g_parent_stop","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1737646200|156.197","USDJPY|CHILD_FLIP|SHORT|1737655800|156.150","0","true","true","false","0","rising","first_child_trend_flip_after_parent_wave2","none","falling","true","rising","false","2","false","london_newyork_overlap","15","4","parent_wave2_extreme","156.07900000","155.96400000","156.26446429","155.83789643","0.18546429","0.620065","1.094550","-0.555363","true","true","true","false","2","5","-1","time","false","false","true","14.75","0.00","0.00","14.75","0.2000","1.30","30","0.12464286","DEAL_REASON_EXPERT"
"2025.01.24 08:40:00","2025.01.24 08:44:19","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_g_parent_stop","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1737698400|155.998","USDJPY|CHILD_FLIP|SHORT|1737707700|155.042","0","true","true","false","0","rising","first_child_trend_flip_after_parent_wave2","none","falling","true","rising","false","2","false","tokyo","5","5","parent_wave2_extreme","154.90200000","155.31500000","155.29775714","154.38751571","0.39575714","-1.043569","0.123813","-0.990506","false","false","false","false","-1","-1","-1","full_sl","true","false","false","-23.93","0.00","0.00","-23.93","0.0900","1.30","0","0.11757143","DEAL_REASON_SL"
"2025.01.29 10:15:00","2025.01.29 12:18:40","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_g_parent_stop","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1738128600|155.423","USDJPY|CHILD_FLIP|SHORT|1738145400|155.152","0","true","true","false","2","rising","first_child_trend_flip_after_parent_wave2","none","rising","false","range","false","1","false","tokyo","7","3","parent_wave2_extreme","155.12800000","155.45900000","155.45931429","154.69729143","0.33131429","-0.999051","0.328993","-0.996033","false","false","false","false","-1","-1","-1","full_sl","true","false","false","-23.42","0.00","0.00","-23.42","0.1100","1.30","24","0.10314286","DEAL_REASON_SL"
