time,event,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_price,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,obstacle_block_reason,obstacle_count_before_target,hard_obstacle_count_before_target,soft_obstacle_count_before_target,target_reward_multiple,target_price,entry_price,stop_loss_price,initial_risk_price_distance,take_profit,reward_r,atr,spread_points,score,result_r,failure_type,session_invalidated,invalidation_reason,reason
2025.01.02 10:15:00,signal,session_reversal_pullback_one_symbol_first120,EURUSD,SHORT,2025.01.02 10:00:00,10,7,16,london,2025.01.02 07:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.03592000,PERIOD_M15,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,1.03592000,1.03570000,1.03500000,round_number,0.00072000,0.5294,session_low|opening_range_low|neckline_level,1.03570000,false,true,true,false,not_blocked,4,2,2,1.50,1.03368000,1.03572000,1.03708000,0.00136000,1.03368000,1.500,0.00048714,18.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.02 10:15:00,blocked,session_reversal_pullback_one_symbol_first120,EURUSD,SHORT,2025.01.02 10:00:00,10,7,16,london,2025.01.02 07:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.03592000,PERIOD_M15,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,1.03592000,1.03570000,1.03500000,round_number,0.00072000,0.5294,session_low|opening_range_low|neckline_level,1.03570000,false,true,true,false,not_blocked,4,2,2,1.50,1.03368000,1.03572000,1.03708000,0.00136000,1.03368000,1.500,0.00048714,18.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.02 16:15:00,signal,session_reversal_pullback_one_symbol_first120,EURUSD,SHORT,2025.01.02 16:00:00,16,13,22,london_newyork_overlap,2025.01.02 13:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.03121000,PERIOD_M15,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_break_below_without_lower_pullback,true,1.03108000,1.03055000,1.03055000,current_day_low,0.00045000,0.1883,neckline_level,1.03121000,false,true,true,false,not_blocked,4,2,2,1.50,1.02741000,1.03100000,1.03339000,0.00239000,1.02741000,1.502,0.00122643,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.02 16:15:00,order_sent,session_reversal_pullback_one_symbol_first120,EURUSD,SHORT,2025.01.02 16:00:00,16,13,22,london_newyork_overlap,2025.01.02 13:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.03121000,PERIOD_M15,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_break_below_without_lower_pullback,true,1.03108000,1.03055000,1.03055000,current_day_low,0.00045000,0.1883,neckline_level,1.03121000,false,true,true,false,not_blocked,4,2,2,1.50,1.02741000,1.03100000,1.03339000,0.00239000,1.02741000,1.502,0.00122643,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.02 19:30:00,signal,session_reversal_pullback_one_symbol_first120,GBPUSD,SHORT,2025.01.02 19:15:00,19,16,1,new_york,2025.01.02 16:00,15,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.23703000,PERIOD_M5,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_break_below_without_lower_pullback,true,1.23668800,1.23649000,1.23511000,current_day_low,0.00145000,0.9477,session_low|opening_range_low|neckline_level,1.23649000,false,true,true,false,not_blocked,4,1,3,1.50,1.23426000,1.23656000,1.23809000,0.00153000,1.23426000,1.503,0.00140071,20.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,
2025.01.02 19:30:00,order_sent,session_reversal_pullback_one_symbol_first120,GBPUSD,SHORT,2025.01.02 19:15:00,19,16,1,new_york,2025.01.02 16:00,15,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.23703000,PERIOD_M5,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_break_below_without_lower_pullback,true,1.23668800,1.23649000,1.23511000,current_day_low,0.00145000,0.9477,session_low|opening_range_low|neckline_level,1.23649000,false,true,true,false,not_blocked,4,1,3,1.50,1.23426000,1.23656000,1.23809000,0.00153000,1.23426000,1.503,0.00140071,20.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,
2025.01.03 03:15:00,signal,session_reversal_pullback_one_symbol_first120,GBPJPY,SHORT,2025.01.03 03:00:00,3,0,9,tokyo,2025.01.03 00:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,194.77000000,PERIOD_M15,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,194.77000000,194.68300000,194.68300000,session_low,0.06000000,0.1961,neckline_level,194.77000000,false,true,true,false,not_blocked,6,3,3,1.50,194.28300000,194.74300000,195.04900000,0.30600000,194.28300000,1.503,0.10828571,38.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.03 03:15:00,blocked,session_reversal_pullback_one_symbol_first120,GBPJPY,SHORT,2025.01.03 03:00:00,3,0,9,tokyo,2025.01.03 00:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,194.77000000,PERIOD_M15,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,194.77000000,194.68300000,194.68300000,session_low,0.06000000,0.1961,neckline_level,194.77000000,false,true,true,false,not_blocked,6,3,3,1.50,194.28300000,194.74300000,195.04900000,0.30600000,194.28300000,1.503,0.10828571,38.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.03 11:00:00,signal,session_reversal_pullback_one_symbol_first120,GBPUSD,SHORT,2025.01.03 10:45:00,10,7,16,london,2025.01.03 07:00,45,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.23963000,PERIOD_M15,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_break_above_without_higher_pullback,true,1.23963000,1.23920000,1.23917087,recent_equal_lows,0.00009913,0.0972,opening_range_low|neckline_level,1.23920000,false,true,true,false,not_blocked,4,3,1,1.50,1.23774000,1.23927000,1.24029000,0.00102000,1.23774000,1.500,0.00070857,20.00,4.400,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.03 11:00:00,blocked,session_reversal_pullback_one_symbol_first120,GBPUSD,SHORT,2025.01.03 10:45:00,10,7,16,london,2025.01.03 07:00,45,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.23963000,PERIOD_M15,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_break_above_without_higher_pullback,true,1.23963000,1.23920000,1.23917087,recent_equal_lows,0.00009913,0.0972,opening_range_low|neckline_level,1.23920000,false,true,true,false,not_blocked,4,3,1,1.50,1.23774000,1.23927000,1.24029000,0.00102000,1.23774000,1.500,0.00070857,20.00,4.400,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.06 04:30:01,signal,session_reversal_pullback_one_symbol_first120,AUDJPY,LONG,2025.01.06 04:15:00,4,1,10,tokyo,2025.01.06 00:00,75,first_120min,false,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,98.19800000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,98.23240000,98.19800000,98.23240000,recent_equal_highs,0.00640000,0.0627,neckline_level,98.19800000,false,true,true,false,not_blocked,7,4,3,1.50,98.37900000,98.22600000,98.12400000,0.10200000,98.37900000,1.500,0.11050000,28.00,4.200,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.06 04:30:01,blocked,session_reversal_pullback_one_symbol_first120,AUDJPY,LONG,2025.01.06 04:15:00,4,1,10,tokyo,2025.01.06 00:00,75,first_120min,false,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,98.19800000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,98.23240000,98.19800000,98.23240000,recent_equal_highs,0.00640000,0.0627,neckline_level,98.19800000,false,true,true,false,not_blocked,7,4,3,1.50,98.37900000,98.22600000,98.12400000,0.10200000,98.37900000,1.500,0.11050000,28.00,4.200,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.06 10:15:00,signal,session_reversal_pullback_one_symbol_first120,AUDJPY,LONG,2025.01.06 10:00:00,10,7,16,london,2025.01.06 07:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,98.28700000,PERIOD_M15,LONG,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_no_confirmed_wave3_break,true,98.50000000,98.30800000,98.50000000,round_number,0.17300000,1.1161,session_high|opening_range_high|neckline_level,98.30800000,false,false,true,false,not_blocked,1,0,1,1.50,98.56000000,98.32700000,98.17200000,0.15500000,98.56000000,1.503,0.07471429,28.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.06 10:15:00,blocked,session_reversal_pullback_one_symbol_first120,AUDJPY,LONG,2025.01.06 10:00:00,10,7,16,london,2025.01.06 07:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,98.28700000,PERIOD_M15,LONG,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_no_confirmed_wave3_break,true,98.50000000,98.30800000,98.50000000,round_number,0.17300000,1.1161,session_high|opening_range_high|neckline_level,98.30800000,false,false,true,false,not_blocked,1,0,1,1.50,98.56000000,98.32700000,98.17200000,0.15500000,98.56000000,1.503,0.07471429,28.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.06 16:15:00,signal,session_reversal_pullback_one_symbol_first120,AUDJPY,LONG,2025.01.06 16:00:00,16,13,22,london_newyork_overlap,2025.01.06 13:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,98.57500000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,98.63400000,98.61400000,98.63400000,pre_session_high,0.00900000,0.0405,session_high|opening_range_high|neckline_level,98.61400000,false,true,true,false,not_blocked,4,2,2,1.50,98.95800000,98.62500000,98.40300000,0.22200000,98.95800000,1.500,0.16000000,28.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,
2025.01.06 16:15:00,order_sent,session_reversal_pullback_one_symbol_first120,AUDJPY,LONG,2025.01.06 16:00:00,16,13,22,london_newyork_overlap,2025.01.06 13:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,98.57500000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,98.63400000,98.61400000,98.63400000,pre_session_high,0.00900000,0.0405,session_high|opening_range_high|neckline_level,98.61400000,false,true,true,false,not_blocked,4,2,2,1.50,98.95800000,98.62500000,98.40300000,0.22200000,98.95800000,1.500,0.16000000,28.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,
