entry_time,exit_time,strategy,symbol,direction,base_currency,quote_currency,base_strength,quote_strength,strength_diff,strength_rank_base,strength_rank_quote,pair_momentum_h1,pair_momentum_h4,strength_alignment,pair_alignment,entry_type,pullback_depth_atr,overextended_flag,room_to_1r,room_to_2r,failure_type,entry,exit,stop_loss,take_profit,risk_price,result_r,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,exit_reason,position_id
2025.01.02 12:45:00,2025.01.02 13:00:04,currency_strength_pullback,GBPUSD,SHORT,GBP,USD,-4.12478,1.94922,-6.07400,5,2,-3.17400,-2.40576,true,true,strength_pullback_breakdown,0.2815,false,0.0000,0.0000,other,1.24613000,1.24467000,1.24735000,1.24467000,0.00122000,1.1967,29.20,0.00,0.00,29.20,0.200,1.200,1,0.00121857,20.00,7.196,DEAL_REASON_TP,22
2025.01.02 13:00:00,2025.01.02 13:05:05,currency_strength_pullback,EURUSD,SHORT,EUR,USD,-4.48825,4.06149,-8.54974,4,1,-4.32876,-2.58211,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,overextended_entry,1.03153000,1.03259000,1.03257000,1.03028000,0.00104000,-1.0192,-25.44,0.00,0.00,-25.44,0.240,1.200,0,0.00104071,18.00,9.933,DEAL_REASON_SL,26
2025.01.02 13:00:00,2025.01.02 13:09:47,currency_strength_pullback,EURJPY,SHORT,EUR,JPY,-4.48825,2.06780,-6.55605,4,2,-2.85656,-1.47538,true,true,strength_pullback_breakdown,0.0714,false,0.6277,0.6277,pullback_failed,162.09600000,162.33200000,162.32700000,161.81900000,0.23100000,-1.0216,-24.03,0.00,0.00,-24.03,0.160,1.200,0,0.23100000,30.00,7.480,DEAL_REASON_SL,25
2025.01.02 13:30:00,2025.01.02 13:49:37,currency_strength_pullback,GBPUSD,SHORT,GBP,USD,-5.29920,4.06149,-9.36069,5,1,-6.13947,-2.40576,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,overextended_entry,1.24385000,1.24525000,1.24525000,1.24217000,0.00140000,-1.0000,-23.80,0.00,0.00,-23.80,0.170,1.200,1,0.00139714,20.00,11.042,DEAL_REASON_SL,31
2025.01.02 13:30:00,2025.01.02 13:59:33,currency_strength_pullback,EURUSD,SHORT,EUR,USD,-4.48825,4.06149,-8.54974,4,1,-4.32876,-2.58211,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,overextended_entry,1.03211000,1.03327000,1.03326000,1.03073000,0.00115000,-1.0087,-24.36,0.00,0.00,-24.36,0.210,1.200,1,0.00115286,18.00,9.933,DEAL_REASON_SL,30
2025.01.02 13:00:00,2025.01.02 14:00:47,currency_strength_pullback,GBPJPY,SHORT,GBP,JPY,-5.29920,2.00489,-7.30409,5,2,-3.75095,-1.21032,true,true,strength_pullback_breakdown,0.0000,true,0.0803,0.0803,overextended_entry,195.56000000,195.83900000,195.83400000,195.23100000,0.27400000,-1.0182,-24.85,0.00,0.00,-24.85,0.140,1.200,4,0.27428571,38.00,8.281,DEAL_REASON_SL,24
2025.01.02 14:15:01,2025.01.02 14:41:56,currency_strength_pullback,GBPJPY,SHORT,GBP,JPY,-4.90604,1.32208,-6.22813,5,2,-3.08543,-1.21032,true,true,strength_pullback_breakdown,0.3807,false,0.1784,0.1784,other,195.57600000,195.32000000,195.78900000,195.32000000,0.21300000,1.2019,29.33,0.00,0.00,29.33,0.180,1.200,1,0.21328571,38.00,7.091,DEAL_REASON_TP,37
2025.01.02 14:15:00,2025.01.02 14:42:15,currency_strength_pullback,GBPUSD,SHORT,GBP,USD,-4.90604,3.83394,-8.73999,5,1,-5.73856,-2.40576,true,true,strength_pullback_breakdown,0.0000,true,0.0880,0.0880,other,1.24462000,1.24310000,1.24587000,1.24312000,0.00125000,1.2160,28.88,0.00,0.00,28.88,0.190,1.200,1,0.00124929,20.00,10.356,DEAL_REASON_TP,36
2025.01.02 14:15:01,2025.01.02 14:57:08,currency_strength_pullback,EURUSD,SHORT,EUR,USD,-3.60240,3.83394,-7.43634,4,1,-3.12674,-2.58211,true,true,strength_pullback_breakdown,0.0000,false,1.4722,1.4722,other,1.03289000,1.03159000,1.03397000,1.03159000,0.00108000,1.2037,28.60,0.00,0.00,28.60,0.220,1.200,2,0.00108429,18.00,8.742,DEAL_REASON_TP,38
2025.01.02 14:45:00,2025.01.02 15:03:11,currency_strength_pullback,GBPJPY,SHORT,GBP,JPY,-4.90604,1.32208,-6.22813,5,2,-3.08543,-1.21032,true,true,strength_pullback_breakdown,0.0000,false,0.0000,0.0000,other,195.28600000,195.02700000,195.50200000,195.02700000,0.21600000,1.1991,29.68,0.00,0.00,29.68,0.180,1.200,1,0.21564286,38.00,7.074,DEAL_REASON_TP,41
2025.01.02 13:30:00,2025.01.02 15:03:14,currency_strength_pullback,EURJPY,SHORT,EUR,JPY,-4.48825,2.06780,-6.55605,4,2,-2.85656,-1.47538,true,true,strength_pullback_breakdown,0.1148,false,1.6356,1.6356,other,162.31900000,162.04800000,162.54400000,162.04900000,0.22500000,1.2044,29.32,0.00,0.00,29.32,0.170,1.200,6,0.22478571,30.00,7.581,DEAL_REASON_TP,32
2025.01.02 13:00:00,2025.01.02 15:07:19,currency_strength_pullback,USDJPY,LONG,USD,JPY,3.21253,2.00489,1.20764,1,2,-0.40619,0.26183,true,true,strength_pullback_recovery,0.0000,false,4.2326,4.2326,pullback_failed,157.14500000,156.97300000,156.97300000,157.35100000,0.17200000,-1.0000,-24.11,0.00,0.00,-24.11,0.220,1.200,8,0.17164286,18.00,1.649,DEAL_REASON_SL,23
2025.01.02 14:45:00,2025.01.02 15:12:16,currency_strength_pullback,GBPUSD,SHORT,GBP,USD,-4.90604,3.83394,-8.73999,5,1,-5.73856,-2.40576,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,other,1.24277000,1.24121000,1.24405000,1.24124000,0.00128000,1.2187,29.64,0.00,0.00,29.64,0.190,1.200,1,0.00127786,20.00,10.348,DEAL_REASON_TP,42
2025.01.02 15:15:00,2025.01.02 15:26:18,currency_strength_pullback,EURJPY,SHORT,EUR,JPY,-4.03009,1.69380,-5.72389,4,2,-2.22760,-1.47538,true,true,strength_pullback_breakdown,0.0184,false,0.2723,0.2723,other,162.00300000,161.77300000,162.19400000,161.77400000,0.19100000,1.2042,29.30,0.00,0.00,29.30,0.200,1.200,0,0.19057143,30.00,6.497,DEAL_REASON_TP,49
2025.01.02 15:15:06,2025.01.02 15:26:34,currency_strength_pullback,GBPJPY,SHORT,GBP,JPY,-5.62434,1.69380,-7.31814,5,2,-3.94471,-1.21032,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,other,194.79500000,194.51300000,195.02900000,194.51400000,0.23400000,1.2051,28.74,0.00,0.00,28.74,0.160,1.200,0,0.23392857,38.00,8.327,DEAL_REASON_TP,51
2025.01.02 15:30:00,2025.01.02 15:31:07,currency_strength_pullback,GBPJPY,SHORT,GBP,JPY,-5.62434,1.69380,-7.31814,5,2,-3.94471,-1.21032,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,overextended_entry,194.54200000,194.78600000,194.78600000,194.24900000,0.24400000,-1.0000,-24.87,0.00,0.00,-24.87,0.160,1.200,0,0.24421429,38.00,8.327,DEAL_REASON_SL,54
2025.01.02 15:00:00,2025.01.02 15:35:38,currency_strength_pullback,EURUSD,SHORT,EUR,USD,-4.03009,4.23646,-8.26654,4,1,-3.71754,-2.58211,true,true,strength_pullback_breakdown,0.4287,true,0.4128,0.4128,overextended_entry,1.03175000,1.03284000,1.03284000,1.03044000,0.00109000,-1.0000,-23.98,0.00,0.00,-23.98,0.220,1.200,2,0.00108929,18.00,9.577,DEAL_REASON_SL,44
2025.01.02 15:45:00,2025.01.02 15:56:31,currency_strength_pullback,GBPJPY,SHORT,GBP,JPY,-5.62434,1.69380,-7.31814,5,2,-3.94471,-1.21032,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,overextended_entry,194.42700000,194.69900000,194.69400000,194.10700000,0.26700000,-1.0187,-24.26,0.00,0.00,-24.26,0.140,1.200,0,0.26671429,38.00,8.327,DEAL_REASON_SL,57
2025.01.02 16:00:00,2025.01.02 16:14:00,currency_strength_pullback,EURJPY,SHORT,EUR,JPY,-4.84485,3.23192,-8.07678,4,2,-3.43394,-2.20619,true,true,strength_pullback_breakdown,0.6930,true,0.0000,0.0000,overextended_entry,161.74100000,161.96300000,161.96200000,161.47600000,0.22100000,-1.0045,-24.04,0.00,0.00,-24.04,0.170,1.200,0,0.22107143,30.00,9.208,DEAL_REASON_SL,59
2025.01.02 15:15:00,2025.01.02 16:35:53,currency_strength_pullback,GBPUSD,SHORT,GBP,USD,-5.62434,4.23646,-9.86079,5,1,-6.78281,-2.40576,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,other,1.24061000,1.23899000,1.24194000,1.23901000,0.00133000,1.2180,29.16,0.00,0.00,29.16,0.180,1.200,5,0.00133429,20.00,11.664,DEAL_REASON_TP,50
2025.01.02 16:30:00,2025.01.02 16:46:00,currency_strength_pullback,EURJPY,SHORT,EUR,JPY,-4.84485,3.23192,-8.07678,4,2,-3.43394,-2.20619,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,overextended_entry,161.70000000,161.92100000,161.92100000,161.43400000,0.22100000,-1.0000,-23.93,0.00,0.00,-23.93,0.170,1.200,1,0.22135714,30.00,9.208,DEAL_REASON_SL,63
2025.01.02 16:30:00,2025.01.02 16:46:01,currency_strength_pullback,GBPJPY,SHORT,GBP,JPY,-7.54067,3.23192,-10.77259,5,2,-5.72721,-2.51726,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,overextended_entry,194.37800000,194.68000000,194.68000000,194.01500000,0.30200000,-1.0000,-23.08,0.00,0.00,-23.08,0.120,1.200,1,0.30242857,38.00,12.399,DEAL_REASON_SL,62
2025.01.02 16:00:00,2025.01.02 17:27:11,currency_strength_pullback,EURUSD,SHORT,EUR,USD,-4.84485,4.16556,-9.01041,4,1,-3.57428,-2.80324,true,true,strength_pullback_breakdown,0.5332,true,0.0000,0.0000,other,1.03126000,1.02967000,1.03251000,1.02976000,0.00125000,1.2720,31.80,0.00,0.00,31.80,0.200,1.200,5,0.00124714,18.00,10.301,DEAL_REASON_TP,60
2025.01.02 16:45:00,2025.01.02 17:27:21,currency_strength_pullback,GBPUSD,SHORT,GBP,USD,-7.54067,4.16556,-11.70622,5,1,-7.33325,-3.50192,true,true,strength_pullback_breakdown,0.0138,true,0.0000,0.0000,other,1.23949000,1.23792000,1.24079000,1.23793000,0.00130000,1.2077,29.83,0.00,0.00,29.83,0.190,1.200,2,0.00130357,20.00,13.850,DEAL_REASON_TP,65
2025.01.02 17:15:00,2025.01.02 17:28:23,currency_strength_pullback,EURJPY,SHORT,EUR,JPY,-4.26079,1.69281,-5.95360,4,2,-1.67897,-2.20619,true,true,strength_pullback_breakdown,0.5449,false,0.4430,0.4430,other,161.78400000,161.51000000,162.01200000,161.51000000,0.22800000,1.2018,29.67,0.00,0.00,29.67,0.170,1.200,0,0.22792857,30.00,6.800,DEAL_REASON_TP,69
2025.01.02 17:30:00,2025.01.02 17:36:55,currency_strength_pullback,EURJPY,SHORT,EUR,JPY,-4.26079,1.69281,-5.95360,4,2,-1.67897,-2.20619,true,true,strength_pullback_breakdown,0.5173,false,0.0000,0.0000,pullback_failed,161.47400000,161.71600000,161.71400000,161.18600000,0.24000000,-1.0083,-24.66,0.00,0.00,-24.66,0.160,1.200,0,0.23971429,30.00,6.755,DEAL_REASON_SL,73
2025.01.02 17:30:00,2025.01.02 17:42:00,currency_strength_pullback,EURUSD,SHORT,EUR,USD,-4.26079,4.77177,-9.03256,4,1,-3.78637,-2.80324,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,overextended_entry,1.02849000,1.02971000,1.02969000,1.02705000,0.00120000,-1.0167,-24.40,0.00,0.00,-24.40,0.200,1.200,0,0.00120357,18.00,10.361,DEAL_REASON_SL,74
2025.01.02 18:00:00,2025.01.02 18:03:18,currency_strength_pullback,EURUSD,SHORT,EUR,USD,-5.14236,5.30202,-10.44438,4,1,-5.19748,-2.80324,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,other,1.02733000,1.02556000,1.02869000,1.02569000,0.00136000,1.3015,31.86,0.00,0.00,31.86,0.180,1.200,0,0.00136357,18.00,12.037,DEAL_REASON_TP,80
2025.01.02 18:00:00,2025.01.02 18:03:26,currency_strength_pullback,EURJPY,SHORT,EUR,JPY,-4.61510,1.81435,-6.42945,4,2,-2.61999,-2.20619,true,true,strength_pullback_breakdown,0.0000,false,0.0000,0.0000,other,161.45400000,161.14300000,161.71100000,161.14600000,0.25700000,1.2101,29.65,0.00,0.00,29.65,0.150,1.200,0,0.25664286,31.00,7.408,DEAL_REASON_TP,79
2025.01.02 17:30:00,2025.01.02 18:03:55,currency_strength_pullback,GBPUSD,SHORT,GBP,USD,-6.70399,4.77177,-11.47576,5,1,-7.13189,-3.50192,true,true,strength_pullback_breakdown,0.0749,true,0.0000,0.0000,other,1.23741000,1.23566000,1.23878000,1.23576000,0.00137000,1.2774,31.50,0.00,0.00,31.50,0.180,1.200,2,0.00137429,20.00,13.582,DEAL_REASON_TP,75
2025.01.02 17:45:00,2025.01.02 18:03:57,currency_strength_pullback,USDJPY,LONG,USD,JPY,4.77177,1.69281,3.07896,1,2,1.22320,-0.39256,true,true,strength_pullback_recovery,0.5935,false,3.0739,3.0739,other,157.06200000,157.34600000,156.83200000,157.33900000,0.23000000,1.2348,30.68,0.00,0.00,30.68,0.170,1.200,1,0.23050000,18.00,3.530,DEAL_REASON_TP,78
2025.01.02 17:15:00,2025.01.02 18:11:31,currency_strength_pullback,GBPJPY,SHORT,GBP,JPY,-6.70399,1.69281,-8.39680,5,2,-3.69350,-2.51726,true,true,strength_pullback_breakdown,0.4068,true,0.2883,0.2883,overextended_entry,194.44900000,194.78200000,194.78200000,194.05000000,0.33300000,-1.0000,-23.28,0.00,0.00,-23.28,0.110,1.200,3,0.33257143,38.00,9.671,DEAL_REASON_SL,68
2025.01.02 18:15:00,2025.01.02 18:46:16,currency_strength_pullback,USDJPY,LONG,USD,JPY,5.30202,1.70744,3.59458,1,2,1.52558,-0.39256,true,true,strength_pullback_recovery,0.0000,false,1.4449,1.4449,other,157.40200000,157.70600000,157.14800000,157.70600000,0.25400000,1.1969,28.91,0.00,0.00,28.91,0.150,1.200,2,0.25364286,18.00,3.938,DEAL_REASON_TP,86
2025.01.02 18:15:02,2025.01.02 18:55:53,currency_strength_pullback,EURJPY,SHORT,EUR,JPY,-5.14236,1.70744,-6.84980,4,2,-2.61999,-2.20619,true,true,strength_pullback_breakdown,0.0371,false,0.0000,0.0000,pullback_failed,161.46100000,161.75600000,161.75500000,161.10800000,0.29400000,-1.0034,-24.31,0.00,0.00,-24.31,0.130,1.200,2,0.29392857,30.00,7.829,DEAL_REASON_SL,87
2025.01.02 20:45:00,2025.01.02 22:25:18,currency_strength_pullback,GBPJPY,SHORT,GBP,JPY,-5.41135,0.68873,-6.10008,5,3,-1.69346,-2.34632,true,true,strength_pullback_breakdown,0.0000,false,3.1653,3.1653,pullback_failed,194.92700000,195.16300000,195.16300000,194.64400000,0.23600000,-1.0000,-23.96,0.00,0.00,-23.96,0.160,1.200,6,0.23557143,38.00,7.255,DEAL_REASON_SL,94
2025.01.02 18:15:02,2025.01.02 22:31:51,currency_strength_pullback,GBPUSD,SHORT,GBP,USD,-6.92867,5.30202,-12.23069,5,1,-7.54282,-3.50192,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,overextended_entry,1.23709000,1.23855000,1.23855000,1.23534000,0.00146000,-1.0000,-24.82,0.00,0.00,-24.82,0.170,1.200,17,0.00146000,20.00,14.416,DEAL_REASON_SL,89
2025.01.02 18:15:02,2025.01.02 23:15:00,currency_strength_pullback,EURUSD,SHORT,EUR,USD,-5.14236,5.30202,-10.44438,4,1,-5.19748,-2.80324,true,true,strength_pullback_breakdown,0.0000,true,0.0000,0.0000,overextended_entry,1.02582000,1.02643000,1.02750000,1.02381000,0.00168000,-0.3631,-9.15,0.00,0.00,-9.15,0.150,1.200,20,0.00167500,18.00,12.037,DEAL_REASON_EXPERT,88
2025.01.02 19:15:00,2025.01.03 00:15:00,currency_strength_pullback,USDJPY,LONG,USD,JPY,5.21085,0.95479,4.25606,1,3,2.57697,-0.39256,true,true,strength_pullback_recovery,0.0000,false,0.4113,0.4113,pullback_failed,157.67400000,157.47000000,157.44300000,157.95200000,0.23100000,-0.8831,-22.02,0.00,0.81,-21.21,0.170,1.200,20,0.23150000,20.00,4.694,DEAL_REASON_EXPERT,92
2025.01.02 20:45:00,2025.01.03 01:45:00,currency_strength_pullback,EURJPY,SHORT,EUR,JPY,-4.09015,0.68873,-4.77888,4,3,-1.47803,-1.72138,true,true,strength_pullback_breakdown,0.1645,false,3.3628,3.3628,pullback_failed,161.64300000,161.76000000,161.86900000,161.37200000,0.22600000,-0.5177,-12.63,0.00,-1.10,-13.73,0.170,1.200,20,0.22550000,31.00,5.779,DEAL_REASON_EXPERT,93
2025.01.03 12:30:00,2025.01.03 13:05:37,currency_strength_pullback,GBPUSD,SHORT,GBP,USD,-0.98847,1.10183,-2.09030,5,1,1.04575,-2.57293,true,true,strength_pullback_breakdown,0.7987,false,3.8529,3.8529,pullback_failed,1.23904000,1.24006000,1.24006000,1.23781000,0.00102000,-1.0000,-24.48,0.00,0.00,-24.48,0.240,1.200,2,0.00102286,20.00,2.876,DEAL_REASON_SL,100
2025.01.03 12:45:00,2025.01.03 13:37:51,currency_strength_pullback,USDJPY,LONG,USD,JPY,1.10183,-0.20202,1.30386,1,3,0.10141,0.77076,true,true,strength_pullback_recovery,0.6657,false,4.3419,4.3419,pullback_failed,157.33300000,157.21500000,157.21600000,157.47300000,0.11700000,-1.0085,-24.77,0.00,0.00,-24.77,0.330,1.200,3,0.11657143,16.00,1.925,DEAL_REASON_SL,101
2025.01.03 19:00:00,2025.01.03 21:36:22,currency_strength_pullback,GBPUSD,LONG,GBP,USD,0.80740,-0.07328,0.88068,2,3,1.59625,-0.40168,true,true,strength_pullback_recovery,0.0000,false,11.6250,11.6250,other,1.24187000,1.24312000,1.24083000,1.24312000,0.00104000,1.2019,28.75,0.00,0.00,28.75,0.230,1.200,10,0.00104500,20.00,2.241,DEAL_REASON_TP,104
2025.01.03 20:30:00,2025.01.03 22:42:45,currency_strength_pullback,USDJPY,SHORT,USD,JPY,-1.17694,0.43023,-1.60718,5,3,-0.43900,-0.83332,true,true,strength_pullback_breakdown,0.5981,false,5.3684,5.3684,pullback_failed,157.14000000,157.27400000,157.27300000,156.98000000,0.13300000,-1.0075,-24.71,0.00,0.00,-24.71,0.290,1.200,8,0.13292857,19.00,2.411,DEAL_REASON_SL,106
2025.01.03 20:15:00,2025.01.06 01:15:00,currency_strength_pullback,EURUSD,LONG,EUR,USD,0.43331,-1.17694,1.61026,2,5,0.63952,0.69269,true,true,strength_pullback_recovery,0.0000,false,7.8125,7.8125,other,1.02993000,1.03045000,1.02897000,1.03108000,0.00096000,0.5417,13.00,0.00,-1.49,11.51,0.250,1.200,20,0.00096214,18.00,2.641,DEAL_REASON_EXPERT,105
2025.01.06 03:30:00,2025.01.06 05:49:01,currency_strength_pullback,USDJPY,LONG,USD,JPY,-0.74103,-2.13751,1.39649,4,5,1.83239,-0.50116,true,true,strength_pullback_recovery,0.7023,false,1.7385,1.7385,other,157.61500000,157.77200000,157.48500000,157.77100000,0.13000000,1.2077,29.85,0.00,0.00,29.85,0.300,1.200,9,0.13028571,22.00,1.802,DEAL_REASON_TP,110
2025.01.06 06:30:00,2025.01.06 08:44:26,currency_strength_pullback,USDJPY,LONG,USD,JPY,-0.41345,-3.20491,2.79146,4,5,2.61189,0.58972,true,true,strength_pullback_recovery,0.1809,false,1.1414,1.1414,pullback_failed,157.72800000,157.62100000,157.62900000,157.84700000,0.09900000,-1.0808,-26.47,0.00,0.00,-26.47,0.390,1.200,8,0.09892857,18.00,3.521,DEAL_REASON_SL,112
2025.01.06 12:00:00,2025.01.06 12:06:52,currency_strength_pullback,GBPUSD,LONG,GBP,USD,4.05474,-2.35137,6.40611,2,4,3.36168,1.65722,true,true,strength_pullback_recovery,0.0000,true,2.5446,2.5446,overextended_entry,1.24766000,1.24665000,1.24665000,1.24887000,0.00101000,-1.0000,-24.24,0.00,0.00,-24.24,0.240,1.200,0,0.00101143,20.00,7.637,DEAL_REASON_SL,117
2025.01.06 11:15:00,2025.01.06 12:07:05,currency_strength_pullback,EURJPY,LONG,EUR,JPY,4.48122,-3.08684,7.56806,1,5,4.15728,1.56507,true,true,strength_pullback_recovery,0.0000,true,0.0000,0.0000,overextended_entry,163.35800000,163.20400000,163.20400000,163.54300000,0.15400000,-1.0000,-24.41,0.00,0.00,-24.41,0.250,1.200,3,0.15450000,30.00,8.676,DEAL_REASON_SL,116
2025.01.06 11:15:00,2025.01.06 12:07:10,currency_strength_pullback,EURUSD,LONG,EUR,USD,4.48122,-2.36007,6.84129,1,4,4.95308,0.99658,true,true,strength_pullback_recovery,0.0000,true,1.2842,1.2842,overextended_entry,1.03580000,1.03485000,1.03485000,1.03694000,0.00095000,-1.0000,-24.70,0.00,0.00,-24.70,0.260,1.200,3,0.00095071,18.00,8.102,DEAL_REASON_SL,115
2025.01.06 11:15:00,2025.01.06 12:26:18,currency_strength_pullback,USDJPY,LONG,USD,JPY,-2.36007,-3.08684,0.72676,4,5,0.67561,0.88449,true,true,strength_pullback_recovery,0.2052,false,1.3191,1.3191,other,157.71700000,157.82900000,157.62300000,157.82900000,0.09400000,1.1915,29.09,0.00,0.00,29.09,0.410,1.200,4,0.09357143,17.00,1.178,DEAL_REASON_TP,114
2025.01.06 12:30:00,2025.01.06 13:02:37,currency_strength_pullback,EURJPY,LONG,EUR,JPY,4.72074,-3.48729,8.20803,1,5,3.67515,2.37300,true,true,strength_pullback_recovery,0.0944,true,0.0000,0.0000,overextended_entry,163.32400000,163.14100000,163.14700000,163.53600000,0.17700000,-1.0339,-25.50,0.00,0.00,-25.50,0.220,1.200,2,0.17685714,30.00,9.400,DEAL_REASON_SL,122
2025.01.06 12:30:00,2025.01.06 13:09:33,currency_strength_pullback,GBPJPY,LONG,GBP,JPY,4.05474,-3.48729,7.54203,2,5,3.25367,2.07443,true,true,strength_pullback_recovery,0.8060,true,0.0000,0.0000,other,196.88100000,197.11100000,196.69000000,197.11100000,0.19100000,1.2042,29.13,0.00,0.00,29.13,0.200,1.200,2,0.19142857,38.00,8.593,DEAL_REASON_TP,123
2025.01.06 13:00:00,2025.01.06 13:11:56,currency_strength_pullback,USDJPY,LONG,USD,JPY,-1.39063,-3.21303,1.82240,4,5,1.30121,0.96127,true,true,strength_pullback_recovery,0.0000,false,0.0000,0.0000,pullback_failed,157.91900000,157.82700000,157.82700000,158.02900000,0.09200000,-1.0000,-24.48,0.00,0.00,-24.48,0.420,1.200,0,0.09171429,16.00,2.277,DEAL_REASON_SL,124
