entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,top_context_tf,structure_tf,primary_entry_tf,secondary_entry_tf,use_secondary_entry_tf,htf_alignment_mode,htf_permission_mode,allowed_direction,top_context_direction_state,structure_direction_state,h4_direction_state,h1_direction_state,rejected_by_htf_permission,candidate_long_detected,candidate_short_detected,selected_candidate_direction,selected_candidate_timeframe,selected_candidate_pattern,primary_best_pattern,primary_best_score,secondary_best_pattern,secondary_best_score,m15_best_pattern,m15_best_score,m5_best_pattern,m5_best_score,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,retest_reference_distance_atr,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,base_pattern_score,target_room_score,retest_score,fib_source_tf,fib_impulse_high,fib_impulse_low,fib_retrace_ratio,fib_zone,fib_score,fib_required_pass,time_bucket,time_score_removed_flag,candidate_orderable_before_session_selection,rejected_before_selection_reason,session_consumed_reason,final_score,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode
2025.01.02 19:10:00,2025.01.02 19:10:21,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.01.02 19:05:00,19,16,1,new_york,2025.01.02 16:00,5,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,sweep_high_reclaim,sweep_reclaim_retest,161.78900000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,short_only,data_unavailable,ordered_dow_wave3_break_below_swing_low,data_unavailable,ordered_dow_wave3_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,sweep_high_reclaim,sweep_high_reclaim,3.400,none,0.000,sweep_high_reclaim,3.400,none,0.000,SHORT,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low,true,161.78750000,161.67900000,161.67900000,session_low,1.1974,neckline_level,161.78900000,0.1095,false,true,true,false,1.50,161.65600000,3.400,0.150,0.200,PERIOD_M30,162.45000000,162.01800000,-0.5741,outside,0.000,true,0-30,true,false,none,order_sent,3.750,161.77000000,161.84600000,161.84600000,161.65600000,0.07600000,-1.0000,161.84600000,161.84600000,false,false,none,0.0000,,-1,0.0000,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-24.59,0.00,0.00,-24.59,0.510,1.500,0,0.17350000,30.00,3.750,sweep_reclaim_failed,false,not_invalidated,DEAL_REASON_SL,2,no_break_even
2025.01.07 03:15:00,2025.01.07 05:15:00,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.01.07 03:10:00,3,0,9,tokyo,2025.01.07 00:00,10,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,neckline_break_retest,158.21500000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,long_only,data_unavailable,ordered_dow_wave3_break_above_swing_high,data_unavailable,ordered_dow_wave3_break_above_swing_high,false,true,false,LONG,PERIOD_M5,inverse_head_and_shoulders,inverse_head_and_shoulders,4.500,none,0.000,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_LONG_ordered_dow_wave3_break_above_swing_high,true,158.29900000,158.21500000,158.29900000,current_day_high,0.0850,session_high|opening_range_high|neckline_level,158.29900000,0.2188,false,false,true,false,1.50,158.71400000,4.500,-0.300,0.200,PERIOD_M30,157.65500000,157.53200000,-5.0325,outside,0.000,true,0-30,true,false,none,order_sent,4.400,158.27400000,158.21800000,157.98000000,158.71400000,0.29400000,-0.1905,157.98000000,157.98000000,false,false,none,0.0000,,-1,0.0000,0.1905,time,false,false,false,true,-0.1905,0.0000,-4.60,0.00,0.00,-4.60,0.130,1.497,24,0.11428571,16.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_EXPERT,4,no_break_even
2025.01.08 16:10:00,2025.01.08 16:29:07,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.01.08 16:05:00,16,13,22,london_newyork_overlap,2025.01.08 13:00,5,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,sweep_low_reclaim,sweep_reclaim_retest,158.16900000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,long_only,data_unavailable,structure_trend_bias_dow_trend_up_hh_hl,data_unavailable,structure_trend_bias_dow_trend_up_hh_hl,false,true,false,LONG,PERIOD_M5,sweep_low_reclaim,sweep_low_reclaim,3.400,none,0.000,sweep_low_reclaim,3.400,none,0.000,LONG,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_LONG_structure_trend_bias_dow_trend_up_hh_hl,true,158.30200000,158.22900000,158.30200000,recent_rejection_zone,0.5000,session_high|opening_range_high|neckline_level,158.22700000,0.1121,false,true,true,false,1.50,158.42600000,3.400,-0.300,0.200,PERIOD_M30,158.54400000,157.91900000,0.4864,preferred_382_618,0.000,true,0-30,true,false,none,order_sent,3.300,158.24000000,158.42600000,158.11600000,158.42600000,0.12400000,1.5000,158.11600000,158.11600000,false,false,none,0.0000,,-1,1.5000,0.0000,tp,false,false,true,false,1.5000,0.0000,36.40,0.00,0.00,36.40,0.310,1.500,3,0.11600000,16.00,3.300,other,false,not_invalidated,DEAL_REASON_TP,6,no_break_even
2025.01.10 03:05:00,2025.01.10 03:36:12,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.01.10 03:00:00,3,0,9,tokyo,2025.01.10 00:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_top,neckline_break_retest,158.05700000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,short_only,data_unavailable,ordered_dow_wave3_break_below_swing_low,data_unavailable,ordered_dow_wave3_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low,true,158.04000000,157.99400000,157.99400000,failed_breakout_level,0.0078,neckline_level,158.05700000,0.7702,false,true,true,false,1.50,157.80200000,4.200,-0.300,0.200,PERIOD_M30,158.16100000,158.05000000,-0.4955,outside,0.000,true,0-30,true,false,none,order_sent,4.100,157.99500000,158.12300000,158.12300000,157.80200000,0.12800000,-1.0000,158.12300000,158.12300000,false,false,none,0.0000,,-1,0.0000,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-24.28,0.00,0.00,-24.28,0.300,1.508,6,0.08050000,16.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,8,no_break_even
2025.01.10 16:25:00,2025.01.10 17:09:53,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.01.10 16:20:00,16,13,22,london_newyork_overlap,2025.01.10 13:00,20,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,158.47600000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,short_only,data_unavailable,structure_trend_bias_dow_trend_down_ll_lh,data_unavailable,structure_trend_bias_dow_trend_down_ll_lh,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_structure_trend_bias_dow_trend_down_ll_lh,true,158.39200000,158.32400000,158.16400000,structure_confirmed_swing_high,0.4390,session_low|opening_range_low|neckline_level,158.32400000,0.0434,false,true,true,false,1.50,157.75500000,4.200,-0.300,0.200,PERIOD_M30,158.16400000,157.62000000,1.3107,outside,0.000,true,0-30,true,false,none,order_sent,4.100,158.33300000,157.75200000,158.71800000,157.75500000,0.38500000,1.5091,158.71800000,158.71800000,false,false,none,0.0000,,-1,1.5091,0.0000,tp,false,false,true,false,1.5091,0.0000,36.83,0.00,0.00,36.83,0.100,1.501,8,0.20728571,18.00,4.100,other,false,not_invalidated,DEAL_REASON_TP,10,no_break_even
2025.01.10 19:05:00,2025.01.10 21:05:00,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.01.10 19:00:00,19,16,1,new_york,2025.01.10 16:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,bos_up,first_pullback_after_bos,157.72490000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,long_only,data_unavailable,structure_trend_bias_dow_trend_up_hh_hl,data_unavailable,structure_trend_bias_dow_trend_up_hh_hl,false,true,false,LONG,PERIOD_M5,bos_up,bos_up,2.600,none,0.000,bos_up,2.600,none,0.000,LONG,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_LONG_structure_trend_bias_dow_trend_up_hh_hl,true,157.86600000,157.76800000,157.86600000,pre_session_high,0.3083,session_high|opening_range_high|neckline_level,157.76800000,0.1675,false,true,true,false,1.50,158.16800000,2.600,-0.300,0.200,PERIOD_M30,158.87100000,157.88700000,1.1006,outside,0.000,true,0-30,true,false,none,order_sent,2.500,157.78800000,157.92800000,157.53500000,158.16800000,0.25300000,0.5534,157.53500000,157.53500000,false,false,none,0.0000,,-1,0.5534,0.0000,time,false,false,false,true,0.5534,0.0000,13.30,0.00,0.00,13.30,0.150,1.502,24,0.11942857,20.00,2.500,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,12,no_break_even
2025.01.15 10:05:00,2025.01.15 11:13:08,session_reversal_pullback_all_symbols_first120,GBPJPY,SHORT,2025.01.15 10:00:00,10,7,16,london,2025.01.15 07:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,191.93700000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,short_only,data_unavailable,ordered_dow_wave3_break_below_swing_low,data_unavailable,ordered_dow_wave3_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low,true,191.84800000,191.76500000,191.76500000,session_low,0.3624,neckline_level,191.93700000,0.3768,false,true,false,false,1.50,191.51600000,4.200,-0.300,0.200,PERIOD_M30,192.70000000,192.54500000,-4.5226,outside,0.000,true,0-30,true,false,none,order_sent,4.100,191.84400000,191.51500000,192.06200000,191.51600000,0.21800000,1.5092,192.06200000,192.06200000,false,false,none,0.0000,,-1,1.5092,0.0000,tp,false,false,true,false,1.5092,0.0000,37.49,0.00,0.00,37.49,0.180,1.505,13,0.24678571,38.00,4.100,other,false,not_invalidated,DEAL_REASON_TP,14,no_break_even
2025.01.15 10:05:00,2025.01.15 12:05:00,session_reversal_pullback_all_symbols_first120,GBPUSD,LONG,2025.01.15 10:00:00,10,7,16,london,2025.01.15 07:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,choch_up,first_pullback_after_choch,1.22313000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,long_only,data_unavailable,ordered_dow_wave3_break_above_swing_high,data_unavailable,ordered_dow_wave3_break_above_swing_high,false,true,false,LONG,PERIOD_M5,choch_up,choch_up,3.100,none,0.000,choch_up,3.100,none,0.000,LONG,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_LONG_ordered_dow_wave3_break_above_swing_high,true,1.22363000,1.22343000,1.22373000,failed_breakout_level,0.0475,session_high|opening_range_high|neckline_level,1.22363000,0.0678,false,true,true,false,1.50,1.23015000,3.100,-0.300,0.200,PERIOD_M30,1.22135000,1.21917000,-0.9954,outside,0.000,true,0-30,true,false,none,order_sent,3.000,1.22352000,1.22206000,1.21910000,1.23015000,0.00442000,-0.3303,1.21910000,1.21910000,false,false,none,0.0000,,-1,0.0000,0.3303,time,false,false,false,true,-0.3303,0.0000,-7.30,0.00,0.00,-7.30,0.050,1.500,24,0.00162214,20.00,3.000,choch_failed,false,not_invalidated,DEAL_REASON_EXPERT,15,no_break_even
2025.01.15 16:20:00,2025.01.15 17:04:59,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.01.15 16:15:00,16,13,22,london_newyork_overlap,2025.01.15 13:00,15,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,156.32600000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,short_only,data_unavailable,ordered_dow_wave3_break_below_swing_low,data_unavailable,ordered_dow_wave3_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low,true,156.22600000,156.13200000,156.13200000,current_day_low,0.0604,session_low|opening_range_low|neckline_level,156.13200000,0.1112,false,false,true,false,1.50,155.65500000,4.200,-0.300,0.200,PERIOD_M30,158.07400000,156.70100000,-0.3999,outside,0.000,true,0-30,true,false,none,order_sent,4.100,156.15200000,156.48900000,156.48300000,155.65500000,0.33100000,-1.0181,156.48300000,156.48300000,false,false,none,0.0000,,-1,0.0000,1.0181,full_sl,true,false,false,false,-1.0181,0.0000,-25.84,0.00,0.00,-25.84,0.120,1.502,8,0.17985714,18.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,19,no_break_even
2025.01.15 16:15:00,2025.01.15 18:15:00,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.01.15 16:10:00,16,13,22,london_newyork_overlap,2025.01.15 13:00,10,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,neckline_break_retest,161.56200000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,short_only,data_unavailable,structure_trend_bias_dow_trend_down_ll_lh,data_unavailable,structure_trend_bias_dow_trend_down_ll_lh,false,false,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_structure_trend_bias_dow_trend_down_ll_lh,true,161.52300000,161.43000000,161.43000000,current_day_low,0.2033,neckline_level,161.56200000,0.3025,false,true,true,false,1.50,160.88800000,4.500,-0.300,0.200,PERIOD_M30,162.68300000,161.52300000,-0.0069,outside,0.000,true,0-30,true,false,none,order_sent,4.400,161.51500000,161.15000000,161.93300000,160.88800000,0.41800000,0.8732,161.93300000,161.93300000,false,false,none,0.0000,,-1,0.8732,0.0000,time,false,false,false,true,0.8732,0.0000,20.99,0.00,0.00,20.99,0.090,1.500,24,0.15535714,30.00,4.400,other,false,not_invalidated,DEAL_REASON_EXPERT,18,no_break_even
2025.01.15 16:25:00,2025.01.15 18:25:00,session_reversal_pullback_all_symbols_first120,GBPJPY,SHORT,2025.01.15 16:20:00,16,13,22,london_newyork_overlap,2025.01.15 13:00,20,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,neckline_break_retest,191.96800000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,short_only,data_unavailable,structure_trend_bias_dow_trend_down_ll_lh,data_unavailable,structure_trend_bias_dow_trend_down_ll_lh,false,false,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_structure_trend_bias_dow_trend_down_ll_lh,true,191.96800000,191.82300000,191.67600000,pre_session_low,0.2666,session_low|opening_range_low|neckline_level,191.82300000,0.0282,false,true,true,false,1.50,190.96800000,4.500,-0.300,0.200,PERIOD_M30,192.13600000,191.33600000,0.6163,preferred_382_618,0.000,true,0-30,true,false,none,order_sent,4.400,191.82900000,191.62500000,192.40300000,190.96800000,0.57400000,0.3554,192.40300000,192.40300000,false,false,none,0.0000,,-1,0.3554,0.0000,time,false,false,false,true,0.3554,0.0000,7.82,0.00,0.00,7.82,0.060,1.500,24,0.21264286,38.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,20,no_break_even
2025.01.15 19:40:00,2025.01.15 19:55:29,session_reversal_pullback_all_symbols_first120,GBPUSD,LONG,2025.01.15 19:35:00,19,16,1,new_york,2025.01.15 16:00,35,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,1.22210000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,long_only,data_unavailable,structure_trend_bias_dow_trend_up_hh_hl,data_unavailable,structure_trend_bias_dow_trend_up_hh_hl,false,true,false,LONG,PERIOD_M5,double_bottom,double_bottom,4.200,none,0.000,double_bottom,4.200,none,0.000,LONG,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_LONG_structure_trend_bias_dow_trend_up_hh_hl,true,1.22409000,1.22272000,1.22409000,recent_rejection_zone,0.8012,session_high|opening_range_high|neckline_level,1.22272000,0.0389,false,true,true,false,1.50,1.22524000,4.200,0.000,0.200,PERIOD_M30,1.23052000,1.22004000,0.7405,deep_618_786,0.000,true,30-60,true,false,none,order_sent,4.400,1.22276000,1.22109000,1.22110000,1.22524000,0.00166000,-1.0060,1.22110000,1.22110000,false,false,none,0.0000,,-1,0.0000,1.0060,full_sl,true,false,false,false,-1.0060,0.0000,-25.05,0.00,0.00,-25.05,0.150,1.494,3,0.00102857,20.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,25,no_break_even
2025.01.15 19:05:00,2025.01.15 21:05:00,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.01.15 19:00:00,19,16,1,new_york,2025.01.15 16:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,156.61500000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,short_only,data_unavailable,structure_trend_bias_dow_trend_down_ll_lh,data_unavailable,structure_trend_bias_dow_trend_down_ll_lh,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_structure_trend_bias_dow_trend_down_ll_lh,true,156.59983333,156.54000000,156.50000000,round_number,0.6053,session_low|opening_range_low|neckline_level,156.54000000,0.2798,false,false,true,false,1.50,156.39900000,4.200,-0.300,0.200,PERIOD_M30,157.08400000,155.93000000,0.5537,preferred_382_618,0.000,true,0-30,true,false,none,order_sent,4.100,156.56900000,156.53400000,156.68300000,156.39900000,0.11400000,0.3070,156.68300000,156.68300000,false,false,none,0.0000,,-1,0.3070,0.0000,time,false,false,false,true,0.3070,0.0000,7.60,0.00,0.00,7.60,0.340,1.491,24,0.10364286,19.00,4.100,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,24,no_break_even
2025.01.16 03:05:00,2025.01.16 03:30:07,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.01.16 03:00:00,3,0,9,tokyo,2025.01.16 00:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_top,neckline_break_retest,156.21000000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,short_only,data_unavailable,ordered_dow_wave3_break_below_swing_low,data_unavailable,ordered_dow_wave3_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low,true,156.16300000,156.04800000,156.04800000,current_day_low,0.1899,neckline_level,156.21000000,0.9887,false,true,true,false,1.50,155.71100000,4.200,-0.300,0.200,PERIOD_M30,156.72500000,156.39500000,-0.9030,outside,0.000,true,0-30,true,false,none,order_sent,4.100,156.09700000,155.70800000,156.35500000,155.71100000,0.25800000,1.5078,156.35500000,156.35500000,false,false,none,0.0000,,-1,1.5078,0.0000,tp,false,false,true,false,1.5078,0.0000,37.47,0.00,0.00,37.47,0.150,1.496,5,0.11428571,18.00,4.100,other,false,not_invalidated,DEAL_REASON_TP,28,no_break_even
2025.01.16 16:05:00,2025.01.16 17:05:52,session_reversal_pullback_all_symbols_first120,GBPUSD,SHORT,2025.01.16 16:00:00,16,13,22,london_newyork_overlap,2025.01.16 13:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.21975000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,short_only,data_unavailable,structure_trend_bias_dow_trend_down_ll_lh,data_unavailable,structure_trend_bias_dow_trend_down_ll_lh,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_structure_trend_bias_dow_trend_down_ll_lh,true,1.21910000,1.21904000,1.21890000,wick_cluster_zone,0.1029,session_low|opening_range_low|neckline_level,1.21904000,0.0391,false,true,true,false,1.50,1.21645000,4.200,-0.300,0.200,PERIOD_M30,1.22119000,1.21887000,0.0905,outside,0.000,true,0-30,true,false,none,order_sent,4.100,1.21908000,1.22109000,1.22083000,1.21645000,0.00175000,-1.1486,1.22083000,1.22083000,false,false,none,0.0000,,-1,0.0000,1.1486,full_sl,true,false,false,false,-1.1486,0.0000,-28.14,0.00,0.00,-28.14,0.140,1.503,12,0.00102286,20.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,30,no_break_even
2025.01.16 19:10:00,2025.01.16 21:10:00,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.01.16 19:05:00,19,16,1,new_york,2025.01.16 16:00,5,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,neckline_break_retest,155.37900000,PERIOD_M5,ENUM_TIMEFRAMES::60,PERIOD_M30,PERIOD_M5,PERIOD_M5,false,strict_h4_h1_alignment,structure_confirmed_top_not_opposite_pre_filter,long_only,data_unavailable,structure_trend_bias_dow_trend_up_hh_hl,data_unavailable,structure_trend_bias_dow_trend_up_hh_hl,false,true,false,LONG,PERIOD_M5,inverse_head_and_shoulders,inverse_head_and_shoulders,4.500,none,0.000,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_LONG_structure_trend_bias_dow_trend_up_hh_hl,true,155.48757143,155.37900000,155.48757143,recent_equal_highs,0.0768,neckline_level,155.37900000,0.5681,false,true,true,false,1.50,156.03600000,4.500,-0.300,0.200,PERIOD_M30,156.35700000,155.60300000,1.1923,outside,0.000,true,0-30,true,false,none,order_sent,4.400,155.45800000,155.31300000,155.07300000,156.03600000,0.38500000,-0.3766,155.07300000,155.07300000,false,false,none,0.0000,,-1,0.0000,0.3766,time,false,false,false,true,-0.3766,0.0000,-9.34,0.00,0.00,-9.34,0.100,1.501,24,0.13907143,20.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_EXPERT,32,no_break_even
