open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5
2025.02.05 02:25:00,2025.02.05 02:29:52,USDJPY,SHORT,0.61,154.345,154.189,2,3,0.0,0.0,61.72,61.72,10061.72,tp 154.194,4.87,2025.02.05 02:25:00,2025.02.05 02:25:00
2025.02.07 18:20:00,2025.02.07 19:16:47,USDJPY,SHORT,0.18,151.348,151.775,4,5,0.0,0.0,-50.64,-50.64,10011.08,sl 151.774,56.78,2025.02.07 18:20:00,2025.02.07 19:15:00
2025.02.07 20:15:00,2025.02.07 21:16:23,USDJPY,SHORT,0.27,151.591,151.26,6,7,0.0,0.0,59.08,59.08,10070.16,tp 151.260,61.38,2025.02.07 20:15:00,2025.02.07 21:15:00
2025.02.10 06:00:00,2025.02.10 08:05:18,XAUUSD,LONG,0.1,2875.74,2881.28,8,9,0.0,0.0,55.4,55.4,10125.56,tp 2881.27,125.3,2025.02.10 06:00:00,2025.02.10 08:05:00
2025.02.10 22:20:00,2025.02.11 01:02:17,XAUUSD,LONG,0.16,2905.46,2909.26,10,11,0.0,-13.35,60.8,47.449999999999996,10173.01,tp 2909.25,162.28,2025.02.10 22:20:00,2025.02.11 01:00:00
2025.02.11 05:15:00,2025.02.11 08:06:19,XAUUSD,LONG,0.04,2915.85,2928.09,12,13,0.0,0.0,48.96,48.96,10221.97,tp 2928.09,171.32,2025.02.11 05:15:00,2025.02.11 08:05:00
2025.02.14 10:50:00,2025.02.14 10:56:05,USDJPY,SHORT,0.55,152.639,152.78,15,16,0.0,0.0,-50.76,-50.76,10171.21,sl 152.779,6.08,2025.02.14 10:50:00,2025.02.14 10:55:00
2025.02.14 10:45:00,2025.02.14 12:32:52,XAUUSD,LONG,0.12,2934.6,2939.65,14,17,0.0,0.0,60.6,60.6,10231.81,tp 2939.64,107.87,2025.02.14 10:45:00,2025.02.14 12:30:00
2025.02.19 09:50:00,2025.02.19 10:37:42,XAUUSD,LONG,0.11,2934.69,2939.95,18,19,0.0,0.0,57.86,57.86,10289.67,tp 2939.95,47.7,2025.02.19 09:50:00,2025.02.19 10:35:00
2025.02.19 16:15:00,2025.02.19 16:26:06,XAUUSD,LONG,0.07,2939.23,2932.21,20,21,0.0,0.0,-49.14,-49.14,10240.53,sl 2932.21,11.1,2025.02.19 16:15:00,2025.02.19 16:25:00
2025.02.19 17:30:00,2025.02.19 17:58:56,XAUUSD,LONG,0.09,2935.27,2929.93,22,23,0.0,0.0,-48.06,-48.06,10192.47,sl 2929.93,28.93,2025.02.19 17:30:00,2025.02.19 17:55:00
2025.02.20 15:05:00,2025.02.20 15:45:23,XAUUSD,LONG,0.1,2943.66,2938.45,24,25,0.0,0.0,-52.1,-52.1,10140.37,sl 2938.67,40.38,2025.02.20 15:05:00,2025.02.20 15:45:00
2025.02.20 16:50:00,2025.02.20 17:54:42,USDJPY,SHORT,0.22,149.889,149.481,26,27,0.0,0.0,60.05,60.05,10200.42,tp 149.481,64.7,2025.02.20 16:50:00,2025.02.20 17:50:00
2025.02.24 03:40:00,2025.02.24 03:51:17,USDJPY,SHORT,0.5,149.093,149.243,28,29,0.0,0.0,-50.25,-50.25,10150.17,sl 149.243,11.28,2025.02.24 03:40:00,2025.02.24 03:50:00
2025.02.26 08:10:00,2025.02.26 16:00:12,XAUUSD,SHORT,0.06,2913.91,2904.99,30,31,0.0,0.0,53.52,53.52,10203.69,tp 2905.07,470.2,2025.02.26 08:10:00,2025.02.26 16:00:00
2025.02.27 16:40:00,2025.02.27 16:46:53,XAUUSD,SHORT,0.06,2884.58,2873.9,32,33,0.0,0.0,64.08,64.08,10267.77,tp 2874.98,6.88,2025.02.27 16:40:00,2025.02.27 16:45:00
2025.02.27 17:20:00,2025.02.27 21:42:56,GBPJPY,LONG,0.17,189.264,188.817,34,36,0.0,0.0,-50.92,-50.92,10216.85,sl 188.817,262.93,2025.02.27 17:20:00,2025.02.27 21:40:00
2025.02.27 21:30:00,2025.02.27 21:47:13,XAUUSD,SHORT,0.1,2883.13,2877.49,35,37,0.0,0.0,56.4,56.4,10273.25,tp 2877.49,17.22,2025.02.27 21:30:00,2025.02.27 21:45:00
