open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5
2025.08.01 01:05:00,2025.08.01 01:46:23,XAUUSD,SHORT,0.14,3291.52,3295.04,2,3,0.0,0.0,-49.28,-49.28,9950.72,sl 3295.01,41.38,2025.08.01 01:05:00,2025.08.01 01:45:00
2025.08.01 02:10:00,2025.08.01 02:59:03,XAUUSD,SHORT,0.16,3292.32,3288.4,4,5,0.0,0.0,62.72,62.72,10013.44,tp 3288.46,49.05,2025.08.01 02:10:00,2025.08.01 02:55:00
2025.08.01 03:55:00,2025.08.01 04:43:36,XAUUSD,SHORT,0.15,3290.83,3286.67,6,8,0.0,0.0,62.4,62.4,10075.84,tp 3286.68,48.6,2025.08.01 03:55:00,2025.08.01 04:40:00
2025.08.01 04:45:00,2025.08.01 06:09:37,XAUUSD,SHORT,0.08,3287.9,3294.19,9,10,0.0,0.0,-50.32,-50.32,10025.52,sl 3294.01,84.62,2025.08.01 04:45:00,2025.08.01 06:05:00
2025.08.01 04:40:00,2025.08.01 06:48:39,USDJPY,LONG,0.36,150.78,150.568,7,11,0.0,0.0,-50.69,-50.69,9974.83,sl 150.571,128.65,2025.08.01 04:40:00,2025.08.01 06:45:00
2025.08.01 20:05:00,2025.08.01 22:33:41,XAUUSD,LONG,0.06,3347.94,3358.02,12,13,0.0,0.0,60.48,60.48,10035.31,tp 3358.02,148.68,2025.08.01 20:05:00,2025.08.01 22:30:00
2025.08.04 11:20:00,2025.08.04 14:20:57,XAUUSD,LONG,0.07,3358.18,3366.97,14,15,0.0,0.0,61.53,61.53,10096.84,tp 3366.83,180.95,2025.08.04 11:20:00,2025.08.04 14:20:00
2025.08.04 20:40:00,2025.08.04 21:21:23,XAUUSD,LONG,0.19,3372.92,3376.27,16,17,0.0,0.0,63.65,63.65,10160.49,tp 3376.25,41.38,2025.08.04 20:40:00,2025.08.04 21:20:00
2025.08.07 16:20:00,2025.08.07 17:08:34,XAUUSD,LONG,0.05,3384.48,3374.8,18,19,0.0,0.0,-48.4,-48.4,10112.09,sl 3375.00,48.57,2025.08.07 16:20:00,2025.08.07 17:05:00
2025.08.07 17:20:00,2025.08.07 22:46:00,XAUUSD,LONG,0.04,3385.59,3400.12,20,21,0.0,0.0,58.12,58.12,10170.21,tp 3400.05,326.0,2025.08.07 17:20:00,2025.08.07 22:45:00
2025.08.11 21:40:00,2025.08.11 22:55:47,XAUUSD,SHORT,0.16,3355.9,3351.81,22,23,0.0,0.0,65.44,65.44,10235.65,tp 3351.81,75.78,2025.08.11 21:40:00,2025.08.11 22:55:00
2025.08.12 20:50:00,2025.08.13 01:02:20,XAUUSD,SHORT,0.13,3347.61,3351.53,24,25,0.0,3.32,-50.96,-47.64,10188.01,sl 3351.48,252.33,2025.08.12 20:50:00,2025.08.13 01:00:00
2025.08.13 08:20:00,2025.08.13 08:44:55,XAUUSD,SHORT,0.18,3349.76,3346.19,26,27,0.0,0.0,64.26,64.26,10252.27,tp 3346.21,24.92,2025.08.13 08:20:00,2025.08.13 08:40:00
2025.08.15 02:55:00,2025.08.15 03:04:46,XAUUSD,SHORT,0.3,3335.02,3332.81,28,29,0.0,0.0,66.3,66.3,10318.57,tp 3332.85,9.77,2025.08.15 02:55:00,2025.08.15 03:00:00
2025.08.15 03:10:00,2025.08.15 03:14:15,XAUUSD,SHORT,0.33,3335.24,3333.2,30,31,0.0,0.0,67.32,67.32,10385.89,tp 3333.23,4.25,2025.08.15 03:10:00,2025.08.15 03:10:00
2025.08.15 04:25:00,2025.08.15 04:39:08,XAUUSD,SHORT,0.14,3335.32,3338.91,32,33,0.0,0.0,-50.26,-50.26,10335.63,sl 3338.91,14.13,2025.08.15 04:25:00,2025.08.15 04:35:00
2025.08.20 17:20:00,2025.08.20 23:06:02,USDJPY,SHORT,0.29,147.183,147.448,34,35,0.0,0.0,-52.12,-52.12,10283.51,sl 147.447,346.03,2025.08.20 17:20:00,2025.08.20 23:05:00
2025.08.21 06:45:00,2025.08.21 06:53:25,XAUUSD,LONG,0.22,3342.5,3340.22,36,37,0.0,0.0,-50.16,-50.16,10233.35,sl 3340.23,8.42,2025.08.21 06:45:00,2025.08.21 06:50:00
2025.08.21 10:05:00,2025.08.21 10:37:43,XAUUSD,LONG,0.2,3336.51,3340.42,38,39,0.0,0.0,78.2,78.2,10311.55,tp 3339.68,32.72,2025.08.21 10:05:00,2025.08.21 10:35:00
2025.08.21 12:45:00,2025.08.21 13:33:47,XAUUSD,LONG,0.25,3339.58,3337.57,40,41,0.0,0.0,-50.25,-50.25,10261.3,sl 3337.58,48.78,2025.08.21 12:45:00,2025.08.21 13:30:00
2025.08.25 14:05:00,2025.08.25 14:46:29,XAUUSD,LONG,0.2,3367.24,3370.49,42,43,0.0,0.0,65.0,65.0,10326.3,tp 3370.49,41.48,2025.08.25 14:05:00,2025.08.25 14:45:00
2025.08.26 21:40:00,2025.08.26 22:47:49,XAUUSD,LONG,0.12,3384.33,3389.94,44,45,0.0,0.0,67.32,67.32,10393.62,tp 3389.92,67.82,2025.08.26 21:40:00,2025.08.26 22:45:00
2025.08.28 15:50:00,2025.08.28 16:07:32,USDJPY,SHORT,0.34,146.951,147.176,46,47,0.0,0.0,-51.98,-51.98,10341.64,sl 147.176,17.53,2025.08.28 15:50:00,2025.08.28 16:05:00
2025.08.28 17:00:00,2025.08.28 17:25:26,USDJPY,SHORT,0.49,147.086,146.885,48,49,0.0,0.0,67.05,67.05,10408.69,tp 146.885,25.43,2025.08.28 17:00:00,2025.08.28 17:25:00
2025.08.29 06:10:00,2025.08.29 07:07:59,XAUUSD,LONG,0.17,3411.8,3408.89,51,52,0.0,0.0,-49.47,-49.47,10359.22,sl 3408.90,57.98,2025.08.29 06:10:00,2025.08.29 07:05:00
2025.08.28 17:45:00,2025.08.29 13:56:01,USDJPY,SHORT,0.27,146.96,147.241,50,53,0.0,-3.24,-51.53,-54.77,10304.45,sl 147.241,1211.02,2025.08.28 17:45:00,2025.08.29 13:55:00
