open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5
2025.02.04 08:05:00,2025.02.04 09:37:57,EURJPY,SHORT,0.25,159.853,160.164,2,3,0.0,0.0,-50.05,-50.05,9949.95,sl 160.161,92.95,2025.02.04 08:05:00,2025.02.04 09:35:00
2025.02.04 19:35:00,2025.02.04 23:02:30,EURUSD,SHORT,0.29,1.03715,1.03885,4,5,0.0,0.0,-49.3,-49.3,9900.65,sl 1.03885,207.5,2025.02.04 19:35:00,2025.02.04 23:00:00
2025.02.06 22:35:00,2025.02.07 03:40:03,XAUUSD,LONG,0.1,2854.89,2864.23,6,7,0.0,-8.35,93.4,85.05000000000001,9985.7,tp 2864.23,305.05,2025.02.06 22:35:00,2025.02.07 03:40:00
2025.02.11 18:05:00,2025.02.12 02:52:31,XAUUSD,LONG,0.03,2904.63,2890.44,8,9,0.0,-2.5,-42.57,-45.07,9940.63,sl 2890.47,527.52,2025.02.11 18:05:00,2025.02.12 02:50:00
2025.02.13 20:20:00,2025.02.13 20:40:58,GBPJPY,LONG,0.38,191.835,191.63,10,11,0.0,0.0,-50.82,-50.82,9889.81,sl 191.637,20.97,2025.02.13 20:20:00,2025.02.13 20:40:00
2025.02.14 11:50:00,2025.02.14 18:20:48,GBPJPY,LONG,0.18,192.058,191.641,12,13,0.0,0.0,-49.37,-49.37,9840.44,sl 191.641,390.8,2025.02.14 11:50:00,2025.02.14 18:20:00
2025.02.21 06:05:00,2025.02.21 09:31:12,EURJPY,SHORT,0.25,157.827,158.113,14,15,0.0,0.0,-47.47,-47.47,9792.97,sl 158.112,206.2,2025.02.21 06:05:00,2025.02.21 09:30:00
2025.02.21 10:35:00,2025.02.21 16:47:32,EURJPY,SHORT,0.2,157.819,157.09,16,17,0.0,0.0,97.32,97.32,9890.29,tp 157.091,372.53,2025.02.21 10:35:00,2025.02.21 16:45:00
2025.02.24 01:05:00,2025.02.24 02:53:53,XAUUSD,SHORT,0.14,2939.54,2932.57,18,19,0.0,0.0,97.58,97.58,9987.87,tp 2932.60,108.88,2025.02.24 01:05:00,2025.02.24 02:50:00
2025.02.24 18:20:00,2025.02.25 01:10:06,USDJPY,SHORT,0.21,149.533,149.882,20,21,0.0,-2.48,-48.9,-51.379999999999995,9936.49,sl 149.882,410.1,2025.02.24 18:20:00,2025.02.25 01:10:00
2025.02.25 13:05:00,2025.02.25 17:00:11,GBPJPY,LONG,0.21,189.106,188.758,22,23,0.0,0.0,-48.76,-48.76,9887.73,sl 188.758,235.18,2025.02.25 13:05:00,2025.02.25 17:00:00
2025.02.26 19:50:00,2025.02.27 02:58:37,EURUSD,LONG,0.28,1.04942,1.04767,24,25,0.0,-5.67,-49.0,-54.67,9833.06,sl 1.04768,428.62,2025.02.26 19:50:00,2025.02.27 02:55:00
