time,event,symbol,direction,entry_price,sl,tp,mid_tf_structure_sl,lower_tf_reversal_sl,mid_tf_structure_sl_atr,lower_tf_reversal_sl_atr,lower_tf_reversal_sl_status,result_R,profit,regime,session,scan_interval,entry_selection_mode,v4_signal_mode,thirdwave_sl_mode,v4_signal_mode_pass,v4_signal_mode_blocked,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name
2026.01.02 10:44:59,execution_block_candidate,GBPJPY,LONG,211.135,211.017,211.277,211.017,211.017,1.24,1.24,valid,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,210.710,211.336,210.334,211.080,HH_HL,10,0.036,0.207,PERIOD_M15,210.710,211.336,211.055,44.89,2.49,3,false,211.055,0.84,12.78,PERIOD_M5,211.242,211.242,1,1.13,107.0,late,70.00,1.24,0.118,1.20,0.4006,,spread_guard,true,,true,,0.00,false,0.00,1,2.57,candle_reversal,,11,1,1.13,12.78,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.02 11:55:00,execution_block_candidate,GBPJPY,LONG,211.138,210.931,211.386,211.017,210.931,1.74,2.98,valid,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,210.710,211.429,210.334,211.336,HH_HL,11,0.033,0.224,PERIOD_M15,210.710,211.429,211.055,52.02,2.87,8,false,211.055,1.20,11.54,PERIOD_M5,211.109,211.109,1,0.42,29.0,acceptable,65.00,2.98,0.207,1.20,0.5473,,spread_guard,true,,true,,20.00,false,0.49,1,0.01,candle_reversal,,4,1,0.42,11.54,18.00,65.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.02 14:14:59,execution_block_candidate,AUDJPY,LONG,105.044,104.917,105.196,105.002,104.917,1.38,4.16,valid,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,104.928,105.266,104.385,104.667,HH_HL,5,0.040,0.149,PERIOD_M15,104.928,105.266,105.030,69.82,3.58,10,false,105.030,0.46,4.14,PERIOD_M5,104.987,104.987,1,1.87,57.0,late,60.00,4.16,0.127,1.20,0.9180,,spread_guard,true,,true,,35.00,false,1.97,1,0.72,micro_break,,6,1,1.87,4.14,82.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.02 16:04:59,v4_blocked_candidate,GBPJPY,LONG,211.129,210.863,211.448,210.863,210.863,3.70,3.70,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,210.732,211.429,210.710,211.336,HH_HL,8,0.036,0.210,PERIOD_M15,210.732,211.429,210.901,75.75,4.00,3,false,210.901,3.17,32.71,PERIOD_M5,211.127,211.127,1,0.03,2.0,early,60.00,3.70,0.266,1.20,0.5288,v4_impulse_consumed,,true,,true,,35.00,false,1.16,4,0.86,micro_break,v4_impulse_consumed,24,1,0.03,32.71,100.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.02 16:44:59,execution_block_candidate,GBPJPY,LONG,211.161,210.912,211.460,210.863,210.912,3.67,3.07,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,210.732,211.429,210.710,211.336,HH_HL,8,0.036,0.210,PERIOD_M15,210.732,211.429,210.901,75.75,3.89,5,false,210.901,3.20,37.30,PERIOD_M5,211.212,211.212,1,0.63,51.0,unclear,70.00,3.07,0.249,1.20,0.4683,,spread_guard,true,,true,,0.00,false,0.00,1,0.63,candle_reversal,,17,1,0.63,37.30,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.02 19:29:59,execution_block_candidate,GBPJPY,LONG,211.239,211.087,211.421,210.975,211.087,3.70,2.13,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,210.732,211.429,210.710,211.336,HH_HL,11,0.059,0.225,PERIOD_M15,210.732,211.429,211.013,59.68,2.80,11,false,211.013,3.17,32.42,PERIOD_M5,211.215,211.215,1,0.34,24.0,acceptable,70.00,2.13,0.152,1.20,0.5325,,spread_guard,true,,true,,0.00,false,0.84,1,0.46,candle_reversal,,24,1,0.34,32.42,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.02 19:59:59,execution_block_candidate,GBPJPY,LONG,211.079,210.981,211.197,210.975,210.981,1.79,1.69,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,210.732,211.429,210.710,211.336,HH_HL,11,0.059,0.225,PERIOD_M15,210.732,211.429,211.013,59.68,2.80,13,false,211.013,1.14,9.47,PERIOD_M5,211.169,211.169,1,1.55,90.0,late,70.00,1.69,0.098,1.20,0.6552,,spread_guard,true,,true,,0.00,false,0.00,1,2.90,candle_reversal,,1,1,1.55,9.47,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 05:00:00,execution_block_candidate,USDJPY,LONG,157.156,156.917,157.443,156.917,156.917,3.94,3.94,valid,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,156.674,157.240,156.543,156.949,HH_HL,5,0.060,0.186,PERIOD_M15,156.674,157.240,156.933,54.24,2.44,5,false,156.933,3.68,39.40,PERIOD_M5,157.199,157.199,1,0.71,43.0,unclear,70.00,3.94,0.239,1.20,0.2638,,spread_guard,true,,true,,0.00,false,0.00,1,0.71,candle_reversal,,15,1,0.71,39.40,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 05:14:59,v4_blocked_candidate,USDJPY,LONG,157.164,156.928,157.447,156.917,156.928,4.36,4.17,valid,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,156.674,157.240,156.543,156.949,HH_HL,5,0.060,0.186,PERIOD_M15,156.674,157.240,156.933,54.24,2.44,5,false,156.933,4.08,40.81,PERIOD_M5,157.159,157.159,1,0.09,5.0,early,95.00,4.17,0.236,1.20,0.2825,v4_impulse_consumed,,true,,true,,0.00,false,0.83,1,0.62,candle_reversal,v4_impulse_consumed,17,1,0.09,40.81,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 06:29:59,v4_blocked_candidate,XAUUSD,LONG,4404.99,4396.72,4414.91,4388.23,4396.72,4.14,2.04,valid,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,9,4.84,21.81,PERIOD_M15,4310.01,4421.34,4388.80,29.23,2.84,9,false,4388.80,4.00,14.54,PERIOD_M5,4404.37,4404.37,1,0.15,62.0,early,60.00,2.04,8.27,1.20,0.0470,v4_impulse_consumed,,true,,true,,35.00,false,1.22,2,1.31,micro_break,v4_impulse_consumed,24,1,0.15,14.54,64.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
