run_id,record_type,key,events,raw_candidates,ticks,scenario_valid,scenario_invalid,scenario_expectancy_r,average_memory_mb,max_memory_mb,event_csv_rows,event_csv_bytes,trade_csv_rows,trade_csv_bytes,runtime_seconds,value
"ts15j_post_shock_excursion_r2_202503","OVERALL","ALL","21799","74415","10587809","3696","168","-0.381495","30.456","31","10","2709163","0","15","696.359","pipeline_validation=RESEARCH_PIPELINE_VALIDATED_FOR_MARCH_RESEARCH;execution_status=EXECUTION_MODEL_CAUSALLY_VALIDATED_FOR_SHADOW_REPLAY;cost_status=COST_MODEL_INCOMPLETE;formal_analysis_eligible=true;edge_status=EDGE_UNDETERMINED;production_eligible=false;research_only=true;execution_mode=REALIZABLE_EA;market_clusters=10245;strategy_eligible_events=10;commission_evidence_status=TESTER_OBSERVED_ZERO"
"ts15j_post_shock_excursion_r2_202503","FUNNEL","statistical_shock_events","21799","0","0","0","0","","30.456","31","10","2709163","0","15","696.359","21799"
"ts15j_post_shock_excursion_r2_202503","FUNNEL","valid_bursts","10","0","0","0","0","","30.456","31","10","2709163","0","15","696.359","10"
"ts15j_post_shock_excursion_r2_202503","FUNNEL","valid_pullbacks","6","0","0","0","0","","30.456","31","10","2709163","0","15","696.359","6"
"ts15j_post_shock_excursion_r2_202503","FUNNEL","reacceleration_signals","2","0","0","0","0","","30.456","31","10","2709163","0","15","696.359","2"
"ts15j_post_shock_excursion_r2_202503","FUNNEL","detection_time_continuation_signals","10","0","0","0","0","","30.456","31","10","2709163","0","15","696.359","10"
"ts15j_post_shock_excursion_r2_202503","FUNNEL","post_burst_continuation_signals","10","0","0","0","0","","30.456","31","10","2709163","0","15","696.359","10"
"ts15j_post_shock_excursion_r2_202503","FUNNEL","pullback_continuation_signals","2","0","0","0","0","","30.456","31","10","2709163","0","15","696.359","2"
"ts15j_post_shock_excursion_r2_202503","FUNNEL","failed_shock_reversal_signals","6","0","0","0","0","","30.456","31","10","2709163","0","15","696.359","6"
"ts15j_post_shock_excursion_r2_202503","SYMBOL","EURUSD","4","4916","1364080","0","0","","30.456","31","10","2709163","0","15","696.359","copy_duplicates=1364080;m1_minutes_seen=30192;last_quote_msc=1743465475724;read_through_msc=1743465479987;requested_from_msc=1743465475724;requested_to_msc=1743465479987;last_returned_count=1;copy_pages=1364082;last_copy_result=1;last_copy_error=0;history_synchronized=true;stale_episodes=1;max_stale_ms=4263;quiet_ranges=1;read_failures=0;cursor_stalls=0;page_limits=0;final_drains=1;root_cause="
