time,event,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,top_context_tf,structure_tf,primary_entry_tf,secondary_entry_tf,use_secondary_entry_tf,htf_alignment_mode,htf_permission_mode,allowed_direction,top_context_direction_state,structure_direction_state,h4_direction_state,h1_direction_state,rejected_by_htf_permission,candidate_long_detected,candidate_short_detected,selected_candidate_direction,selected_candidate_timeframe,selected_candidate_pattern,primary_best_pattern,primary_best_score,secondary_best_pattern,secondary_best_score,m15_best_pattern,m15_best_score,m5_best_pattern,m5_best_score,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,transcript_context_mode,transcript_context_passed,transcript_stage,transcript_reject_reason,top_sma75_state,structure_sma75_state,primary_sma75_state,structure_break_age_bars,structure_break_level,primary_break_age_bars,primary_break_level,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_price,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,retest_reference_distance_atr,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,obstacle_block_reason,obstacle_count_before_target,hard_obstacle_count_before_target,soft_obstacle_count_before_target,target_reward_multiple,target_price,base_pattern_score,target_room_score,retest_score,fib_source_tf,fib_impulse_high,fib_impulse_low,fib_retrace_ratio,fib_zone,fib_score,fib_required_pass,entry_price,stop_loss_price,initial_risk_price_distance,take_profit,reward_r,atr,spread_points,time_bucket,time_score_removed_flag,candidate_orderable_before_session_selection,rejected_before_selection_reason,session_consumed_reason,score,final_score,exit_type,result_r,break_even_triggered,failure_type,session_invalidated,invalidation_reason,reason
2025.01.02 03:05:01,signal,session_reversal_pullback_all_symbols_first120,EURJPY,LONG,2025.01.02 03:00:00,3,0,9,tokyo,2025.01.02 00:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,162.92000000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,no_ordered_dow_wave3_break,dow_range_or_transition,no_ordered_dow_wave3_break,false,true,false,LONG,PERIOD_M5,double_bottom,double_bottom,4.200,none,0.000,double_bottom,4.200,none,0.000,LONG,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_NONE_no_ordered_dow_wave3_break,true,h1_not_opposite_m15_reversal,true,top_NONE_dow_range_or_transition|structure_NONE_no_ordered_dow_wave3_break|structure_break_recent_confirmed_swing_break_failed|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_falling,above_75sma_rising,above_75sma_rising,-1,0.00000000,0,163.00700000,163.28500000,163.06537500,163.28500000,pre_session_high,0.21000000,0.8750,session_high|opening_range_high|neckline_level,163.05300000,0.2081,false,true,true,false,not_blocked,4,3,1,1.40,163.41100000,4.200,0.000,0.200,PERIOD_M15,163.29800000,162.38900000,0.2453,outside,0.000,true,163.07500000,162.83500000,0.24000000,163.41100000,1.400,0.10571429,30.00,0-30,true,false,none,not_consumed,4.800,4.800,none,0.0000,false,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.02 03:05:01,blocked,session_reversal_pullback_all_symbols_first120,EURJPY,LONG,2025.01.02 03:00:00,3,0,9,tokyo,2025.01.02 00:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,162.92000000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,no_ordered_dow_wave3_break,dow_range_or_transition,no_ordered_dow_wave3_break,false,true,false,LONG,PERIOD_M5,double_bottom,double_bottom,4.200,none,0.000,double_bottom,4.200,none,0.000,LONG,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_NONE_no_ordered_dow_wave3_break,true,h1_not_opposite_m15_reversal,true,top_NONE_dow_range_or_transition|structure_NONE_no_ordered_dow_wave3_break|structure_break_recent_confirmed_swing_break_failed|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_falling,above_75sma_rising,above_75sma_rising,-1,0.00000000,0,163.00700000,163.28500000,163.06537500,163.28500000,pre_session_high,0.21000000,0.8750,session_high|opening_range_high|neckline_level,163.05300000,0.2081,false,true,true,false,not_blocked,4,3,1,1.40,163.41100000,4.200,0.000,0.200,PERIOD_M15,163.29800000,162.38900000,0.2453,outside,0.000,true,163.07500000,162.83500000,0.24000000,163.41100000,1.400,0.10571429,30.00,0-30,true,false,none,blocked_spread_too_high,4.800,4.800,none,0.0000,false,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.02 03:05:01,signal,session_reversal_pullback_all_symbols_first120,AUDJPY,LONG,2025.01.02 03:00:00,3,0,9,tokyo,2025.01.02 00:00,0,first_120min,true,true,3,AUDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,neckline_break_retest,97.59300000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,no_ordered_dow_wave3_break,dow_range_or_transition,no_ordered_dow_wave3_break,false,true,false,LONG,PERIOD_M5,inverse_head_and_shoulders,inverse_head_and_shoulders,4.500,none,0.000,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_NONE_no_ordered_dow_wave3_break,true,h1_not_opposite_m15_reversal,true,top_NONE_dow_range_or_transition|structure_NONE_no_ordered_dow_wave3_break|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_continuation,none,below_75sma_falling,above_75sma_rising,above_75sma_rising,0,97.46600000,0,97.46600000,98.00000000,97.70700000,98.00000000,round_number,0.27200000,1.1429,session_high|opening_range_high|neckline_level,97.70000000,0.3528,false,false,true,false,not_blocked,1,0,1,1.40,98.06100000,4.500,0.150,0.200,PERIOD_M15,97.70700000,97.15200000,-0.0378,outside,0.000,true,97.72800000,97.49000000,0.23800000,98.06100000,1.399,0.07935714,33.00,0-30,true,false,none,not_consumed,5.600,5.600,none,0.0000,false,neckline_retest_failed,false,not_invalidated,spread_too_high
2025.01.02 03:05:01,blocked,session_reversal_pullback_all_symbols_first120,AUDJPY,LONG,2025.01.02 03:00:00,3,0,9,tokyo,2025.01.02 00:00,0,first_120min,true,true,3,AUDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,neckline_break_retest,97.59300000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,no_ordered_dow_wave3_break,dow_range_or_transition,no_ordered_dow_wave3_break,false,true,false,LONG,PERIOD_M5,inverse_head_and_shoulders,inverse_head_and_shoulders,4.500,none,0.000,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_NONE_no_ordered_dow_wave3_break,true,h1_not_opposite_m15_reversal,true,top_NONE_dow_range_or_transition|structure_NONE_no_ordered_dow_wave3_break|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_continuation,none,below_75sma_falling,above_75sma_rising,above_75sma_rising,0,97.46600000,0,97.46600000,98.00000000,97.70700000,98.00000000,round_number,0.27200000,1.1429,session_high|opening_range_high|neckline_level,97.70000000,0.3528,false,false,true,false,not_blocked,1,0,1,1.40,98.06100000,4.500,0.150,0.200,PERIOD_M15,97.70700000,97.15200000,-0.0378,outside,0.000,true,97.72800000,97.49000000,0.23800000,98.06100000,1.399,0.07935714,33.00,0-30,true,false,none,blocked_spread_too_high,5.600,5.600,none,0.0000,false,neckline_retest_failed,false,not_invalidated,spread_too_high
2025.01.02 03:25:01,signal,session_reversal_pullback_all_symbols_first120,GBPJPY,LONG,2025.01.02 03:20:00,3,0,9,tokyo,2025.01.02 00:00,20,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,neckline_break_retest,197.22400000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_up_hh_hl,no_ordered_dow_wave3_break,dow_trend_up_hh_hl,no_ordered_dow_wave3_break,false,true,false,LONG,PERIOD_M5,inverse_head_and_shoulders,inverse_head_and_shoulders,4.500,none,0.000,inverse_head_and_shoulders,4.500,none,0.000,LONG,true,PERIOD_H1_LONG_dow_trend_up_hh_hl|PERIOD_M15_NONE_no_ordered_dow_wave3_break,true,h1_not_opposite_m15_reversal,true,top_LONG_dow_trend_up_hh_hl|structure_NONE_no_ordered_dow_wave3_break|structure_break_recent_confirmed_swing_break_retest|primary_break_recent_confirmed_swing_break_continuation,none,below_75sma_falling,above_75sma_rising,above_75sma_rising,0,197.11900000,0,196.84300000,197.46900000,197.30400000,197.46900000,pre_session_high,0.15000000,0.4286,session_high|opening_range_high|neckline_level,197.30400000,0.1287,false,true,true,false,not_blocked,4,2,2,1.40,197.80900000,4.500,-0.300,0.200,PERIOD_M15,197.50600000,196.69400000,0.2303,outside,0.000,true,197.31900000,196.96900000,0.35000000,197.80900000,1.400,0.11657143,38.00,0-30,true,false,none,not_consumed,5.150,5.150,none,0.0000,false,neckline_retest_failed,false,not_invalidated,spread_too_high
2025.01.02 03:25:01,blocked,session_reversal_pullback_all_symbols_first120,GBPJPY,LONG,2025.01.02 03:20:00,3,0,9,tokyo,2025.01.02 00:00,20,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,neckline_break_retest,197.22400000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_up_hh_hl,no_ordered_dow_wave3_break,dow_trend_up_hh_hl,no_ordered_dow_wave3_break,false,true,false,LONG,PERIOD_M5,inverse_head_and_shoulders,inverse_head_and_shoulders,4.500,none,0.000,inverse_head_and_shoulders,4.500,none,0.000,LONG,true,PERIOD_H1_LONG_dow_trend_up_hh_hl|PERIOD_M15_NONE_no_ordered_dow_wave3_break,true,h1_not_opposite_m15_reversal,true,top_LONG_dow_trend_up_hh_hl|structure_NONE_no_ordered_dow_wave3_break|structure_break_recent_confirmed_swing_break_retest|primary_break_recent_confirmed_swing_break_continuation,none,below_75sma_falling,above_75sma_rising,above_75sma_rising,0,197.11900000,0,196.84300000,197.46900000,197.30400000,197.46900000,pre_session_high,0.15000000,0.4286,session_high|opening_range_high|neckline_level,197.30400000,0.1287,false,true,true,false,not_blocked,4,2,2,1.40,197.80900000,4.500,-0.300,0.200,PERIOD_M15,197.50600000,196.69400000,0.2303,outside,0.000,true,197.31900000,196.96900000,0.35000000,197.80900000,1.400,0.11657143,38.00,0-30,true,false,none,blocked_spread_too_high,5.150,5.150,none,0.0000,false,neckline_retest_failed,false,not_invalidated,spread_too_high
2025.01.02 04:25:00,signal,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.01.02 04:20:00,4,1,10,tokyo,2025.01.02 00:00,80,first_120min,false,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,neckline_break_retest,157.41000000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,structure_trend_bias_dow_trend_up_hh_hl,dow_range_or_transition,structure_trend_bias_dow_trend_up_hh_hl,false,false,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_LONG_structure_trend_bias_dow_trend_up_hh_hl,true,h1_not_opposite_m15_reversal,true,top_NONE_dow_range_or_transition|structure_LONG_structure_trend_bias_dow_trend_up_hh_hl|structure_break_recent_confirmed_swing_break_failed|primary_break_recent_confirmed_swing_break_retest,none,above_75sma_flat_or_falling,above_75sma_rising,below_75sma_flat_or_rising,-1,0.00000000,0,157.43200000,157.41000000,157.38200000,157.36900000,failed_breakout_level,0.01600000,0.1168,session_low|opening_range_low|neckline_level,157.38200000,0.0523,false,true,false,false,not_blocked,3,3,0,1.40,157.19300000,4.500,-0.300,0.200,PERIOD_M15,157.76900000,157.29000000,0.1983,outside,0.000,true,157.38500000,157.52200000,0.13700000,157.19300000,1.401,0.05735714,17.00,60-90,true,false,none,not_consumed,4.800,4.800,none,0.0000,false,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.02 04:25:00,blocked,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.01.02 04:20:00,4,1,10,tokyo,2025.01.02 00:00,80,first_120min,false,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,neckline_break_retest,157.41000000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,structure_trend_bias_dow_trend_up_hh_hl,dow_range_or_transition,structure_trend_bias_dow_trend_up_hh_hl,false,false,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_LONG_structure_trend_bias_dow_trend_up_hh_hl,true,h1_not_opposite_m15_reversal,true,top_NONE_dow_range_or_transition|structure_LONG_structure_trend_bias_dow_trend_up_hh_hl|structure_break_recent_confirmed_swing_break_failed|primary_break_recent_confirmed_swing_break_retest,none,above_75sma_flat_or_falling,above_75sma_rising,below_75sma_flat_or_rising,-1,0.00000000,0,157.43200000,157.41000000,157.38200000,157.36900000,failed_breakout_level,0.01600000,0.1168,session_low|opening_range_low|neckline_level,157.38200000,0.0523,false,true,false,false,not_blocked,3,3,0,1.40,157.19300000,4.500,-0.300,0.200,PERIOD_M15,157.76900000,157.29000000,0.1983,outside,0.000,true,157.38500000,157.52200000,0.13700000,157.19300000,1.401,0.05735714,17.00,60-90,true,false,none,blocked_spread_too_high,4.800,4.800,none,0.0000,false,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.02 10:10:00,signal,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.01.02 10:05:00,10,7,16,london,2025.01.02 07:00,5,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,sweep_high_reclaim,sweep_reclaim_retest,162.51200000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_down_ll_lh,ordered_dow_wave3_break_below_swing_low,dow_trend_down_ll_lh,ordered_dow_wave3_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,sweep_high_reclaim,sweep_high_reclaim,3.400,none,0.000,sweep_high_reclaim,3.400,none,0.000,SHORT,true,PERIOD_H1_SHORT_dow_trend_down_ll_lh|PERIOD_M15_SHORT_ordered_dow_wave3_break_below_swing_low,true,h1_not_opposite_m15_reversal,true,top_SHORT_dow_trend_down_ll_lh|structure_SHORT_ordered_dow_wave3_break_below_swing_low|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_continuation,none,below_75sma_falling,below_75sma_falling,below_75sma_falling,0,162.76600000,0,162.85000000,162.34572727,162.30600000,162.23300000,failed_breakout_level,0.08300000,0.2933,session_low|opening_range_low|neckline_level,162.30600000,0.0819,false,true,true,false,not_blocked,4,2,2,1.40,161.92000000,3.400,-0.300,0.200,PERIOD_M15,162.93100000,162.76600000,-2.7273,outside,0.000,true,162.31600000,162.59900000,0.28300000,161.92000000,1.399,0.12214286,32.00,0-30,true,false,none,not_consumed,4.050,4.050,none,0.0000,false,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.02 10:10:00,blocked,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.01.02 10:05:00,10,7,16,london,2025.01.02 07:00,5,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,sweep_high_reclaim,sweep_reclaim_retest,162.51200000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_down_ll_lh,ordered_dow_wave3_break_below_swing_low,dow_trend_down_ll_lh,ordered_dow_wave3_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,sweep_high_reclaim,sweep_high_reclaim,3.400,none,0.000,sweep_high_reclaim,3.400,none,0.000,SHORT,true,PERIOD_H1_SHORT_dow_trend_down_ll_lh|PERIOD_M15_SHORT_ordered_dow_wave3_break_below_swing_low,true,h1_not_opposite_m15_reversal,true,top_SHORT_dow_trend_down_ll_lh|structure_SHORT_ordered_dow_wave3_break_below_swing_low|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_continuation,none,below_75sma_falling,below_75sma_falling,below_75sma_falling,0,162.76600000,0,162.85000000,162.34572727,162.30600000,162.23300000,failed_breakout_level,0.08300000,0.2933,session_low|opening_range_low|neckline_level,162.30600000,0.0819,false,true,true,false,not_blocked,4,2,2,1.40,161.92000000,3.400,-0.300,0.200,PERIOD_M15,162.93100000,162.76600000,-2.7273,outside,0.000,true,162.31600000,162.59900000,0.28300000,161.92000000,1.399,0.12214286,32.00,0-30,true,false,none,blocked_spread_too_high,4.050,4.050,none,0.0000,false,opposite_break_first,true,opposite_break_first,spread_too_high
