episode_id,event_id,market_cluster_id,symbol,shock_direction,statistical_msc,confirmed_msc,confirmed_quote_msc,processing_msc,t0_msc,entry_quote_msc,entry_processing_msc,entry_bid,entry_ask,entry_spread,atr14_m5,spread_atr_t0,tick_activity_ratio,atr_source_msc,feature_source_msc,tick_size,broker_stop_distance,existing_sl_distance,existing_tp_distance,existing_sl_atr,existing_tp_atr,existing_risk_source,existing_continuation_result,existing_continuation_touch_msc,existing_reversal_result,existing_reversal_touch_msc,status,quote_count,duplicate_same_msc,future_reads,backdates,fallback_quotes,h30_quote_msc,h30_cont_mfe,h30_cont_mae,h30_rev_mfe,h30_rev_mae,h60_quote_msc,h60_cont_mfe,h60_cont_mae,h60_rev_mfe,h60_rev_mae,h120_quote_msc,h120_cont_mfe,h120_cont_mae,h120_rev_mfe,h120_rev_mae,h300_quote_msc,h300_cont_mfe,h300_cont_mae,h300_rev_mfe,h300_rev_mae,h600_quote_msc,h600_cont_mfe,h600_cont_mae,h600_rev_mfe,h600_rev_mae,h900_quote_msc,h900_cont_mfe,h900_cont_mae,h900_rev_mfe,h900_rev_mae,h1800_quote_msc,h1800_cont_mfe,h1800_cont_mae,h1800_rev_mfe,h1800_rev_mae,h3600_quote_msc,h3600_cont_mfe,h3600_cont_mae,h3600_rev_mfe,h3600_rev_mae,d0.10_cont_hit_ms,d0.10_rev_hit_ms,d0.20_cont_hit_ms,d0.20_rev_hit_ms,d0.30_cont_hit_ms,d0.30_rev_hit_ms,d0.40_cont_hit_ms,d0.40_rev_hit_ms,d0.50_cont_hit_ms,d0.50_rev_hit_ms,d0.75_cont_hit_ms,d0.75_rev_hit_ms,d1.00_cont_hit_ms,d1.00_rev_hit_ms,d1.50_cont_hit_ms,d1.50_rev_hit_ms,tp0.20_cont_pre_mae,tp0.20_rev_pre_mae,tp0.30_cont_pre_mae,tp0.30_rev_pre_mae,tp0.40_cont_pre_mae,tp0.40_rev_pre_mae,tp0.50_cont_pre_mae,tp0.50_rev_pre_mae,schema_version,session,path_3600_available,analysis_ready,h30_cont_mfe_atr,h30_cont_mae_atr,h60_cont_mfe_atr,h60_cont_mae_atr,h120_cont_mfe_atr,h120_cont_mae_atr,h300_cont_mfe_atr,h300_cont_mae_atr,h600_cont_mfe_atr,h600_cont_mae_atr,h900_cont_mfe_atr,h900_cont_mae_atr,h1800_cont_mfe_atr,h1800_cont_mae_atr,h3600_cont_mfe_atr,h3600_cont_mae_atr,h30_rev_mfe_atr,h30_rev_mae_atr,h60_rev_mfe_atr,h60_rev_mae_atr,h120_rev_mfe_atr,h120_rev_mae_atr,h300_rev_mfe_atr,h300_rev_mae_atr,h600_rev_mfe_atr,h600_rev_mae_atr,h900_rev_mfe_atr,h900_rev_mae_atr,h1800_rev_mfe_atr,h1800_rev_mae_atr,h3600_rev_mfe_atr,h3600_rev_mae_atr,past_count,high_movement,q30_spread,q70_activity,q70_atr
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_11,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741026750500_101,78,USDJPY,LONG,1741026750250,1741026750500,1741026750402,1741026750957,1741026750957,1741026751081,1741026751398,150.1870000000,150.2060000000,0.0190000000,0.1176458615,0.161501643577,1.000000000000,1741026750957,1741026750957,0.0010000000,0.0000000000,0.0760000000,0.0920000000,0.646006574308,0.782007958373,ENTRY_SPREAD,SL_FIRST,1741027261168,SL_FIRST,1741026955582,COMPLETE_3600S,8611,0,0,0,0,1741026781059,0.0000000000,0.0270000000,0.0000000000,0.0300000000,1741026811051,0.0180000000,0.0380000000,0.0020000000,0.0550000000,1741026871178,0.0270000000,0.0380000000,0.0020000000,0.0630000000,1741027051108,0.0460000000,0.0550000000,0.0200000000,0.0830000000,1741027351143,0.0460000000,0.1620000000,0.1270000000,0.0830000000,1741027651060,0.0460000000,0.1620000000,0.1270000000,0.0830000000,1741028551161,0.0490000000,0.1620000000,0.1270000000,0.0830000000,1741030351203,0.0600000000,0.1620000000,0.1270000000,0.0980000000,55247,292525,68262,302575,203469,314484,1436017,510572,2088438,516792,,517246,,523927,,,0.0380000000,0.0830000000,0.0380000000,0.0830000000,0.1620000000,0.0830000000,0.1620000000,0.0830000000,tickshock-post-shock-excursion-v1,NEW_YORK,TRUE,TRUE,0.0,0.22950233570264603,0.15300155713509733,0.3230032872852055,0.22950233570264603,0.3230032872852055,0.3910039793452488,0.46750475791279744,0.3910039793452488,1.3770140142158762,0.3910039793452488,1.3770140142158762,0.416504238867765,1.3770140142158762,0.5100051904503244,1.3770140142158762,0.0,0.2550025952251622,0.017000173015010816,0.46750475791279744,0.017000173015010816,0.5355054499728408,0.17000173015010817,0.7055071801229489,1.0795109864531869,0.7055071801229489,1.0795109864531869,0.7055071801229489,1.0795109864531869,0.7055071801229489,1.0795109864531869,0.83300847773553,10,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_12,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741028146500_117,86,USDJPY,LONG,1741028146250,1741028146500,1741028146376,1741028146686,1741028146686,1741028146894,1741028147180,150.2070000000,150.2230000000,0.0160000000,0.1126919023,0.141980032969,1.000000000000,1741028146686,1741028146686,0.0010000000,0.0000000000,0.0640000000,0.0770000000,0.567920131878,0.683278908666,ENTRY_SPREAD,SL_FIRST,1741028395339,SL_FIRST,1741028784224,COMPLETE_3600S,7647,0,0,0,0,1741028176727,0.0070000000,0.0140000000,0.0000000000,0.0390000000,1741028207076,0.0320000000,0.0140000000,0.0000000000,0.0630000000,1741028266799,0.0320000000,0.0220000000,0.0000000000,0.0630000000,1741028447516,0.0320000000,0.0720000000,0.0400000000,0.0630000000,1741028746717,0.0320000000,0.0720000000,0.0400000000,0.0630000000,1741029047555,0.0430000000,0.0720000000,0.0400000000,0.0780000000,1741029946837,0.0430000000,0.0940000000,0.0600000000,0.0780000000,1741031746692,0.1110000000,0.1020000000,0.0690000000,0.1450000000,33354,139618,39747,156055,679144,248445,2564334,1034565,2769324,1036366,2815421,,,,,,0.0140000000,0.0630000000,0.0720000000,0.0630000000,0.0940000000,0.0780000000,0.0940000000,0.0780000000,tickshock-post-shock-excursion-v1,NEW_YORK,TRUE,TRUE,0.06211626440882257,0.12423252881764514,0.2839600658689032,0.12423252881764514,0.2839600658689032,0.19522254528487093,0.2839600658689032,0.6389101482050321,0.2839600658689032,0.6389101482050321,0.3815713385113386,0.6389101482050321,0.3815713385113386,0.834132693489903,0.9849864784827579,0.9051227099571288,0.0,0.3460763302777258,0.0,0.5590463796794032,0.0,0.5590463796794032,0.35495008233612896,0.5590463796794032,0.35495008233612896,0.5590463796794032,0.35495008233612896,0.6921526605554515,0.5324251235041935,0.6921526605554515,0.6122888920298225,1.2866940484684675,11,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_13,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741030028500_124,90,USDJPY,SHORT,1741030028250,1741030028500,1741030028165,1741030028690,1741030028690,1741030028811,1741030029025,150.1580000000,150.1770000000,0.0190000000,0.1008813598,0.188340046571,1.000000000000,1741030028690,1741030028690,0.0010000000,0.0000000000,0.0760000000,0.0920000000,0.753360186283,0.911962330764,ENTRY_SPREAD,SL_FIRST,1741030189883,TP_FIRST,1741030711228,COMPLETE_3600S,7567,0,0,0,0,1741030059093,0.0000000000,0.0360000000,0.0000000000,0.0190000000,1741030089223,0.0000000000,0.0410000000,0.0040000000,0.0190000000,1741030148722,0.0000000000,0.0700000000,0.0320000000,0.0190000000,1741030329585,0.0000000000,0.1010000000,0.0630000000,0.0190000000,1741030628813,0.0000000000,0.1100000000,0.0720000000,0.0190000000,1741030928896,0.0000000000,0.1430000000,0.1060000000,0.0190000000,1741031828891,0.0200000000,0.1940000000,0.1570000000,0.0560000000,1741033628956,0.0850000000,0.1940000000,0.1570000000,0.1220000000,1620335,62810,2417989,86511,2461622,107846,2563110,161514,2573484,198671,2579481,665735,,720812,,940957,0.1940000000,0.0190000000,0.1940000000,0.0190000000,0.1940000000,0.0190000000,0.1940000000,0.0190000000,tickshock-post-shock-excursion-v1,NEW_YORK,TRUE,TRUE,0.0,0.3568548250278442,0.0,0.4064179951706004,0.0,0.693884381998586,0.0,1.0011760368836742,0.0,1.090389743140635,0.0,1.4175066660828257,0.19825268057102458,1.9230510015389384,0.8425738924268545,1.9230510015389384,0.0,0.18834004654247335,0.039650536114204916,0.18834004654247335,0.31720428891363933,0.18834004654247335,0.6244959437987274,0.18834004654247335,0.7137096500556884,0.18834004654247335,1.0507392070264303,0.18834004654247335,1.556283542482543,0.5551075055988688,1.556283542482543,1.2093413514832498,12,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_14,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741031040250_125,91,USDJPY,SHORT,1741031040000,1741031040250,1741031040244,1741031041395,1741031041395,1741031041478,1741031041609,150.2670000000,150.2850000000,0.0180000000,0.0921719610,0.195287154648,1.000000000000,1741031041395,1741031041395,0.0010000000,0.0000000000,0.0720000000,0.0870000000,0.781148618592,0.943887914132,ENTRY_SPREAD,TP_FIRST,1741031246882,SL_FIRST,1741031235399,COMPLETE_3600S,8226,0,0,0,0,1741031071488,0.0000000000,0.0190000000,0.0000000000,0.0320000000,1741031101406,0.0240000000,0.0190000000,0.0000000000,0.0610000000,1741031161506,0.0310000000,0.0190000000,0.0000000000,0.0670000000,1741031341570,0.1130000000,0.0190000000,0.0000000000,0.1500000000,1741031641541,0.1130000000,0.0190000000,0.0000000000,0.1500000000,1741031941663,0.1290000000,0.0190000000,0.0000000000,0.1640000000,1741032841447,0.1940000000,0.0190000000,0.0000000000,0.2300000000,1741034641975,0.1940000000,0.0190000000,0.0000000000,0.2300000000,41708,,58724,,61871,,193921,,193921,,194396,,206335,,1413289,,0.0190000000,,0.0190000000,,0.0190000000,,0.0190000000,,tickshock-post-shock-excursion-v1,NEW_YORK,TRUE,TRUE,0.0,0.2061364409942412,0.26038287283483097,0.2061364409942412,0.3363278774116567,0.2061364409942412,1.2259693595973293,0.2061364409942412,1.2259693595973293,0.2061364409942412,1.3995579414872166,0.2061364409942412,2.1047615554148837,0.2061364409942412,2.1047615554148837,0.2061364409942412,0.0,0.34717716377977464,0.0,0.6618064684551954,0.0,0.7269021866639032,0.0,1.6273929552176936,0.0,1.6273929552176936,0.0,1.779282964371345,0.0,2.49533586466713,0.0,2.49533586466713,13,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_15,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039054000_139,95,USDJPY,LONG,1741039053750,1741039054000,1741039053922,1741039055341,1741039055341,1741039055590,1741039055813,150.1830000000,150.2020000000,0.0190000000,0.0696744118,0.258344484350,1.000000000000,1741039055341,1741039055341,0.0010000000,0.0000000000,0.0760000000,0.0920000000,1.090787822811,1.320427364455,ENTRY_SPREAD,SL_FIRST,1741039449410,SL_FIRST,1741039178496,COMPLETE_3600S,11900,0,0,0,0,1741039085468,0.0000000000,0.0250000000,0.0000000000,0.0250000000,1741039115436,0.0040000000,0.0250000000,0.0000000000,0.0380000000,1741039176143,0.0350000000,0.0250000000,0.0000000000,0.0710000000,1741039355844,0.0580000000,0.0490000000,0.0130000000,0.0970000000,1741039655539,0.0580000000,0.5510000000,0.5060000000,0.0970000000,1741039955450,0.0580000000,0.6560000000,0.6220000000,0.0970000000,1741040856047,0.0580000000,0.8720000000,0.8360000000,0.0970000000,1741042655458,0.0580000000,1.1120000000,1.0740000000,0.0970000000,94869,257443,95074,333413,95398,342522,95398,392889,106564,393166,132546,393820,,420169,,422189,0.0250000000,0.0970000000,0.0250000000,0.0970000000,0.0250000000,0.0970000000,0.0250000000,0.0970000000,tickshock-post-shock-excursion-v1,NEW_YORK,TRUE,TRUE,0.0,0.358811784041498,0.05740988544663968,0.358811784041498,0.5023364976580972,0.358811784041498,0.8324433389762754,0.703271096721336,0.8324433389762754,7.9082117202746165,0.8324433389762754,9.415221213248907,0.8324433389762754,12.51535502736745,0.8324433389762754,15.959948154165833,0.0,0.358811784041498,0.0,0.5453939117430769,0.0,1.0190254666778542,0.18658212770157895,1.3921897220810122,7.262350508999919,1.3921897220810122,8.92723718695247,1.3921897220810122,11.998666058347693,1.3921897220810122,15.414554242422755,1.3921897220810122,14,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_16,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741040164000_256,150,USDJPY,LONG,1741040163750,1741040164000,1741040163792,1741040164110,1741040164110,1741040164342,1741040164425,149.5080000000,149.5270000000,0.0190000000,0.1160761962,0.163685584260,1.000000000000,1741040164110,1741040164110,0.0010000000,0.0000000000,0.0760000000,0.0920000000,0.654742337041,0.792582829050,ENTRY_SPREAD,SL_FIRST,1741040280378,SL_FIRST,1741040236287,COMPLETE_3600S,9878,0,0,0,0,1741040194116,0.0290000000,0.0240000000,0.0000000000,0.0680000000,1741040224147,0.0290000000,0.0280000000,0.0000000000,0.0680000000,1741040284188,0.0480000000,0.0810000000,0.0430000000,0.0830000000,1741040464263,0.0480000000,0.1970000000,0.1610000000,0.0830000000,1741040764549,0.0480000000,0.1970000000,0.1610000000,0.0830000000,1741041064144,0.0480000000,0.1970000000,0.1610000000,0.0830000000,1741041964492,0.0480000000,0.4370000000,0.3990000000,0.0830000000,1741043764857,0.0690000000,0.4370000000,0.3990000000,0.1060000000,7411,109219,17901,112314,71191,116036,96866,120765,3583283,139511,,160051,,205019,,1189512,0.0240000000,0.0830000000,0.0280000000,0.0830000000,0.0280000000,0.0830000000,0.4370000000,0.0830000000,tickshock-post-shock-excursion-v1,OTHER,TRUE,TRUE,0.24983589184842708,0.2067607380814569,0.24983589184842708,0.24122086109503305,0.4135214761629138,0.697817491024917,0.4135214761629138,1.6971610584186254,0.4135214761629138,1.6971610584186254,0.4135214761629138,1.6971610584186254,0.4135214761629138,3.764768439233194,0.5944371219841886,3.764768439233194,0.0,0.5858220912307945,0.0,0.5858220912307945,0.37044632239594355,0.715047552531705,1.38701995129644,0.715047552531705,1.38701995129644,0.715047552531705,1.38701995129644,0.715047552531705,3.437397270604221,0.715047552531705,3.437397270604221,0.9131932598597678,15,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_17,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741041256000_268,155,USDJPY,SHORT,1741041255750,1741041256000,1741041255920,1741041256275,1741041256275,1741041256360,1741041258191,149.3870000000,149.4030000000,0.0160000000,0.1310028762,0.137401563353,1.000000000000,1741041256275,1741041256275,0.0010000000,0.0000000000,0.0640000000,0.0770000000,0.488538891922,0.587773354343,ENTRY_SPREAD,TP_FIRST,1741041445438,SL_FIRST,1741041328826,COMPLETE_3600S,7596,0,0,0,0,1741041286494,0.0000000000,0.0370000000,0.0050000000,0.0230000000,1741041316551,0.0210000000,0.0370000000,0.0050000000,0.0550000000,1741041376458,0.0540000000,0.0370000000,0.0050000000,0.0890000000,1741041556466,0.1210000000,0.0370000000,0.0050000000,0.1550000000,1741041856557,0.2780000000,0.0370000000,0.0050000000,0.3130000000,1741042156356,0.2780000000,0.0370000000,0.0050000000,0.3130000000,1741043057956,0.2780000000,0.1420000000,0.1110000000,0.3130000000,1741044856852,0.2780000000,0.2510000000,0.2150000000,0.3130000000,48372,1281745,72466,1326186,72466,1328434,97494,1600846,172055,1601821,191466,1781974,336336,2234235,368778,2879713,0.0370000000,0.3130000000,0.0370000000,0.3130000000,0.0370000000,0.3130000000,0.0370000000,0.3130000000,tickshock-post-shock-excursion-v1,OTHER,TRUE,TRUE,0.0,0.2824365469923934,0.16030182396865575,0.2824365469923934,0.41220469020511474,0.2824365469923934,0.9236438428670163,0.2824365469923934,2.1220908125374427,0.2824365469923934,2.1220908125374427,0.2824365469923934,2.1220908125374427,1.083945666835672,2.1220908125374427,1.915988467434885,0.03816710094491803,0.17556866434662294,0.03816710094491803,0.41983811039409835,0.03816710094491803,0.6793743968195409,0.03816710094491803,1.1831801292924589,0.03816710094491803,2.3892605191518688,0.03816710094491803,2.3892605191518688,0.8473096409771803,2.3892605191518688,1.6411853406314754,2.3892605191518688,16,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_18,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741042255500_278,158,USDJPY,LONG,1741042255250,1741042255500,1741042255411,1741042257437,1741042257437,1741042257635,1741042257659,149.3560000000,149.3770000000,0.0210000000,0.1368367075,0.131543650303,1.000000000000,1741042257437,1741042257437,0.0010000000,0.0000000000,0.0840000000,0.1010000000,0.613870368079,0.738106037809,ENTRY_SPREAD,TP_FIRST,1741042858181,SL_FIRST,1741042548864,COMPLETE_3600S,5471,0,0,0,0,1741042287590,0.0020000000,0.0660000000,0.0250000000,0.0390000000,1741042317558,0.0020000000,0.0660000000,0.0250000000,0.0390000000,1741042377602,0.0150000000,0.0660000000,0.0250000000,0.0550000000,1741042558147,0.0440000000,0.0680000000,0.0270000000,0.0860000000,1741042857621,0.0800000000,0.0680000000,0.0270000000,0.1190000000,1741043158754,0.1410000000,0.0680000000,0.0270000000,0.1770000000,1741044058239,0.2220000000,0.0680000000,0.0270000000,0.2600000000,1741045859579,0.2410000000,0.0680000000,0.0270000000,0.2820000000,101285,19699,276178,,280470,,324911,,327159,,601653,,783514,,1489783,,0.0680000000,,0.0680000000,,0.0680000000,,0.0680000000,,tickshock-post-shock-excursion-v1,OTHER,TRUE,TRUE,0.014615961144782735,0.48232671777783026,0.014615961144782735,0.48232671777783026,0.1096197085858705,0.48232671777783026,0.32155114518522016,0.496942678922613,0.5846384457913094,0.496942678922613,1.0304252607071827,0.496942678922613,1.6223716870708835,0.496942678922613,1.7612233179463195,0.496942678922613,0.18269951430978418,0.2850112423232633,0.18269951430978418,0.2850112423232633,0.18269951430978418,0.4019389314815252,0.1973154754545669,0.6284863292256575,0.1973154754545669,0.8696496881145727,0.1973154754545669,1.2935125613132719,0.1973154754545669,1.9000749488217554,0.1973154754545669,2.0608505214143653,17,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_1,ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741042546000_281,160,USDCAD,SHORT,1741042545750,1741042546000,1741042545928,1741042546359,1741042546359,1741042547162,1741042547472,1.4512400000,1.4515300000,0.0002900000,0.0013858665,0.202039665005,1.000000000000,1741042546359,1741042546359,0.0000100000,0.0000000000,0.0011600000,0.0014000000,0.837021469305,1.010198325023,ENTRY_SPREAD,TP_FIRST,1741043946678,SL_FIRST,1741042812520,COMPLETE_3600S,3643,0,0,0,0,1741042576845,0.0000000000,0.0004800000,0.0000000000,0.0003000000,1741042606375,0.0000000000,0.0004800000,0.0000000000,0.0004800000,1741042666682,0.0001400000,0.0004800000,0.0000000000,0.0007100000,1741042846850,0.0010000000,0.0004800000,0.0000000000,0.0015300000,1741043147552,0.0012300000,0.0004800000,0.0000000000,0.0017600000,1741043447395,0.0012300000,0.0004800000,0.0000000000,0.0017600000,1741044348257,0.0021400000,0.0004800000,0.0000000000,0.0026800000,1741046146980,0.0031800000,0.0004800000,0.0000000000,0.0038100000,111754,,174847,,175482,,192826,,275026,,308806,,1399516,,1543500,,0.0004800000,,0.0004800000,,0.0004800000,,0.0004800000,,tickshock-post-shock-excursion-v1,OTHER,TRUE,TRUE,0.0,0.346353707229376,0.0,0.346353707229376,0.10101983127523465,0.346353707229376,0.7215702233945332,0.346353707229376,0.8875313747752759,0.346353707229376,0.8875313747752759,0.346353707229376,1.5441602780643011,0.346353707229376,2.2945933103946157,0.346353707229376,0.0,0.21647106701835997,0.0,0.346353707229376,0.0,0.5123148586101186,0.0,1.1040024417936358,0.0,1.2699635931743787,0.0,1.2699635931743787,0.0,1.9338081986973492,0.0,2.749182551133172,0,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_19,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741044081750_288,166,USDJPY,SHORT,1741044081500,1741044081750,1741044081707,1741044086244,1741044086244,1741044086357,1741044086545,149.5720000000,149.5940000000,0.0220000000,0.1236715313,0.177890576521,2.000000000000,1741044086244,1741044086244,0.0010000000,0.0000000000,0.0880000000,0.1060000000,0.711562306084,0.857109141419,ENTRY_SPREAD,TP_FIRST,1741045579678,SL_FIRST,1741044655781,COMPLETE_3600S,2538,0,0,0,0,1741044116683,0.0000000000,0.0240000000,0.0000000000,0.0230000000,1741044149775,0.0000000000,0.0500000000,0.0100000000,0.0230000000,1741044207162,0.0000000000,0.0660000000,0.0240000000,0.0230000000,1741044386398,0.0000000000,0.0660000000,0.0240000000,0.0340000000,1741044687365,0.0550000000,0.0660000000,0.0240000000,0.0980000000,1741044986385,0.0680000000,0.0660000000,0.0240000000,0.1100000000,1741045888367,0.1370000000,0.0660000000,0.0240000000,0.1800000000,1741047688079,0.1370000000,0.1320000000,0.0240000000,0.1800000000,508043,107094,523322,,525129,,569424,,723550,,1348128,,1493321,,,,0.0660000000,,0.0660000000,,0.0660000000,,0.0660000000,,tickshock-post-shock-excursion-v1,OTHER,TRUE,TRUE,0.0,0.19406244709448342,0.0,0.4042967647801738,0.0,0.5336717295098294,0.0,0.5336717295098294,0.44472644125819116,0.5336717295098294,0.5498436001010364,0.5336717295098294,1.1077731354976763,0.5336717295098294,1.1077731354976763,1.0673434590196589,0.0,0.18597651179887995,0.08085935295603476,0.18597651179887995,0.19406244709448342,0.18597651179887995,0.19406244709448342,0.2749218000505182,0.19406244709448342,0.7924216589691406,0.19406244709448342,0.8894528825163823,0.19406244709448342,1.4554683532086257,0.19406244709448342,1.4554683532086257,18,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_2,ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741044074500_287,165,USDCAD,SHORT,1741044074250,1741044074500,1741044074034,1741044077352,1741044077352,1741044078687,1741044078741,1.4490800000,1.4493500000,0.0002700000,0.0012520835,0.231613946689,1.000000000000,1741044077352,1741044077352,0.0000100000,0.0000000000,0.0010800000,0.0013000000,0.862562284222,1.038269416193,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741044724354,COMPLETE_3600S,1945,0,0,0,0,1741044108682,0.0000000000,0.0002700000,0.0000000000,0.0005000000,1741044137955,0.0000000000,0.0004200000,0.0000000000,0.0005000000,1741044199002,0.0000000000,0.0006100000,0.0000700000,0.0005000000,1741044383368,0.0000000000,0.0007100000,0.0001500000,0.0005000000,1741044678008,0.0004100000,0.0007100000,0.0001500000,0.0009700000,1741044981984,0.0010200000,0.0007100000,0.0001500000,0.0016300000,1741045877585,0.0010200000,0.0007100000,0.0001500000,0.0016300000,1741047724098,0.0010200000,0.0007100000,0.0001500000,0.0018400000,573939,273623,575000,,576924,,645667,,676388,,688249,,,,,,0.0007100000,,0.0007100000,,0.0007100000,,0.0007100000,,tickshock-post-shock-excursion-v1,OTHER,TRUE,TRUE,0.0,0.21564057029742825,0.0,0.33544088712933284,0.0,0.487187955116412,0.0,0.5670548330043484,0.3274541993405392,0.5670548330043484,0.8146421544569512,0.5670548330043484,0.8146421544569512,0.5670548330043484,0.8146421544569512,0.5670548330043484,0.0,0.39933438943968197,0.0,0.39933438943968197,0.05590681452155547,0.39933438943968197,0.11980031683190458,0.39933438943968197,0.11980031683190458,0.774708715512983,0.11980031683190458,1.301830109573363,0.11980031683190458,1.301830109573363,0.11980031683190458,1.4695505531380297,1,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_20,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741045580500_290,168,USDJPY,SHORT,1741045580250,1741045580500,1741045580323,1741045582479,1741045582479,1741045582891,1741045588161,149.4150000000,149.4360000000,0.0210000000,0.1027803697,0.155671749849,1.500000000000,1741045582479,1741045582479,0.0010000000,0.0000000000,0.0840000000,0.1010000000,0.817276686705,0.982677920920,ENTRY_SPREAD,SL_FIRST,1741045971550,TP_FIRST,1741046411408,COMPLETE_3600S,1278,0,0,0,0,1741045613807,0.0000000000,0.0310000000,0.0000000000,0.0220000000,1741045642901,0.0000000000,0.0330000000,0.0000000000,0.0220000000,1741045703355,0.0000000000,0.0470000000,0.0110000000,0.0220000000,1741045884340,0.0000000000,0.0500000000,0.0140000000,0.0220000000,1741046188539,0.0000000000,0.0890000000,0.0500000000,0.0220000000,1741046510606,0.0000000000,0.2690000000,0.1030000000,0.0220000000,1741047386618,0.0000000000,0.2890000000,0.1550000000,0.0220000000,1741049190608,0.0000000000,0.2890000000,0.1550000000,0.0220000000,,103901,,318355,,348208,,388659,,689073,,689282,,828517,,1444916,,0.0220000000,,0.0220000000,,0.0220000000,,0.0220000000,tickshock-post-shock-excursion-v1,OTHER,TRUE,TRUE,0.0,0.30161401530743864,0.0,0.3210729840369508,0.0,0.45728576514353597,0.0,0.48647421823780423,0.0,0.8659241084632915,0.0,2.617231294119387,0.0,2.8118209814145083,0.0,2.8118209814145083,0.0,0.21404865602463385,0.0,0.21404865602463385,0.10702432801231693,0.21404865602463385,0.1362127811065852,0.21404865602463385,0.48647421823780423,0.21404865602463385,1.0021368895698766,0.21404865602463385,1.508070076537193,0.21404865602463385,1.508070076537193,0.21404865602463385,19,NOT_READY,nan,nan,nan
