period_id,variant,session_label,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,light_or_micro_n_exhaustion,new_york,11,4,0.36363636363636365,32.98999999999999,104.87,-71.88,1.4589593767390097,1.3847,0.12588181818181818,1.4634358579604407,55.480000000000004,0.5548,0.5946286950252341,1,0.09090909090909091,3,0.2727272727272727,7,0.6363636363636364,0.7067545454545455,0.4417636363636363,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0,USDJPY:4|GBPJPY:3|EURJPY:2|EURUSD:2,SHORT:7|LONG:4,new_york:11
full2025_validation,light_or_micro_n_exhaustion,tokyo,7,4,0.5714285714285714,65.46,113.21,-47.75,2.370890052356021,2.7036999999999995,0.38624285714285705,2.4015343942771237,25.11,0.2511,2.6069295101553163,1,0.14285714285714285,3,0.42857142857142855,3,0.42857142857142855,1.0458142857142858,0.4883,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.0,USDJPY:6|EURJPY:1,SHORT:6|LONG:1,tokyo:7
full2025_validation,light_or_micro_n_first,london,13,7,0.5384615384615384,115.90999999999998,198.98,-83.07000000000001,2.3953292403996627,4.7523,0.36556153846153844,2.4314587788788815,50.0,0.5,2.3181999999999996,2,0.15384615384615385,6,0.46153846153846156,5,0.38461538461538464,0.8953153846153847,0.5214384615384616,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.0,USDJPY:10|EURJPY:2|EURUSD:1,SHORT:10|LONG:3,london:13
full2025_validation,light_or_micro_n_first,london_newyork_overlap,19,4,0.21052631578947367,-80.07000000000001,111.3,-191.37,0.5815958614202853,-3.3470999999999997,-0.17616315789473683,0.5759729401033749,106.26,1.0626,-0.7535290796160362,3,0.15789473684210525,3,0.15789473684210525,13,0.6842105263157895,0.646963157894737,0.5332105263157895,0.5789473684210527,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.0,USDJPY:11|EURUSD:6|EURJPY:1|GBPJPY:1,SHORT:13|LONG:6,london_newyork_overlap:19
full2025_validation,light_or_micro_n_first,new_york,11,4,0.36363636363636365,32.98999999999999,104.87,-71.88,1.4589593767390097,1.3847,0.12588181818181818,1.4634358579604407,55.480000000000004,0.5548,0.5946286950252341,1,0.09090909090909091,3,0.2727272727272727,7,0.6363636363636364,0.7067545454545455,0.4417636363636363,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0,USDJPY:4|GBPJPY:3|EURJPY:2|EURUSD:2,SHORT:7|LONG:4,new_york:11
full2025_validation,light_or_micro_n_first,tokyo,7,4,0.5714285714285714,65.46,113.21,-47.75,2.370890052356021,2.7036999999999995,0.38624285714285705,2.4015343942771237,25.11,0.2511,2.6069295101553163,1,0.14285714285714285,3,0.42857142857142855,3,0.42857142857142855,1.0458142857142858,0.4883,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.0,USDJPY:6|EURJPY:1,SHORT:6|LONG:1,tokyo:7
full2025_validation,light_or_micro_n_pattern,london,13,7,0.5384615384615384,115.90999999999998,198.98,-83.07000000000001,2.3953292403996627,4.7523,0.36556153846153844,2.4314587788788815,50.0,0.5,2.3181999999999996,2,0.15384615384615385,6,0.46153846153846156,5,0.38461538461538464,0.8953153846153847,0.5214384615384616,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.0,USDJPY:10|EURJPY:2|EURUSD:1,SHORT:10|LONG:3,london:13
full2025_validation,light_or_micro_n_pattern,london_newyork_overlap,19,4,0.21052631578947367,-80.07000000000001,111.3,-191.37,0.5815958614202853,-3.3470999999999997,-0.17616315789473683,0.5759729401033749,106.26,1.0626,-0.7535290796160362,3,0.15789473684210525,3,0.15789473684210525,13,0.6842105263157895,0.646963157894737,0.5332105263157895,0.5789473684210527,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.0,USDJPY:11|EURUSD:6|EURJPY:1|GBPJPY:1,SHORT:13|LONG:6,london_newyork_overlap:19
full2025_validation,light_or_micro_n_pattern,new_york,11,4,0.36363636363636365,32.98999999999999,104.87,-71.88,1.4589593767390097,1.3847,0.12588181818181818,1.4634358579604407,55.480000000000004,0.5548,0.5946286950252341,1,0.09090909090909091,3,0.2727272727272727,7,0.6363636363636364,0.7067545454545455,0.4417636363636363,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0,USDJPY:4|GBPJPY:3|EURJPY:2|EURUSD:2,SHORT:7|LONG:4,new_york:11
full2025_validation,light_or_micro_n_pattern,tokyo,7,4,0.5714285714285714,65.46,113.21,-47.75,2.370890052356021,2.7036999999999995,0.38624285714285705,2.4015343942771237,25.11,0.2511,2.6069295101553163,1,0.14285714285714285,3,0.42857142857142855,3,0.42857142857142855,1.0458142857142858,0.4883,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.0,USDJPY:6|EURJPY:1,SHORT:6|LONG:1,tokyo:7
full2025_validation,micro_n_diag,london,72,20,0.2777777777777778,-215.18000000000004,401.7,-616.88,0.6511801322785631,-9.659200000000002,-0.13415555555555558,0.6510858414368075,258.61,2.5861,-0.8320637253006459,6,0.08333333333333333,11,0.1527777777777778,55,0.7638888888888888,0.666727777777778,0.5796388888888889,0.5694444444444444,0.4305555555555556,0.3333333333333333,0.1388888888888889,0.0,USDJPY:44|EURJPY:8|EURUSD:7|GBPJPY:6|GBPUSD:4|AUDJPY:3,SHORT:43|LONG:29,london:72
full2025_validation,micro_n_diag,london_newyork_overlap,130,22,0.16923076923076924,-725.9100000000005,580.7499999999999,-1306.6599999999999,0.44445379823366443,-32.00749999999998,-0.2462115384615383,0.44674624739858826,732.7200000000005,7.327200000000005,-0.9907058630854898,16,0.12307692307692308,19,0.14615384615384616,95,0.7307692307692307,0.5279307692307692,0.6044723076923078,0.4230769230769231,0.26153846153846155,0.2153846153846154,0.1076923076923077,0.0,USDJPY:69|EURUSD:26|GBPUSD:16|EURJPY:10|GBPJPY:7|AUDJPY:2,SHORT:78|LONG:52,london_newyork_overlap:130
full2025_validation,micro_n_diag,new_york,76,22,0.2894736842105263,-186.62999999999997,381.99000000000007,-568.6200000000001,0.671784319932468,-8.086400000000003,-0.10640000000000004,0.6793032746251254,188.44999999999996,1.8844999999999996,-0.9903422658530114,7,0.09210526315789473,10,0.13157894736842105,59,0.7763157894736842,0.5561328947368421,0.48657500000000004,0.4605263157894737,0.25,0.15789473684210525,0.11842105263157894,0.0,USDJPY:41|EURUSD:11|AUDJPY:8|GBPJPY:6|EURJPY:5|GBPUSD:5,SHORT:39|LONG:37,new_york:76
full2025_validation,micro_n_diag,tokyo,40,13,0.325,-17.169999999999995,282.99,-300.16,0.9427971748400853,-0.5675999999999992,-0.01418999999999998,0.956660176383003,64.45,0.6445000000000001,-0.26640806826997665,4,0.1,9,0.225,27,0.675,0.7742225000000003,0.5981974999999999,0.675,0.425,0.35,0.175,0.025,USDJPY:30|EURJPY:4|GBPJPY:4|AUDJPY:2,SHORT:23|LONG:17,tokyo:40
full2025_validation,one_light_or_micro_n_first,london,7,5,0.7142857142857143,120.13999999999999,135.45999999999998,-15.32,8.842036553524803,4.831799999999999,0.6902571428571428,8.789456714492985,10.010000000000002,0.10010000000000002,12.001998001997999,0,0.0,4,0.5714285714285714,3,0.42857142857142855,0.9221142857142858,0.4879857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.0,USDJPY:7,SHORT:4|LONG:3,london:7
full2025_validation,one_light_or_micro_n_first,london_newyork_overlap,14,3,0.21428571428571427,-84.42000000000002,79.94,-164.36,0.4863713798977853,-3.5591,-0.25422142857142854,0.4756776664702416,121.31000000000002,1.2131,-0.6959030582804386,3,0.21428571428571427,2,0.14285714285714285,9,0.6428571428571429,0.6371142857142857,0.6291000000000001,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,USDJPY:7|EURUSD:5|EURJPY:1|GBPJPY:1,SHORT:9|LONG:5,london_newyork_overlap:14
full2025_validation,one_light_or_micro_n_first,new_york,9,4,0.4444444444444444,60.85,104.58,-43.730000000000004,2.391493254058998,2.5662,0.2851333333333333,2.4206155890168293,31.939999999999998,0.31939999999999996,1.9051346274264247,0,0.0,3,0.3333333333333333,6,0.6666666666666666,0.7447666666666666,0.4068666666666667,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.0,GBPJPY:3|EURJPY:2|EURUSD:2|USDJPY:2,SHORT:5|LONG:4,new_york:9
full2025_validation,one_light_or_micro_n_first,tokyo,5,4,0.8,87.36,112.47,-25.11,4.479091995221028,3.6249000000000002,0.7249800000000001,4.596487746800277,25.11,0.2511,3.4790919952210277,1,0.2,3,0.6,1,0.2,1.18588,0.4514,1.0,0.8,0.8,0.4,0.0,USDJPY:4|EURJPY:1,SHORT:5,tokyo:5
q1_quick,anchor_pullback,london,8,2,0.25,-11.68,64.14,-75.82,0.8459509364283831,-0.6051,-0.0756375,0.8116947781166365,36.69,0.3669,-0.31834287271736167,0,0.0,2,0.25,6,0.75,0.438525,0.5701375,0.25,0.25,0.25,0.25,0.0,USDJPY:6|EURJPY:1|GBPJPY:1,SHORT:7|LONG:1,london:8
q1_quick,anchor_pullback,london_newyork_overlap,6,0,0.0,-58.46,0,-58.46,0.0,-2.4978000000000002,-0.41630000000000006,0.0,58.46,0.5846,-1.0,0,0.0,0,0.0,6,1.0,0.37728333333333336,0.49055000000000004,0.3333333333333333,0.0,0.0,0.0,0.0,EURUSD:2|USDJPY:2|EURJPY:1|GBPJPY:1,SHORT:4|LONG:2,london_newyork_overlap:6
q1_quick,anchor_pullback,tokyo,7,2,0.2857142857142857,-29.259999999999998,13.069999999999999,-42.33,0.30876446964327897,-1.1789,-0.1684142857142857,0.31307539913762966,42.129999999999995,0.42129999999999995,-0.6945169712793734,0,0.0,0,0.0,7,1.0,0.6131428571428571,0.3945571428571429,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,USDJPY:6|AUDJPY:1,SHORT:4|LONG:3,tokyo:7
q1_quick,base,london,21,6,0.2857142857142857,-13.209999999999997,150.82,-164.03,0.9194659513503627,-0.48799999999999966,-0.02323809523809522,0.9312085030801109,112.78,1.1278,-0.11713069693208013,1,0.047619047619047616,5,0.23809523809523808,15,0.7142857142857143,0.6612190476190476,0.5177238095238095,0.5238095238095238,0.47619047619047616,0.42857142857142855,0.23809523809523808,0.0,USDJPY:13|GBPJPY:4|EURJPY:2|EURUSD:1|GBPUSD:1,SHORT:15|LONG:6,london:21
q1_quick,base,london_newyork_overlap,38,4,0.10526315789473684,-382.94,123.5,-506.44,0.24385909485822604,-16.3676,-0.4307263157894737,0.24179143195967984,382.94,3.8294,-1.0,9,0.23684210526315788,4,0.10526315789473684,25,0.6578947368421053,0.4841368421052632,0.6965894736842105,0.3684210526315789,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.0,USDJPY:20|EURUSD:7|GBPJPY:4|EURJPY:3|GBPUSD:3|AUDJPY:1,SHORT:24|LONG:14,london_newyork_overlap:38
q1_quick,base,new_york,27,10,0.37037037037037035,-115.59,94.66,-210.25000000000006,0.4502259215219975,-4.7749000000000015,-0.1768481481481482,0.4696205624916692,155.65,1.5565,-0.7426276903308705,4,0.14814814814814814,1,0.037037037037037035,22,0.8148148148148148,0.5216888888888888,0.5014407407407409,0.5185185185185185,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0,USDJPY:14|EURJPY:3|EURUSD:3|GBPJPY:3|AUDJPY:2|GBPUSD:2,SHORT:15|LONG:12,new_york:27
q1_quick,base,tokyo,21,6,0.2857142857142857,-50.16,103.07000000000001,-153.23,0.67264895908112,-2.0920999999999994,-0.09962380952380949,0.678918935510605,64.45,0.6445000000000001,-0.778277734678045,2,0.09523809523809523,3,0.14285714285714285,16,0.7619047619047619,0.6828142857142858,0.504647619047619,0.6190476190476191,0.2857142857142857,0.23809523809523808,0.14285714285714285,0.0,USDJPY:14|EURJPY:3|GBPJPY:3|AUDJPY:1,SHORT:11|LONG:10,tokyo:21
q1_quick,light,london,6,2,0.3333333333333333,15.879999999999999,65.88,-50.0,1.3175999999999999,0.5986000000000002,0.09976666666666671,1.2972194637537238,50.0,0.5,0.3176,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0.8755166666666668,0.5092833333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0,USDJPY:4|EURJPY:2,SHORT:6,london:6
q1_quick,light,london_newyork_overlap,5,2,0.4,18.919999999999998,64.47,-45.55,1.4153677277716796,0.7282999999999998,0.14565999999999996,1.3878887942053686,21.38,0.21379999999999996,0.8849391955098223,0,0.0,2,0.4,3,0.6,0.78842,0.65662,0.6,0.4,0.4,0.4,0.0,USDJPY:3|EURUSD:1|GBPJPY:1,SHORT:3|LONG:2,london_newyork_overlap:5
q1_quick,light,new_york,6,2,0.3333333333333333,0.7299999999999951,43.62,-42.88999999999999,1.0170202844485896,-0.04010000000000019,-0.006683333333333365,0.977766688844533,33.62,0.33619999999999994,0.021713265913146793,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.5736833333333333,0.48574999999999996,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,GBPJPY:3|USDJPY:3,LONG:3|SHORT:3,new_york:6
q1_quick,light,tokyo,1,0,0.0,-10.96,0,-10.96,0.0,-0.4369,-0.4369,0.0,10.96,0.10960000000000002,-1.0,0,0.0,0,0.0,1,1.0,0.9563,0.5243,1.0,1.0,0.0,0.0,0.0,USDJPY:1,LONG:1,tokyo:1
q1_quick,light_or_micro_n,london,6,2,0.3333333333333333,15.879999999999999,65.88,-50.0,1.3175999999999999,0.5986000000000002,0.09976666666666671,1.2972194637537238,50.0,0.5,0.3176,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0.8755166666666668,0.5092833333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0,USDJPY:4|EURJPY:2,SHORT:6,london:6
q1_quick,light_or_micro_n,london_newyork_overlap,5,2,0.4,18.919999999999998,64.47,-45.55,1.4153677277716796,0.7282999999999998,0.14565999999999996,1.3878887942053686,21.38,0.21379999999999996,0.8849391955098223,0,0.0,2,0.4,3,0.6,0.78842,0.65662,0.6,0.4,0.4,0.4,0.0,USDJPY:3|EURUSD:1|GBPJPY:1,SHORT:3|LONG:2,london_newyork_overlap:5
q1_quick,light_or_micro_n,new_york,6,2,0.3333333333333333,0.7299999999999951,43.62,-42.88999999999999,1.0170202844485896,-0.04010000000000019,-0.006683333333333365,0.977766688844533,33.62,0.33619999999999994,0.021713265913146793,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.5736833333333333,0.48574999999999996,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,GBPJPY:3|USDJPY:3,LONG:3|SHORT:3,new_york:6
q1_quick,light_or_micro_n,tokyo,1,0,0.0,-10.96,0,-10.96,0.0,-0.4369,-0.4369,0.0,10.96,0.10960000000000002,-1.0,0,0.0,0,0.0,1,1.0,0.9563,0.5243,1.0,1.0,0.0,0.0,0.0,USDJPY:1,LONG:1,tokyo:1
q1_quick,light_or_micro_n_exhaustion,london,6,2,0.3333333333333333,15.879999999999999,65.88,-50.0,1.3175999999999999,0.5986000000000002,0.09976666666666671,1.2972194637537238,50.0,0.5,0.3176,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0.8755166666666668,0.5092833333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0,USDJPY:4|EURJPY:2,SHORT:6,london:6
q1_quick,light_or_micro_n_exhaustion,london_newyork_overlap,5,2,0.4,18.919999999999998,64.47,-45.55,1.4153677277716796,0.7282999999999998,0.14565999999999996,1.3878887942053686,21.38,0.21379999999999996,0.8849391955098223,0,0.0,2,0.4,3,0.6,0.78842,0.65662,0.6,0.4,0.4,0.4,0.0,USDJPY:3|EURUSD:1|GBPJPY:1,SHORT:3|LONG:2,london_newyork_overlap:5
q1_quick,light_or_micro_n_exhaustion,new_york,6,2,0.3333333333333333,0.7299999999999951,43.62,-42.88999999999999,1.0170202844485896,-0.04010000000000019,-0.006683333333333365,0.977766688844533,33.62,0.33619999999999994,0.021713265913146793,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.5736833333333333,0.48574999999999996,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,GBPJPY:3|USDJPY:3,LONG:3|SHORT:3,new_york:6
q1_quick,light_or_micro_n_exhaustion,tokyo,1,0,0.0,-10.96,0,-10.96,0.0,-0.4369,-0.4369,0.0,10.96,0.10960000000000002,-1.0,0,0.0,0,0.0,1,1.0,0.9563,0.5243,1.0,1.0,0.0,0.0,0.0,USDJPY:1,LONG:1,tokyo:1
q1_quick,light_or_micro_n_first,london,6,2,0.3333333333333333,15.879999999999999,65.88,-50.0,1.3175999999999999,0.5986000000000002,0.09976666666666671,1.2972194637537238,50.0,0.5,0.3176,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0.8755166666666668,0.5092833333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0,USDJPY:4|EURJPY:2,SHORT:6,london:6
q1_quick,light_or_micro_n_first,london_newyork_overlap,5,2,0.4,18.919999999999998,64.47,-45.55,1.4153677277716796,0.7282999999999998,0.14565999999999996,1.3878887942053686,21.38,0.21379999999999996,0.8849391955098223,0,0.0,2,0.4,3,0.6,0.78842,0.65662,0.6,0.4,0.4,0.4,0.0,USDJPY:3|EURUSD:1|GBPJPY:1,SHORT:3|LONG:2,london_newyork_overlap:5
q1_quick,light_or_micro_n_first,new_york,6,2,0.3333333333333333,0.7299999999999951,43.62,-42.88999999999999,1.0170202844485896,-0.04010000000000019,-0.006683333333333365,0.977766688844533,33.62,0.33619999999999994,0.021713265913146793,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.5736833333333333,0.48574999999999996,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,GBPJPY:3|USDJPY:3,LONG:3|SHORT:3,new_york:6
q1_quick,light_or_micro_n_first,tokyo,1,0,0.0,-10.96,0,-10.96,0.0,-0.4369,-0.4369,0.0,10.96,0.10960000000000002,-1.0,0,0.0,0,0.0,1,1.0,0.9563,0.5243,1.0,1.0,0.0,0.0,0.0,USDJPY:1,LONG:1,tokyo:1
