entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_permission_mode,allowed_direction,h4_direction_state,h1_direction_state,rejected_by_htf_permission,candidate_long_detected,candidate_short_detected,selected_candidate_direction,selected_candidate_timeframe,m15_best_pattern,m15_best_score,m5_best_pattern,m5_best_score,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,retest_reference_distance_atr,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,target_room_score,retest_score,time_bucket,time_score_removed_flag,candidate_orderable_before_session_selection,rejected_before_selection_reason,session_consumed_reason,final_score,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode
2025.01.03 19:15:00,2025.01.06 01:15:00,session_reversal_pullback_all_symbols_first120,GBPUSD,LONG,2025.01.03 19:00:00,19,16,1,new_york,2025.01.03 16:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.24162000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,no_confirmed_wave3_break,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,1.24280000,1.24169000,1.24280000,current_day_high,0.0245,session_high|opening_range_high|neckline_level,1.24280000,0.0736,false,false,true,false,1.50,1.24761000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,1.24272000,1.24246000,1.23946000,1.24761000,0.00326000,-0.0798,1.23946000,1.23946000,true,false,none,0.0000,,-1,0.1810,0.3957,time,false,false,false,true,-0.0798,0.0000,-1.82,0.00,-0.08,-1.90,0.070,1.500,24,0.00108714,20.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,2,break_even_at_1_1r
2025.01.08 16:30:00,2025.01.08 17:05:22,session_reversal_pullback_all_symbols_first120,GBPUSD,SHORT,2025.01.08 16:15:00,16,13,22,london_newyork_overlap,2025.01.08 13:00,15,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.23346000,PERIOD_M5,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,none,0.000,double_top,4.200,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,1.23346000,1.23325000,1.23314800,recent_equal_lows,0.1324,session_low|opening_range_low|neckline_level,1.23325000,0.0709,false,true,true,false,1.50,1.23117000,-0.300,0.200,0-30,true,false,none,order_sent,4.100,1.23334000,1.23479000,1.23479000,1.23117000,0.00145000,-1.0000,1.23479000,1.23479000,true,false,none,0.0000,,-1,0.7034,1.2621,full_sl,true,false,false,false,-1.0000,0.0000,-24.65,0.00,0.00,-24.65,0.170,1.497,2,0.00127000,20.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,5,break_even_at_1_1r
2025.01.08 19:15:00,2025.01.08 20:36:24,session_reversal_pullback_all_symbols_first120,GBPJPY,SHORT,2025.01.08 19:00:00,19,16,1,new_york,2025.01.08 16:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,sweep_high_reclaim,sweep_reclaim_retest,195.70600000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,break_below_without_lower_pullback,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,sweep_high_reclaim,3.400,none,0.000,SHORT,false,H4_NONE_break_below_without_lower_pullback|H1_SHORT_confirmed_break_below_swing_low,true,195.67600000,195.60000000,195.50000000,round_number,0.5590,session_low|opening_range_low|neckline_level,195.60000000,0.1290,false,true,true,false,1.50,195.28400000,-0.300,0.200,0-30,true,false,none,order_sent,3.300,195.62800000,195.85900000,195.85700000,195.28400000,0.22900000,-1.0087,195.85700000,195.85700000,true,false,none,0.0000,,-1,0.6856,1.0087,full_sl,true,false,false,false,-1.0087,0.0000,-24.79,0.00,0.00,-24.79,0.170,1.502,5,0.21707143,38.00,3.300,sweep_reclaim_failed,false,not_invalidated,DEAL_REASON_SL,7,break_even_at_1_1r
2025.01.08 16:15:00,2025.01.08 21:19:48,session_reversal_pullback_all_symbols_first120,EURUSD,SHORT,2025.01.08 16:00:00,16,13,22,london_newyork_overlap,2025.01.08 13:00,0,first_120min,true,true,3,EURUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.03102000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,double_top,4.200,none,0.000,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,1.03000500,1.02963000,1.02898000,wick_cluster_zone,0.3280,session_low|opening_range_low|neckline_level,1.02963000,0.1296,false,true,true,false,1.50,1.02606000,-0.300,0.200,0-30,true,false,none,order_sent,4.100,1.02980000,1.03231000,1.03230000,1.02606000,0.00250000,-1.0040,1.03230000,1.03230000,true,false,none,0.0000,,-1,0.3880,1.0040,full_sl,true,false,false,false,-1.0040,0.0000,-22.59,0.00,0.00,-22.59,0.090,1.496,20,0.00131143,18.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,4,break_even_at_1_1r
2025.01.09 10:15:00,2025.01.09 10:58:05,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.01.09 10:00:00,10,7,16,london,2025.01.09 07:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,162.83500000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,head_and_shoulders,4.500,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,162.83500000,162.82800000,162.82800000,previous_day_low,0.0095,neckline_level,162.83500000,0.0325,false,true,true,false,1.50,162.51400000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,162.83000000,163.04200000,163.04100000,162.51400000,0.21100000,-1.0047,163.04100000,163.04100000,true,false,none,0.0000,,-1,0.3886,1.0047,full_sl,true,false,false,false,-1.0047,0.0000,-24.13,0.00,0.00,-24.13,0.180,1.498,2,0.15371429,30.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,10,break_even_at_1_1r
2025.01.09 16:15:00,2025.01.09 17:00:08,session_reversal_pullback_all_symbols_first120,GBPJPY,SHORT,2025.01.09 16:00:00,16,13,22,london_newyork_overlap,2025.01.09 13:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,194.07100000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,double_top,4.200,double_top,4.200,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,194.07100000,194.02133333,194.02133333,recent_equal_lows,0.0353,neckline_level,194.07100000,0.1431,false,true,true,false,1.50,193.49600000,-0.300,0.200,0-30,true,false,none,order_sent,4.100,194.03400000,194.39700000,194.39300000,193.49600000,0.35900000,-1.0111,194.39300000,194.39300000,true,false,none,0.0000,,-1,0.3649,1.0111,full_sl,true,false,false,false,-1.0111,0.0000,-22.99,0.00,0.00,-22.99,0.100,1.499,3,0.25857143,38.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,12,break_even_at_1_1r
2025.01.10 19:15:00,2025.01.13 01:15:00,session_reversal_pullback_all_symbols_first120,GBPUSD,SHORT,2025.01.10 19:00:00,19,16,1,new_york,2025.01.10 16:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.22220000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,break_below_without_lower_pullback,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,double_top,4.200,SHORT,false,H4_NONE_break_below_without_lower_pullback|H1_SHORT_confirmed_break_below_swing_low,true,1.22197000,1.22062000,1.22062000,recent_equal_highs,0.2677,neckline_level,1.22220000,0.1651,false,true,true,false,1.50,1.21487000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,1.22187000,1.22060000,1.22654000,1.21487000,0.00467000,0.2719,1.22654000,1.22654000,true,false,none,0.0000,,-1,0.4968,0.2527,time,false,false,false,true,0.2719,0.0000,6.35,0.00,-0.05,6.30,0.050,1.499,24,0.00199857,20.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,14,break_even_at_1_1r
2025.01.13 16:15:00,2025.01.13 17:33:53,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.01.13 16:00:00,16,13,22,london_newyork_overlap,2025.01.13 13:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,157.21400000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,break_below_without_lower_pullback,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,none,0.000,SHORT,false,H4_NONE_break_below_without_lower_pullback|H1_SHORT_confirmed_break_below_swing_low,true,157.13716667,157.10000000,157.00000000,round_number,0.3112,session_low|opening_range_low|neckline_level,157.10000000,0.0993,false,true,true,false,1.50,156.55300000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,157.11700000,157.49300000,157.49300000,156.55300000,0.37600000,-1.0000,157.49300000,157.49300000,true,false,none,0.0000,,-1,0.0532,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-23.87,0.00,0.00,-23.87,0.100,1.500,5,0.17114286,18.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,16,break_even_at_1_1r
2025.01.14 16:15:00,2025.01.14 16:31:31,session_reversal_pullback_all_symbols_first120,GBPUSD,SHORT,2025.01.14 16:00:00,16,13,22,london_newyork_overlap,2025.01.14 13:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.21532000,PERIOD_M5,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,double_top,4.200,head_and_shoulders,4.500,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,1.21530000,1.21398000,1.21398000,session_low,0.4375,neckline_level,1.21532000,0.3030,false,true,true,false,1.50,1.21178000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,1.21489000,1.21700000,1.21697000,1.21178000,0.00208000,-1.0144,1.21697000,1.21697000,true,false,none,0.0000,,-1,0.4375,1.0144,full_sl,true,false,false,false,-1.0144,0.0000,-23.21,0.00,0.00,-23.21,0.110,1.495,1,0.00141929,20.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,18,break_even_at_1_1r
2025.01.14 19:15:00,2025.01.14 20:35:38,session_reversal_pullback_all_symbols_first120,GBPUSD,SHORT,2025.01.14 19:00:00,19,16,1,new_york,2025.01.14 16:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.21842000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,double_top,4.200,none,0.000,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,1.21758000,1.21673000,1.21608000,failed_breakout_level,0.3109,session_low|opening_range_low|neckline_level,1.21673000,0.1788,false,true,true,false,1.50,1.21237000,-0.300,0.200,0-30,true,false,none,order_sent,4.100,1.21705000,1.22019000,1.22017000,1.21237000,0.00312000,-1.0064,1.22017000,1.22017000,true,false,none,0.0000,,-1,0.1026,1.0064,full_sl,true,false,false,false,-1.0064,0.0000,-21.98,0.00,0.00,-21.98,0.070,1.500,5,0.00178929,20.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,20,break_even_at_1_1r
